회사명,거래소코드,회계년도,감사의견코드
(주)팬스타,040428,2016/12,UQ
(주)팬스타,040428,2017/12,UQ
(주)팬스타,040428,2018/12,UQ
(주)팬스타,040428,2019/12,UQ
(주)팬스타,040428,2020/12,UQ
(주)팬스타,040428,2021/12,UQ
(주)팬스타,040428,2022/12,UQ
(주)팬스타라인닷컴,053334,2012/12,UQ
(주)팬스타라인닷컴,053334,2013/12,UQ
(주)팬스타라인닷컴,053334,2014/12,UQ
(주)팬스타라인닷컴,053334,2015/12,UQ
(주)팬스타라인닷컴,053334,2016/12,UQ
(주)팬스타라인닷컴,053334,2017/12,UQ
(주)팬스타라인닷컴,053334,2018/12,UQ
(주)팬스타라인닷컴,053334,2019/12,UQ
(주)팬스타라인닷컴,053334,2020/12,UQ
(주)팬스타라인닷컴,053334,2021/12,UQ
(주)팬스타라인닷컴,053334,2022/12,UQ
(주)팬스타신항국제물류센터,070803,2013/12,NA
(주)팬스타신항국제물류센터,070803,2014/12,UQ
(주)팬스타신항국제물류센터,070803,2015/12,UQ
(주)팬스타신항국제물류센터,070803,2016/12,UQ
(주)팬스타신항국제물류센터,070803,2017/12,UQ
(주)팬스타신항국제물류센터,070803,2018/12,UQ
(주)팬스타신항국제물류센터,070803,2019/12,UQ
(주)팬스타신항국제물류센터,070803,2020/12,NA
(주)팬스타신항국제물류센터,070803,2021/12,UQ
(주)팬스타신항국제물류센터,070803,2022/12,UQ
(주)팬스타트리,090110,2018/12,NA
(주)팬스타트리,090110,2019/12,UQ
(주)팬스타트리,090110,2020/12,UQ
(주)팬스타트리,090110,2021/12,UQ
(주)팬스타트리,090110,2022/12,UQ
(주)팬젠,065804,2012/12,NA
(주)팬젠,065804,2013/12,UQ
(주)팬젠,065804,2014/12,UQ
(주)팬지아이십일,052686,2012/12,UQ
(주)팬지아이십일,052686,2013/12,UQ
(주)팬지아이십일,052686,2014/12,UQ
(주)팬지아이십일,052686,2015/12,UQ
(주)팬코리아중공업,056462,2012/12,UQ
(주)팬코리아중공업,056462,2013/12,UQ
(주)팬코리아중공업,056462,2014/12,UQ
(주)팬코리아중공업,056462,2015/12,UQ
(주)팬코리아중공업,056462,2016/12,UQ
(주)팬택씨앤아이,010765,2012/12,UQ
(주)팬택씨앤아이,010765,2013/12,UQ
(주)팬택씨앤아이,010765,2014/12,UQ
(주)팬택씨앤아이,010765,2015/12,UQ
(주)팬택씨앤아이,010765,2016/12,UQ
(주)팬택씨앤아이,010765,2017/12,UQ
(주)팬택씨앤아이,010765,2018/12,UQ
(주)팬택씨앤아이,010765,2019/12,UQ
(주)팬텀씨앤에프,058744,2012/12,UQ
(주)팬텀씨앤에프,058744,2013/12,UQ
(주)팬텀씨앤에프,058744,2014/12,UQ
(주)팬텀씨앤에프,058744,2015/12,UQ
(주)팬텀트레이딩,082822,2016/12,NA
(주)팬텀트레이딩,082822,2017/12,QS
(주)팬텀트레이딩,082822,2018/12,NA
(주)팬텀트레이딩,082822,2019/12,QS
(주)퍼니플럭스,085619,2017/12,NA
(주)퍼니플럭스,085619,2018/12,UQ
(주)퍼니플럭스,085619,2019/12,UQ
(주)퍼니플럭스,085619,2020/12,UQ
(주)퍼니플럭스,085619,2021/12,UQ
(주)퍼니플럭스,085619,2022/12,UQ
(주)퍼블릭개발,029578,2012/12,UQ
(주)퍼블릭개발,029578,2013/12,UQ
(주)퍼블릭개발,029578,2014/12,UQ
(주)퍼블릭개발,029578,2015/12,UQ
(주)퍼블릭개발,029578,2016/12,UQ
(주)퍼블릭개발,029578,2017/12,UQ
(주)퍼블릭개발,029578,2018/12,UQ
(주)퍼블릭개발,029578,2019/12,UQ
(주)퍼블릭개발,029578,2020/12,NA
(주)퍼블릭개발,029578,2021/12,UQ
(주)퍼블릭개발,029578,2022/12,UQ
(주)퍼쉬,066168,2012/12,NA
(주)퍼쉬,066168,2013/12,QS
(주)퍼쉬,066168,2014/12,QS
(주)퍼쉬,066168,2015/12,UQ
(주)퍼쉬,066168,2016/12,UQ
(주)퍼쉬,066168,2017/12,UQ
(주)퍼쉬,066168,2018/12,UQ
(주)퍼쉬,066168,2019/12,UQ
(주)퍼쉬,066168,2020/12,DU
(주)퍼쉬,066168,2021/12,DS
(주)퍼쉬,066168,2022/12,UQ
(주)퍼스카,096099,2019/12,NA
(주)퍼스카,096099,2020/12,QS
(주)퍼스카,096099,2021/12,UQ
(주)퍼스카,096099,2022/12,UQ
(주)퍼스텍아이앤씨,043662,2012/12,DU
(주)퍼스트골드,082365,2016/12,NA
(주)퍼스트골드,082365,2017/12,UQ
(주)퍼스트골드,082365,2018/12,UQ
(주)퍼스트골드,082365,2019/12,UQ
(주)퍼스트골드,082365,2020/12,DU
(주)퍼스트삼융,069211,2013/12,NA
(주)퍼스트삼융,069211,2014/12,QS
(주)퍼스트삼융,069211,2015/12,UQ
(주)퍼스트삼융,069211,2016/12,UQ
(주)퍼스트삼융,069211,2017/12,UQ
(주)퍼스트삼융,069211,2018/12,UQ
(주)퍼스트삼융,069211,2019/12,UQ
(주)퍼스트삼융,069211,2020/12,UQ
(주)퍼스트삼융,069211,2021/12,UQ
(주)퍼스트삼융,069211,2022/12,UQ
(주)퍼스트어패럴,029557,2012/12,UQ
(주)퍼스트어패럴,029557,2013/12,UQ
(주)퍼스트어패럴,029557,2014/12,UQ
(주)퍼스트어패럴,029557,2015/12,UQ
(주)퍼스트어패럴,029557,2016/12,UQ
(주)퍼스트어패럴,029557,2017/12,UQ
(주)퍼스트어패럴,029557,2018/12,UQ
(주)퍼스트어패럴,029557,2019/12,UQ
(주)퍼스트어패럴,029557,2020/12,UQ
(주)퍼스트어패럴,029557,2021/12,UQ
(주)퍼스트어패럴,029557,2022/12,UQ
(주)퍼스트에버개발,105286,2021/12,NA
(주)퍼스트에버개발,105286,2022/12,UQ
(주)퍼스트엠씨에이,051194,2012/12,UQ
(주)퍼스트엠씨에이,051194,2013/12,UQ
(주)퍼스트엠씨에이,051194,2014/12,UQ
(주)퍼스트엠앤디,106869,2021/12,NA
(주)퍼스트엠앤디,106869,2022/12,UQ
(주)퍼스티지개발전문자기관리부동산투자회사,063909,2012/12,UQ
(주)퍼스티지개발전문자기관리부동산투자회사,063909,2013/12,UQ
(주)퍼스티지개발전문자기관리부동산투자회사,063909,2014/12,UQ
(주)퍼스티지개발전문자기관리부동산투자회사,063909,2015/12,UQ
(주)퍼슨,059131,2012/12,UQ
(주)퍼슨,059131,2013/12,UQ
(주)퍼슨,059131,2014/12,UQ
(주)퍼슨,059131,2015/12,UQ
(주)퍼슨,059131,2016/12,UQ
(주)퍼슨,059131,2017/12,UQ
(주)퍼슨,059131,2018/12,UQ
(주)퍼슨,059131,2019/12,UQ
(주)퍼슨,059131,2020/12,UQ
(주)퍼슨,059131,2021/12,UQ
(주)퍼슨,059131,2022/12,UQ
(주)퍼시스홀딩스,018429,2012/12,UQ
(주)퍼시스홀딩스,018429,2013/12,UQ
(주)퍼시스홀딩스,018429,2014/12,UQ
(주)퍼시스홀딩스,018429,2015/12,UQ
(주)퍼시스홀딩스,018429,2016/12,UQ
(주)퍼시스홀딩스,018429,2017/12,UQ
(주)퍼시스홀딩스,018429,2018/12,UQ
(주)퍼시스홀딩스,018429,2019/12,UQ
(주)퍼시스홀딩스,018429,2020/12,UQ
(주)퍼시스홀딩스,018429,2021/12,UQ
(주)퍼시스홀딩스,018429,2022/12,UQ
(주)퍼시픽랜드컴퍼니,038628,2012/12,UQ
(주)퍼시픽로지스,101220,2020/12,NA
(주)퍼시픽로지스,101220,2021/12,UQ
(주)퍼시픽로지스,101220,2022/12,UQ
(주)퍼시픽산업,039190,2012/12,UQ
(주)퍼시픽산업,039190,2013/12,UQ
(주)퍼시픽산업,039190,2014/12,UQ
(주)퍼시픽산업,039190,2015/12,UQ
(주)퍼시픽산업,039190,2016/12,UQ
(주)퍼시픽산업,039190,2017/12,UQ
(주)퍼시픽산업,039190,2018/12,UQ
(주)퍼시픽산업,039190,2019/12,UQ
(주)퍼시픽산업,039190,2020/12,UQ
(주)퍼시픽산업,039190,2021/12,UQ
(주)퍼시픽산업,039190,2022/12,UQ
(주)퍼시픽스타,096620,2019/12,NA
(주)퍼시픽스타,096620,2020/12,UQ
(주)퍼시픽스타,096620,2021/12,UQ
(주)퍼시픽유니온,030821,2018/12,UQ
(주)퍼시픽유니온,030821,2019/12,UQ
(주)퍼시픽제8호기업구조조정부동산투자회사,075272,2015/12,NA
(주)퍼시픽팰리스코리아,077880,2015/12,NA
(주)퍼시픽팰리스코리아,077880,2016/12,UQ
(주)퍼시픽팰리스코리아,077880,2017/12,UQ
(주)퍼시픽팰리스코리아,077880,2018/12,UQ
(주)퍼시픽팰리스코리아,077880,2019/12,DS
(주)퍼시픽하베스트,095749,2019/12,NA
(주)퍼시픽하베스트,095749,2020/12,QS
(주)퍼틸레인,098622,2020/12,NA
(주)퍼틸레인,098622,2021/12,UQ
(주)퍼틸레인,098622,2022/12,UQ
(주)퍼플랩스헬스케어,100774,2020/12,NA
(주)퍼플랩스헬스케어,100774,2021/12,QS
(주)퍼플랩스헬스케어,100774,2022/12,UQ
(주)퍼플아카데미,104000,2021/12,NA
(주)퍼플아카데미,104000,2022/12,QS
(주)펀인스퀘어,103566,2021/12,NA
(주)펀인스퀘어,103566,2022/12,UQ
(주)펀진,092477,2019/12,NA
(주)펀진,092477,2020/12,UQ
(주)펀진,092477,2021/12,UQ
(주)펀진,092477,2022/12,UQ
(주)펀플웍스,082608,2016/12,NA
(주)펀플웍스,082608,2017/12,UQ
(주)펀플웍스,082608,2018/12,UQ
(주)펀플웍스,082608,2019/12,NA
(주)펀플웍스,082608,2020/12,UQ
(주)펄서스테크놀러지,038723,2012/12,UQ
(주)페넌트,045728,2012/12,AG
(주)페렌벨,096151,2019/12,NA
(주)페렌벨,096151,2020/12,QS
(주)페렌벨,096151,2021/12,UQ
(주)페렌벨,096151,2022/12,UQ
(주)페르모사,106096,2021/12,NA
(주)페르모사,106096,2022/12,QS
(주)페리만&티젠,057103,2012/12,UQ
(주)페리만&티젠,057103,2013/12,UQ
(주)페리만&티젠,057103,2014/12,UQ
(주)페리만&티젠,057103,2015/12,UQ
(주)페리만&티젠,057103,2016/12,UQ
(주)페리만&티젠,057103,2017/12,UQ
(주)페리만&티젠,057103,2018/12,UQ
(주)페리만&티젠,057103,2019/12,UQ
(주)페리만&티젠,057103,2020/12,UQ
(주)페리만&티젠,057103,2021/12,UQ
(주)페리만&티젠,057103,2022/12,UQ
(주)페리카나,070668,2013/12,NA
(주)페리카나,070668,2014/12,UQ
(주)페리카나,070668,2015/12,UQ
(주)페리카나,070668,2016/12,UQ
(주)페리카나,070668,2017/12,UQ
(주)페리카나,070668,2018/12,UQ
(주)페리카나,070668,2019/12,UQ
(주)페리카나,070668,2020/12,UQ
(주)페리카나,070668,2021/12,UQ
(주)페리카나,070668,2022/12,UQ
(주)페리칸앤플러스,058450,2012/12,UQ
(주)페이게이트,029012,2012/12,UQ
(주)페이게이트,029012,2013/12,UQ
(주)페이게이트,029012,2016/12,UQ
(주)페이게이트,029012,2017/12,UQ
(주)페이게이트,029012,2018/12,UQ
(주)페이게이트,029012,2019/12,UQ
(주)페이게이트,029012,2020/12,UQ
(주)페이게이트,029012,2021/12,UQ
(주)페이뱅크,070386,2013/12,NA
(주)페이뱅크,070386,2014/12,UQ
(주)페이토개발,063473,2012/12,UQ
(주)페이토개발,063473,2013/12,UQ
(주)페이토개발,063473,2014/12,UQ
(주)페이토개발,063473,2015/12,UQ
(주)페이토개발,063473,2016/12,UQ
(주)페이토개발,063473,2017/12,UQ
(주)페이토개발,063473,2018/12,UQ
(주)페이토개발,063473,2019/12,UQ
(주)페이토개발,063473,2020/12,UQ
(주)페이토개발,063473,2021/12,UQ
(주)페이토개발,063473,2022/12,UQ
(주)페이투스,093678,2019/12,NA
(주)페이투스,093678,2020/12,UQ
(주)페이퍼월드,041820,2012/12,UQ
(주)페이퍼월드,041820,2013/12,UQ
(주)페이퍼월드,041820,2014/12,UQ
(주)페이퍼월드,041820,2015/12,UQ
(주)페이퍼월드,041820,2016/12,UQ
(주)페이퍼월드,041820,2017/12,UQ
(주)페이퍼월드,041820,2018/12,UQ
(주)페이퍼월드,041820,2019/12,UQ
(주)페이퍼월드,041820,2020/12,UQ
(주)페이퍼월드,041820,2021/12,UQ
(주)페이퍼월드,041820,2022/12,UQ
(주)페이퍼익스프레스,087021,2017/12,NA
(주)페이퍼익스프레스,087021,2018/12,QS
(주)페이퍼익스프레스,087021,2019/12,UQ
(주)페이퍼익스프레스,087021,2020/12,UQ
(주)페이퍼익스프레스,087021,2021/12,UQ
(주)페이퍼익스프레스,087021,2022/12,UQ
(주)페이퍼플라자,043492,2012/12,UQ
(주)페이퍼플라자,043492,2013/12,NA
(주)페이퍼플라자,043492,2014/12,DU
(주)페이펄유통,077444,2015/12,NA
(주)페이펄유통,077444,2016/12,QS
(주)페이펄유통,077444,2017/12,UQ
(주)페이펄유통,077444,2018/12,UQ
(주)페이펄유통,077444,2019/12,UQ
(주)페이펄유통,077444,2020/12,UQ
(주)페이펄유통,077444,2021/12,UQ
(주)페이펄유통,077444,2022/12,UQ
(주)페코,043698,2012/12,UQ
(주)페코,043698,2013/12,UQ
(주)페코,043698,2014/12,UQ
(주)페코,043698,2015/12,UQ
(주)페코,043698,2016/12,UQ
(주)페코,043698,2017/12,UQ
(주)페코,043698,2018/12,UQ
(주)페코,043698,2019/12,UQ
(주)페코,043698,2020/12,UQ
(주)페코,043698,2021/12,UQ
(주)페코,043698,2022/12,UQ
(주)페코텍,069348,2013/12,NA
(주)페코텍,069348,2014/12,QS
(주)페코텍,069348,2015/12,UQ
(주)페코텍,069348,2016/12,UQ
(주)페코텍,069348,2017/12,UQ
(주)페코텍,069348,2018/12,UQ
(주)페코텍,069348,2019/12,UQ
(주)페코텍,069348,2020/12,UQ
(주)페코텍,069348,2021/12,UQ
(주)페코텍,069348,2022/12,UQ
(주)페트로비씨,067144,2012/12,NA
(주)페트로비씨,067144,2013/12,UQ
(주)페트로비씨,067144,2014/12,NA
(주)페트로비씨,067144,2015/12,UQ
(주)페트로산업,069767,2013/12,NA
(주)페트로산업,069767,2014/12,QS
(주)페트로산업,069767,2015/12,NA
(주)페트로산업,069767,2016/12,UQ
(주)페트로산업,069767,2017/12,UQ
(주)페트로산업,069767,2018/12,UQ
(주)페트로산업,069767,2019/12,UQ
(주)페트로산업,069767,2020/12,UQ
(주)페트로산업,069767,2021/12,UQ
(주)페트로산업,069767,2022/12,UQ
(주)페트로스,064451,2012/12,UQ
(주)페트로스,064451,2013/12,UQ
(주)페트로스,064451,2014/12,UQ
(주)페트로스,064451,2015/12,UQ
(주)페트로스,064451,2016/12,UQ
(주)페트로스,064451,2017/12,UQ
(주)페트로스,064451,2018/12,UQ
(주)페트로스,064451,2019/12,UQ
(주)페트로스,064451,2020/12,UQ
(주)페트로스,064451,2021/12,UQ
(주)페트로스,064451,2022/12,UQ
(주)펜타곤씨티,046260,2012/12,UQ
(주)펜타코리아,070014,2013/12,NA
(주)펜타코리아,070014,2014/12,QS
(주)펜타코리아,070014,2015/12,UQ
(주)펜타코리아,070014,2016/12,UQ
(주)펜타코리아,070014,2017/12,UQ
(주)펜타코리아,070014,2018/12,UQ
(주)펜타코리아,070014,2019/12,UQ
(주)펜타코리아,070014,2020/12,UQ
(주)펜타코리아,070014,2021/12,UQ
(주)펜타코리아,070014,2022/12,UQ
(주)펜타포트개발,046856,2012/12,UQ
(주)펜타포트개발,046856,2013/12,UQ
(주)펜타포트개발,046856,2014/12,UQ
(주)펜타포트개발,046856,2015/12,UQ
(주)펜타포트개발,046856,2016/12,UQ
(주)펜타포트개발,046856,2017/12,UQ
(주)펜타포트개발,046856,2018/12,UQ
(주)펜타포트개발,046856,2019/12,UQ
(주)펜타포트개발,046856,2020/12,UQ
(주)펜탑,076709,2015/12,NA
(주)펜탑,076709,2016/12,UQ
(주)펜탑,076709,2017/12,UQ
(주)펜탑,076709,2018/12,UQ
(주)펜탑,076709,2019/12,UQ
(주)펜탑,076709,2020/12,UQ
(주)펜탑,076709,2021/12,UQ
(주)펜탑,076709,2022/12,UQ
(주)펜테리움건설,073636,2014/12,NA
(주)펜테리움건설,073636,2015/12,UQ
(주)펜테리움건설,073636,2016/12,UQ
(주)펜테리움건설,073636,2017/12,UQ
(주)펜테리움건설,073636,2018/12,UQ
(주)펜테리움건설,073636,2019/12,UQ
(주)펜테리움건설,073636,2020/12,UQ
(주)펜테리움건설,073636,2021/12,UQ
(주)펜테리움건설,073636,2022/12,UQ
(주)펜테리움이앤씨,073640,2014/12,NA
(주)펜테리움이앤씨,073640,2015/12,UQ
(주)펜테리움이앤씨,073640,2016/12,UQ
(주)펜테리움이앤씨,073640,2017/12,UQ
(주)펜테리움이앤씨,073640,2018/12,UQ
(주)펜테리움이앤씨,073640,2019/12,UQ
(주)펜테리움이앤씨,073640,2020/12,UQ
(주)펜테리움이앤씨,073640,2021/12,UQ
(주)펜테리움이앤씨,073640,2022/12,UQ
(주)펜토건설,078257,2015/12,NA
(주)펜토건설,078257,2016/12,UQ
(주)펜토건설,078257,2017/12,UQ
(주)펜토건설,078257,2018/12,UQ
(주)펜토건설,078257,2019/12,UQ
(주)펜토건설,078257,2020/12,UQ
(주)펜토건설,078257,2021/12,UQ
(주)펜토건설,078257,2022/12,UQ
(주)펠리칸캐비어,085356,2017/12,NA
(주)펠리칸캐비어,085356,2018/12,UQ
(주)펠릭스테크,052449,2012/12,UQ
(주)펠릭스테크,052449,2013/12,UQ
(주)펠릭스테크,052449,2014/12,UQ
(주)펠릭스테크,052449,2015/12,UQ
(주)펠릭스테크,052449,2016/12,UQ
(주)펠릭스테크,052449,2017/12,UQ
(주)펠릭스테크,052449,2018/12,UQ
(주)펠릭스테크,052449,2019/12,UQ
(주)펠릭스테크,052449,2020/12,UQ
(주)펠릭스테크,052449,2021/12,UQ
(주)펠릭스테크,052449,2022/12,UQ
(주)펠릭스홀딩스,080968,2016/12,NA
(주)펠릭스홀딩스,080968,2017/12,UQ
(주)펠릭스홀딩스,080968,2018/12,UQ
(주)펠릭스홀딩스,080968,2019/12,UQ
(주)펠릭스홀딩스,080968,2020/12,UQ
(주)펠릭스홀딩스,080968,2021/12,UQ
(주)펠릭스홀딩스,080968,2022/12,UQ
(주)펨빅스,096180,2019/12,NA
(주)펨빅스,096180,2020/12,UQ
(주)펨빅스,096180,2021/12,UQ
(주)펨빅스,096180,2022/12,UQ
(주)펨코엔지니어링건축사사무소,088799,2018/12,NA
(주)펨코엔지니어링건축사사무소,088799,2019/12,QS
(주)펨코엔지니어링건축사사무소,088799,2020/12,UQ
(주)펨코엔지니어링건축사사무소,088799,2021/12,UQ
(주)펨코엔지니어링건축사사무소,088799,2022/12,UQ
(주)펨트론,065894,2012/12,NA
(주)펨트론,065894,2013/12,UQ
(주)펨트론,065894,2014/12,UQ
(주)펨트론,065894,2015/12,UQ
(주)펨트론,065894,2016/12,UQ
(주)펨트론,065894,2017/12,UQ
(주)펨트론,065894,2018/12,UQ
(주)펨트론,065894,2019/12,UQ
(주)펨트론,065894,2020/12,UQ
(주)펨트론,065894,2021/12,UQ
(주)펩트론,030187,2012/12,UQ
(주)펩트론,030187,2013/12,UQ
(주)펩트론,030187,2014/12,UQ
(주)편안세상텔레콤,104308,2022/12,UQ
(주)평가옥푸드시스템,085055,2017/12,NA
(주)평가옥푸드시스템,085055,2018/12,UQ
(주)평가옥푸드시스템,085055,2019/12,UQ
(주)평가옥푸드시스템,085055,2020/12,UQ
(주)평강,089844,2018/12,NA
(주)평강,089844,2019/12,UQ
(주)평강비아이엠,090754,2018/12,NA
(주)평강비아이엠,090754,2019/12,QS
(주)평광건설,078847,2015/12,NA
(주)평광건설,078847,2016/12,UQ
(주)평광건설,078847,2017/12,UQ
(주)평광건설,078847,2018/12,UQ
(주)평광건설,078847,2019/12,UQ
(주)평광건설,078847,2020/12,UQ
(주)평광건설,078847,2021/12,UQ
(주)평광건설,078847,2022/12,UQ
(주)평산엠텍,056958,2012/12,UQ
(주)평산엠텍,056958,2013/12,UQ
(주)평산엠텍,056958,2014/12,UQ
(주)평산엠텍,056958,2015/12,UQ
(주)평산엠텍,056958,2016/12,UQ
(주)평산엠텍,056958,2017/12,UQ
(주)평산엠텍,056958,2018/12,UQ
(주)평산엠텍,056958,2019/12,UQ
(주)평산엠텍,056958,2020/12,UQ
(주)평산엠텍,056958,2021/12,UQ
(주)평산엠텍,056958,2022/12,UQ
(주)평산윈텍,057197,2012/12,UQ
(주)평산윈텍,057197,2013/12,UQ
(주)평산윈텍,057197,2014/12,UQ
(주)평산윈텍,057197,2015/12,UQ
(주)평산윈텍,057197,2016/12,UQ
(주)평산윈텍,057197,2017/12,UQ
(주)평산윈텍,057197,2018/12,UQ
(주)평산윈텍,057197,2019/12,UQ
(주)평산윈텍,057197,2020/12,UQ
(주)평산윈텍,057197,2021/12,UQ
(주)평산윈텍,057197,2022/12,UQ
(주)평산투자개발,027075,2012/12,UQ
(주)평산투자개발,027075,2013/12,UQ
(주)평산투자개발,027075,2014/12,UQ
(주)평산투자개발,027075,2015/12,UQ
(주)평산투자개발,027075,2016/12,UQ
(주)평산투자개발,027075,2017/12,UQ
(주)평산투자개발,027075,2018/12,UQ
(주)평산투자개발,027075,2019/12,UQ
(주)평산투자개발,027075,2020/12,UQ
(주)평산투자개발,027075,2021/12,UQ
(주)평산투자개발,027075,2022/12,UQ
(주)평산파트너스,104166,2021/12,NA
(주)평산파트너스,104166,2022/12,UQ
(주)평생동반자우리,086214,2017/12,NA
(주)평생동반자우리,086214,2018/12,QS
(주)평생동반자우리,086214,2019/12,UQ
(주)평생동반자우리,086214,2020/12,UQ
(주)평생동반자우리,086214,2021/12,UQ
(주)평생동반자우리,086214,2022/12,UQ
(주)평안,029293,2012/12,UQ
(주)평안,029293,2013/12,UQ
(주)평안,029293,2014/12,UQ
(주)평안,029293,2015/12,UQ
(주)평안,029293,2016/12,UQ
(주)평안,029293,2017/12,UQ
(주)평안,029293,2018/12,UQ
(주)평안,029293,2019/12,UQ
(주)평안,029293,2020/12,UQ
(주)평안,029293,2021/12,UQ
(주)평안,029293,2022/12,UQ
(주)평안매직,078103,2015/12,NA
(주)평안매직,078103,2016/12,QS
(주)평안매직,078103,2017/12,UQ
(주)평안매직,078103,2018/12,UQ
(주)평안매직,078103,2019/12,UQ
(주)평안매직,078103,2020/12,UQ
(주)평안매직,078103,2021/12,UQ
(주)평안매직,078103,2022/12,UQ
(주)평안에너지,063969,2012/12,UQ
(주)평안에너지,063969,2013/12,UQ
(주)평안에너지,063969,2014/12,UQ
(주)평안에너지,063969,2015/12,UQ
(주)평안에너지,063969,2016/12,UQ
(주)평안에너지,063969,2017/12,UQ
(주)평안에너지,063969,2018/12,UQ
(주)평안에너지,063969,2019/12,UQ
(주)평안에너지,063969,2020/12,UQ
(주)평안에너지,063969,2021/12,NA
(주)평안에너지,063969,2022/12,QS
(주)평택당진항만,069038,2013/12,NA
(주)평택당진항만,069038,2014/12,UQ
(주)평택당진항만,069038,2015/12,UQ
(주)평택당진항만,069038,2016/12,UQ
(주)평택당진항만,069038,2017/12,UQ
(주)평택당진항만,069038,2018/12,UQ
(주)평택당진항만,069038,2019/12,UQ
(주)평택당진항만,069038,2020/12,UQ
(주)평택당진항만,069038,2021/12,UQ
(주)평택당진항만,069038,2022/12,UQ
(주)평택부동산개발,077001,2015/12,NA
(주)평택부동산개발,077001,2016/12,QS
(주)평택항만물류,049167,2012/12,UQ
(주)평택항만물류,049167,2013/12,UQ
(주)평택항만물류,049167,2014/12,UQ
(주)평택항만물류,049167,2015/12,UQ
(주)평택항만물류,049167,2016/12,UQ
(주)평택항만물류,049167,2017/12,UQ
(주)평택항만물류,049167,2018/12,UQ
(주)평택항만물류,049167,2019/12,UQ
(주)평택항만물류,049167,2020/12,UQ
(주)평택항만물류,049167,2021/12,UQ
(주)평택항만물류,049167,2022/12,UQ
(주)평택해운로지스,082688,2016/12,NA
(주)평택해운로지스,082688,2017/12,UQ
(주)평택해운로지스,082688,2018/12,UQ
(주)평택해운로지스,082688,2019/12,UQ
(주)평택해운로지스,082688,2020/12,UQ
(주)평택해운로지스,082688,2021/12,NA
(주)평택해운로지스,082688,2022/12,UQ
(주)평화누리,086764,2018/12,UQ
(주)평화누리,086764,2019/12,UQ
(주)평화누리,086764,2020/12,UQ
(주)평화누리,086764,2021/12,UQ
(주)평화누리,086764,2022/12,UQ
(주)평화드림,047041,2012/12,UQ
(주)평화드림,047041,2013/12,UQ
(주)평화드림,047041,2014/12,UQ
(주)평화드림,047041,2015/12,UQ
(주)평화드림,047041,2016/12,UQ
(주)평화드림,047041,2017/12,UQ
(주)평화드림,047041,2018/12,UQ
(주)평화드림,047041,2019/12,UQ
(주)평화드림,047041,2020/12,UQ
(주)평화드림,047041,2021/12,UQ
(주)평화드림,047041,2022/12,UQ
(주)평화발레오,026471,2012/12,UQ
(주)평화발레오,026471,2013/12,UQ
(주)평화발레오,026471,2014/12,UQ
(주)평화발레오,026471,2015/12,UQ
(주)평화발레오,026471,2016/12,UQ
(주)평화발레오,026471,2017/12,UQ
(주)평화발레오,026471,2018/12,UQ
(주)평화발레오,026471,2019/12,UQ
