회사명,거래소코드,회계년도,감사의견코드
(주)ENS,030661,2017/12,UQ
(주)G.M식품,100876,2020/12,NA
(주)G.M식품,100876,2021/12,DU
(주)G1네트웍스,061218,2012/12,UQ
(주)G1네트웍스,061218,2013/12,UQ
(주)G1네트웍스,061218,2014/12,UQ
(주)G1네트웍스,061218,2015/12,UQ
(주)G1네트웍스,061218,2016/12,UQ
(주)G1네트웍스,061218,2017/12,UQ
(주)G1네트웍스,061218,2018/12,UQ
(주)G1네트웍스,061218,2019/12,UQ
(주)G1네트웍스,061218,2020/12,UQ
(주)G1네트웍스,061218,2021/12,UQ
(주)G1네트웍스,061218,2022/12,UQ
(주)GBSTYLE,029522,2012/12,UQ
(주)GBSTYLE,029522,2013/12,UQ
(주)GBSTYLE,029522,2014/12,UQ
(주)GBSTYLE,029522,2015/12,UQ
(주)GBSTYLE,029522,2016/12,UQ
(주)GBSTYLE,029522,2017/12,UQ
(주)GBSTYLE,029522,2018/12,UQ
(주)GBSTYLE,029522,2019/12,UQ
(주)GBSTYLE,029522,2020/12,UQ
(주)GBSTYLE,029522,2021/12,UQ
(주)GBSTYLE,029522,2022/12,UQ
(주)GC케어,093093,2020/12,UQ
(주)GC케어,093093,2021/12,UQ
(주)GC케어,093093,2022/12,UQ
(주)GH건설,101742,2021/12,NA
(주)GH건설,101742,2022/12,UQ
(주)GIMCO,072726,2014/12,NA
(주)GIMCO,072726,2015/12,UQ
(주)GIMCO,072726,2016/12,UQ
(주)GIMCO,072726,2017/12,UQ
(주)GST투자개발,086402,2017/12,NA
(주)GST투자개발,086402,2018/12,UQ
(주)Good프라임City,100710,2020/12,NA
(주)Good프라임City,100710,2021/12,UQ
(주)G건설,090188,2018/12,NA
(주)G건설,090188,2019/12,UQ
(주)H.M.T,056408,2012/12,UQ
(주)H.M.T,056408,2013/12,UQ
(주)HKM,101832,2021/12,NA
(주)HKM,101832,2022/12,UQ
(주)HM금속,043596,2012/12,UQ
(주)HM금속,043596,2013/12,UQ
(주)HM금속,043596,2014/12,UQ
(주)HM금속,043596,2015/12,DU
(주)HM금속,043596,2016/12,DU
(주)HM금속,043596,2017/12,DU
(주)HM금속,043596,2018/12,QU
(주)HM금속,043596,2019/12,QS
(주)HM금속,043596,2020/12,QU
(주)IEN한창,045661,2012/12,UQ
(주)IEN한창,045661,2013/12,UQ
(주)IEN한창,045661,2014/12,UQ
(주)IEN한창,045661,2015/12,UQ
(주)IEN한창,045661,2016/12,UQ
(주)IEN한창,045661,2017/12,UQ
(주)IEN한창,045661,2018/12,UQ
(주)IEN한창,045661,2019/12,UQ
(주)IEN한창,045661,2020/12,UQ
(주)IEN한창,045661,2021/12,UQ
(주)IEN한창,045661,2022/12,UQ
(주)JBM,058709,2012/12,QS
(주)JBM,058709,2013/12,QS
(주)JBM,058709,2014/12,QS
(주)JBM,058709,2015/12,UQ
(주)JBM,058709,2016/12,UQ
(주)JBM,058709,2017/12,UQ
(주)JBM,058709,2018/12,UQ
(주)JK알에스티,063959,2012/12,UQ
(주)JK알에스티,063959,2013/12,UQ
(주)JK알에스티,063959,2014/12,UQ
(주)JK알에스티,063959,2015/12,UQ
(주)JK알에스티,063959,2016/12,UQ
(주)JK알에스티,063959,2017/12,UQ
(주)JK알에스티,063959,2018/12,UQ
(주)JK알에스티,063959,2019/12,UQ
(주)JK알에스티,063959,2020/12,UQ
(주)JK알에스티,063959,2021/12,UQ
(주)JK알에스티,063959,2022/12,UQ
(주)JNC하이텍,063938,2012/12,QS
(주)JNC하이텍,063938,2013/12,UQ
(주)JNC하이텍,063938,2014/12,UQ
(주)JNC하이텍,063938,2015/12,UQ
(주)JNC하이텍,063938,2016/12,UQ
(주)JNC하이텍,063938,2017/12,UQ
(주)JNC하이텍,063938,2018/12,UQ
(주)JNC하이텍,063938,2019/12,UQ
(주)JNC하이텍,063938,2020/12,UQ
(주)JNC하이텍,063938,2021/12,UQ
(주)JNC하이텍,063938,2022/12,UQ
(주)JS중공업,062045,2012/12,UQ
(주)JS중공업,062045,2013/12,UQ
(주)JS중공업,062045,2014/12,UQ
(주)JW솔라파크,081903,2016/12,NA
(주)JW솔라파크,081903,2017/12,UQ
(주)JW솔라파크,081903,2018/12,UQ
(주)JW솔라파크,081903,2019/12,UQ
(주)JW솔라파크,081903,2020/12,UQ
(주)JW솔라파크,081903,2021/12,UQ
(주)JW솔라파크,081903,2022/12,UQ
(주)KAL호텔네트워크,029255,2012/12,UQ
(주)KAL호텔네트워크,029255,2013/12,UQ
(주)KAL호텔네트워크,029255,2014/12,UQ
(주)KAL호텔네트워크,029255,2015/12,UQ
(주)KAL호텔네트워크,029255,2016/12,UQ
(주)KAL호텔네트워크,029255,2017/12,UQ
(주)KAL호텔네트워크,029255,2018/12,UQ
(주)KAL호텔네트워크,029255,2019/12,UQ
(주)KAL호텔네트워크,029255,2020/12,UQ
(주)KAL호텔네트워크,029255,2021/12,UQ
(주)KAL호텔네트워크,029255,2022/12,UQ
(주)KHE,027325,2012/12,UQ
(주)KHE,027325,2013/12,UQ
(주)KHE,027325,2014/12,UQ
(주)KHE,027325,2015/12,UQ
(주)KHE,027325,2016/12,UQ
(주)KHE,027325,2017/12,UQ
(주)KHE,027325,2018/12,UQ
(주)KHE,027325,2019/12,DU
(주)KHE,027325,2020/12,UQ
(주)KHE,027325,2021/12,UQ
(주)KHE,027325,2022/12,UQ
(주)KH엘텍,043023,2012/12,UQ
(주)KH엘텍,043023,2013/12,UQ
(주)KH엘텍,043023,2014/12,UQ
(주)KH엘텍,043023,2015/12,UQ
(주)KH엘텍,043023,2016/12,UQ
(주)KH엘텍,043023,2017/12,UQ
(주)KH엘텍,043023,2018/12,UQ
(주)KH엘텍,043023,2019/12,UQ
(주)KH엘텍,043023,2020/12,UQ
(주)KH엘텍,043023,2021/12,UQ
(주)KH엘텍,043023,2022/12,UQ
(주)KJ컴텍,038835,2012/12,UQ
(주)KJ컴텍,038835,2013/12,UQ
(주)KJ컴텍,038835,2014/12,UQ
(주)KLT,102656,2021/12,NA
(주)KLT,102656,2022/12,UQ
(주)KM철강,104081,2021/12,NA
(주)KM철강,104081,2022/12,QS
(주)KRGSOFT,056737,2012/12,UQ
(주)KRGSOFT,056737,2013/12,UQ
(주)KRGSOFT,056737,2014/12,UQ
(주)KTE,026849,2012/12,UQ
(주)KTE,026849,2013/12,UQ
(주)KTE,026849,2014/12,UQ
(주)KTE,026849,2015/12,UQ
(주)KTE,026849,2016/12,UQ
(주)KTE,026849,2017/12,UQ
(주)KTE,026849,2018/12,UQ
(주)KTE,026849,2019/12,UQ
(주)KTE,026849,2020/12,UQ
(주)KTE,026849,2021/12,UQ
(주)KTE,026849,2022/12,UQ
(주)LF네트웍스,040278,2012/12,UQ
(주)LF네트웍스,040278,2013/12,UQ
(주)LF네트웍스,040278,2014/12,UQ
(주)LF네트웍스,040278,2015/12,UQ
(주)LF네트웍스,040278,2016/12,UQ
(주)LF네트웍스,040278,2017/12,UQ
(주)LF네트웍스,040278,2018/12,UQ
(주)LF네트웍스,040278,2019/12,UQ
(주)LF네트웍스,040278,2020/12,UQ
(주)LF네트웍스,040278,2021/12,UQ
(주)LF네트웍스,040278,2022/12,UQ
(주)LF스퀘어씨사이드,086240,2017/12,NA
(주)LF스퀘어씨사이드,086240,2018/12,UQ
(주)LF스퀘어씨사이드,086240,2019/12,UQ
(주)LF스퀘어씨사이드,086240,2020/12,UQ
(주)LF스퀘어씨사이드,086240,2021/12,UQ
(주)LF스퀘어씨사이드,086240,2022/12,UQ
(주)LG경영개발원,018261,2012/12,UQ
(주)LG경영개발원,018261,2013/12,UQ
(주)LG경영개발원,018261,2014/12,UQ
(주)LG경영개발원,018261,2015/12,UQ
(주)LG경영개발원,018261,2016/12,UQ
(주)LG경영개발원,018261,2017/12,UQ
(주)LG경영개발원,018261,2018/12,UQ
(주)LG경영개발원,018261,2019/12,UQ
(주)LG경영개발원,018261,2020/12,UQ
(주)LG경영개발원,018261,2021/12,UQ
(주)LG경영개발원,018261,2022/12,UQ
(주)LG생명과학,030592,2016/12,UQ
(주)MBC아카데미,020587,2012/12,UQ
(주)MBC아카데미,020587,2013/12,UQ
(주)MBC아카데미,020587,2014/12,UQ
(주)MBC아카데미,020587,2015/12,UQ
(주)MBC아카데미,020587,2016/12,UQ
(주)MBC아카데미,020587,2017/12,UQ
(주)MBC아카데미,020587,2018/12,UQ
(주)MBC아카데미,020587,2019/12,UQ
(주)MG전자,063566,2012/12,QS
(주)MG전자,063566,2013/12,UQ
(주)MG전자,063566,2019/12,UQ
(주)MG전자,063566,2020/12,UQ
(주)MG전자,063566,2021/12,UQ
(주)MG전자,063566,2022/12,UQ
(주)MK,087267,2017/12,NA
(주)MK,087267,2018/12,QS
(주)MK,087267,2019/12,UQ
(주)MK,087267,2020/12,UQ
(주)MK,087267,2021/12,UQ
(주)MK,087267,2022/12,UQ
(주)MSSteel,048874,2012/12,UQ
(주)MSSteel,048874,2013/12,UQ
(주)MS이엔지,042524,2012/12,UQ
(주)MS이엔지,042524,2013/12,UQ
(주)MS이엔지,042524,2014/12,UQ
(주)MS이엔지,042524,2015/12,UQ
(주)MS이엔지,042524,2016/12,UQ
(주)MS이엔지,042524,2017/12,UQ
(주)MS이엔지,042524,2018/12,UQ
(주)MS이엔지,042524,2019/12,UQ
(주)MS이엔지,042524,2020/12,UQ
(주)MS이엔지,042524,2021/12,UQ
(주)MS이엔지,042524,2022/12,UQ
(주)NHF5호공공임대개발전문위탁관리부동산투자회사,076921,2015/12,NA
(주)NHF5호공공임대개발전문위탁관리부동산투자회사,076921,2016/12,UQ
(주)NHF5호공공임대개발전문위탁관리부동산투자회사,076921,2017/12,UQ
(주)NHF5호공공임대개발전문위탁관리부동산투자회사,076921,2018/12,UQ
(주)NHF5호공공임대개발전문위탁관리부동산투자회사,076921,2019/12,UQ
(주)NHF5호공공임대개발전문위탁관리부동산투자회사,076921,2020/12,UQ
(주)NHF5호공공임대개발전문위탁관리부동산투자회사,076921,2021/12,UQ
(주)NHF5호공공임대개발전문위탁관리부동산투자회사,076921,2022/12,UQ
(주)NHF6호공공임대개발전문위탁관리부동산투자회사,078193,2015/12,NA
(주)NHF6호공공임대개발전문위탁관리부동산투자회사,078193,2016/12,UQ
(주)NHF6호공공임대개발전문위탁관리부동산투자회사,078193,2017/12,UQ
(주)NHF6호공공임대개발전문위탁관리부동산투자회사,078193,2018/12,UQ
(주)NHF6호공공임대개발전문위탁관리부동산투자회사,078193,2019/12,UQ
(주)NHF6호공공임대개발전문위탁관리부동산투자회사,078193,2020/12,UQ
(주)NHF6호공공임대개발전문위탁관리부동산투자회사,078193,2021/12,UQ
(주)NHF6호공공임대개발전문위탁관리부동산투자회사,078193,2022/12,UQ
(주)NHF7호공공임대위탁관리부동산투자회사,076922,2015/12,NA
(주)NHF7호공공임대위탁관리부동산투자회사,076922,2016/12,UQ
(주)NHF7호공공임대위탁관리부동산투자회사,076922,2017/12,UQ
(주)NHF7호공공임대위탁관리부동산투자회사,076922,2018/12,UQ
(주)NHF7호공공임대위탁관리부동산투자회사,076922,2019/12,UQ
(주)NHF7호공공임대위탁관리부동산투자회사,076922,2020/12,UQ
(주)NHF7호공공임대위탁관리부동산투자회사,076922,2021/12,UQ
(주)NHF7호공공임대위탁관리부동산투자회사,076922,2022/12,UQ
(주)NHF제1호공공임대개발전문위탁관리부동산투자회사,072369,2014/12,NA
(주)NHF제1호공공임대개발전문위탁관리부동산투자회사,072369,2015/12,UQ
(주)NHF제1호공공임대개발전문위탁관리부동산투자회사,072369,2016/12,UQ
(주)NHF제1호공공임대개발전문위탁관리부동산투자회사,072369,2017/12,UQ
(주)NHF제1호공공임대개발전문위탁관리부동산투자회사,072369,2018/12,UQ
(주)NHF제1호공공임대개발전문위탁관리부동산투자회사,072369,2019/12,UQ
(주)NHF제1호공공임대개발전문위탁관리부동산투자회사,072369,2020/12,UQ
(주)NHF제1호공공임대개발전문위탁관리부동산투자회사,072369,2021/12,UQ
(주)NHF제1호공공임대개발전문위탁관리부동산투자회사,072369,2022/12,UQ
(주)NHF제2호공공임대위탁관리부동산투자회사,072370,2014/12,NA
(주)NHF제2호공공임대위탁관리부동산투자회사,072370,2015/12,UQ
(주)NHF제2호공공임대위탁관리부동산투자회사,072370,2016/12,UQ
(주)NHF제2호공공임대위탁관리부동산투자회사,072370,2017/12,UQ
(주)NHF제2호공공임대위탁관리부동산투자회사,072370,2018/12,UQ
(주)NHF제2호공공임대위탁관리부동산투자회사,072370,2019/12,UQ
(주)NHF제2호공공임대위탁관리부동산투자회사,072370,2020/12,UQ
(주)NHF제2호공공임대위탁관리부동산투자회사,072370,2021/12,UQ
(주)NHF제2호공공임대위탁관리부동산투자회사,072370,2022/12,UQ
(주)NHF제3호공공임대개발전문위탁관리부동산투자회사,072325,2014/12,NA
(주)NHF제3호공공임대개발전문위탁관리부동산투자회사,072325,2015/12,UQ
(주)NHF제3호공공임대개발전문위탁관리부동산투자회사,072325,2016/12,UQ
(주)NHF제3호공공임대개발전문위탁관리부동산투자회사,072325,2017/12,UQ
(주)NHF제3호공공임대개발전문위탁관리부동산투자회사,072325,2018/12,UQ
(주)NHF제3호공공임대개발전문위탁관리부동산투자회사,072325,2019/12,UQ
(주)NHF제3호공공임대개발전문위탁관리부동산투자회사,072325,2020/12,UQ
(주)NHF제3호공공임대개발전문위탁관리부동산투자회사,072325,2021/12,UQ
(주)NHF제3호공공임대개발전문위탁관리부동산투자회사,072325,2022/12,UQ
(주)NH무역,017587,2012/12,UQ
(주)NH무역,017587,2013/12,UQ
(주)NH무역,017587,2014/12,UQ
(주)NH무역,017587,2015/12,UQ
(주)NH무역,017587,2016/12,UQ
(주)NH무역,017587,2017/12,UQ
(주)NH무역,017587,2018/12,UQ
(주)NH무역,017587,2019/12,UQ
(주)NH무역,017587,2020/12,UQ
(주)NH무역,017587,2021/12,UQ
(주)NH무역,017587,2022/12,UQ
(주)NKG,064781,2012/12,QS
(주)NKG,064781,2013/12,UQ
(주)NKG,064781,2014/12,UQ
(주)NKG,064781,2015/12,UQ
(주)NKG,064781,2016/12,UQ
(주)NKG,064781,2017/12,UQ
(주)NKG,064781,2018/12,UQ
(주)NKG,064781,2019/12,UQ
(주)NKG,064781,2020/12,UQ
(주)NKG,064781,2021/12,UQ
(주)NKG,064781,2022/12,UQ
(주)P&I지주,014359,2012/12,UQ
(주)P&I지주,014359,2013/12,UQ
(주)P&I지주,014359,2014/12,UQ
(주)P&I지주,014359,2015/12,UQ
(주)P&I지주,014359,2016/12,UQ
(주)P&I지주,014359,2017/12,UQ
(주)P&I지주,014359,2018/12,UQ
(주)P&I지주,014359,2019/12,UQ
(주)PSG,040133,2012/12,UQ
(주)PSG,040133,2013/12,UQ
(주)PSG,040133,2014/12,UQ
(주)PSG,040133,2015/12,UQ
(주)PSG,040133,2016/12,UQ
(주)PSG,040133,2017/12,UQ
(주)PSG,040133,2018/12,UQ
(주)PSG,040133,2019/12,UQ
(주)PSG,040133,2020/12,UQ
(주)PSG,040133,2021/12,UQ
(주)PSG,040133,2022/12,UQ
(주)S&WIND,065165,2012/12,QS
(주)S&WIND,065165,2013/12,UQ
(주)S&WIND,065165,2014/12,UQ
(주)S&WIND,065165,2015/12,UQ
(주)S&WIND,065165,2016/12,UQ
(주)S&WIND,065165,2017/12,NA
(주)S&WIND,065165,2018/12,UQ
(주)S&WIND,065165,2019/12,UQ
(주)S&WIND,065165,2020/12,UQ
(주)S&WIND,065165,2021/12,UQ
(주)S&WIND,065165,2022/12,UQ
(주)S-Tech,062173,2012/12,UQ
(주)S-Tech,062173,2013/12,UQ
(주)S-Tech,062173,2014/12,UQ
(주)S-Tech,062173,2015/12,UQ
(주)S-Tech,062173,2016/12,UQ
(주)S-Tech,062173,2017/12,UQ
(주)S-Tech,062173,2018/12,UQ
(주)S-Tech,062173,2019/12,UQ
(주)S-Tech,062173,2020/12,UQ
(주)S-Tech,062173,2021/12,UQ
(주)S-Tech,062173,2022/12,UQ
(주)SCISP,101830,2021/12,NA
(주)SCISP,101830,2022/12,QS
(주)SC유나이티드,038630,2017/12,UQ
(주)SC유나이티드,038630,2020/12,NA
(주)SC유나이티드,038630,2021/12,UQ
(주)SH글라스,076345,2015/12,NA
(주)SH글라스,076345,2016/12,UQ
(주)SH로지스틱스&테크놀로지,063199,2012/12,UQ
(주)SH로지스틱스&테크놀로지,063199,2013/12,UQ
(주)SH로지스틱스&테크놀로지,063199,2014/12,UQ
(주)SH로지스틱스&테크놀로지,063199,2015/12,UQ
(주)SIMPAC산기,041667,2012/12,UQ
(주)SIMPAC산기,041667,2013/12,UQ
(주)SIMPAC산기,041667,2014/12,UQ
(주)SIMPAC산기,041667,2015/12,UQ
(주)SIMPAC산기,041667,2016/12,UQ
(주)SIMPAC산기,041667,2017/12,DU
(주)SJ테크,041396,2012/12,UQ
(주)SJ테크,041396,2013/12,UQ
(주)SJ테크,041396,2014/12,UQ
(주)SJ테크,041396,2015/12,UQ
(주)SJ테크,041396,2016/12,UQ
(주)SJ테크,041396,2017/12,UQ
(주)SJ테크,041396,2018/12,UQ
(주)SJ테크,041396,2019/12,UQ
(주)SJ테크,041396,2020/12,UQ
(주)SJ테크,041396,2021/12,UQ
(주)SJ테크,041396,2022/12,UQ
(주)SPL,094399,2019/12,NA
(주)SPL,094399,2020/12,UQ
(주)SPL,094399,2021/12,UQ
(주)SPL,094399,2022/12,UQ
(주)SRC,080886,2016/12,NA
(주)SRC,080886,2017/12,QS
(주)SRC,080886,2018/12,UQ
(주)SRC,080886,2019/12,UQ
(주)SRC,080886,2020/12,UQ
(주)SRC,080886,2021/12,UQ
(주)SRC,080886,2022/12,UQ
(주)STX종합기술원,060652,2012/12,UQ
(주)SYNETWORKS,096355,2019/12,NA
(주)SYNETWORKS,096355,2020/12,UQ
(주)SYNETWORKS,096355,2021/12,UQ
(주)SYNETWORKS,096355,2022/12,UQ
(주)TAPEX,010942,2012/12,UQ
(주)TAPEX,010942,2013/12,UQ
(주)TAPEX,010942,2014/12,UQ
(주)TAPEX,010942,2015/12,UQ
(주)TAPEX,010942,2016/12,UQ
(주)TSR,019379,2012/12,UQ
(주)TSR,019379,2013/12,UQ
(주)TSR,019379,2014/12,UQ
(주)TSR,019379,2015/12,UQ
(주)TSR,019379,2016/12,UQ
(주)TSR,019379,2017/12,UQ
(주)TSR,019379,2018/12,UQ
(주)TSR,019379,2019/12,UQ
(주)TSR,019379,2020/12,UQ
(주)TSR,019379,2021/12,UQ
(주)TSR,019379,2022/12,UQ
(주)TS푸드앤시스템,020608,2012/12,UQ
(주)TS푸드앤시스템,020608,2013/12,UQ
(주)TS푸드앤시스템,020608,2014/12,UQ
(주)TS푸드앤시스템,020608,2015/12,UQ
(주)TS푸드앤시스템,020608,2016/12,UQ
(주)TS푸드앤시스템,020608,2017/12,UQ
(주)TS푸드앤시스템,020608,2018/12,UQ
(주)TS푸드앤시스템,020608,2019/12,UQ
(주)TS푸드앤시스템,020608,2020/12,UQ
(주)XIOM,069167,2013/12,NA
(주)XIOM,069167,2014/12,UQ
(주)XIOM,069167,2015/12,UQ
(주)XIOM,069167,2016/12,UQ
(주)XIOM,069167,2017/12,UQ
(주)XIOM,069167,2018/12,UQ
(주)XIOM,069167,2019/12,UQ
(주)XIOM,069167,2020/12,UQ
(주)XIOM,069167,2021/12,UQ
(주)XIOM,069167,2022/12,UQ
(주)shl,091048,2018/12,NA
(주)shl,091048,2019/12,QS
(주)shl,091048,2020/12,UQ
(주)shl,091048,2021/12,UQ
(주)shl,091048,2022/12,UQ
(주)가가이엔지,093545,2019/12,NA
(주)가가이엔지,093545,2020/12,UQ
(주)가겐투안,043566,2012/12,UQ
(주)가겐투안,043566,2013/12,UQ
(주)가겐투안,043566,2014/12,UQ
(주)가겐투안,043566,2015/12,UQ
(주)가겐투안,043566,2016/12,UQ
(주)가겐투안,043566,2017/12,UQ
(주)가겐투안,043566,2018/12,UQ
(주)가겐투안,043566,2019/12,UQ
(주)가겐투안,043566,2020/12,UQ
(주)가겐투안,043566,2021/12,UQ
(주)가겐투안,043566,2022/12,UQ
(주)가경개발,060723,2012/12,UQ
(주)가경개발,060723,2013/12,UQ
(주)가경개발,060723,2014/12,UQ
(주)가경디앤씨,053950,2012/12,UQ
(주)가경디앤씨,053950,2013/12,DU
(주)가경디앤씨,053950,2014/12,DU
(주)가경디앤씨,053950,2015/12,DU
(주)가경디앤씨,053950,2016/12,DU
(주)가경디앤씨,053950,2017/12,DU
(주)가경디앤씨,053950,2018/12,DS
(주)가경디앤씨,053950,2019/12,DS
(주)가경디앤씨,053950,2020/12,DS
(주)가경디앤씨,053950,2021/12,DS
(주)가경디앤씨,053950,2022/12,DU
(주)가경종합건설,067227,2012/12,NA
(주)가경종합건설,067227,2013/12,QS
(주)가나개발,104963,2021/12,NA
(주)가나개발,104963,2022/12,QS
(주)가나공업,070187,2013/12,NA
(주)가나공업,070187,2014/12,UQ
(주)가나공업,070187,2015/12,UQ
(주)가나공업,070187,2016/12,UQ
(주)가나공업,070187,2017/12,UQ
(주)가나공업,070187,2018/12,UQ
(주)가나공업,070187,2019/12,UQ
(주)가나공업,070187,2020/12,UQ
(주)가나공업,070187,2021/12,UQ
(주)가나공업,070187,2022/12,UQ
(주)가나마린,061723,2012/12,UQ
(주)가나마린,061723,2013/12,UQ
(주)가나마린,061723,2014/12,UQ
(주)가나마린,061723,2018/12,UQ
(주)가나마린,061723,2019/12,UQ
(주)가나마린,061723,2020/12,UQ
(주)가나마린,061723,2021/12,UQ
(주)가나마린,061723,2022/12,UQ
(주)가나스틸,042318,2012/12,UQ
(주)가나스틸,042318,2013/12,UQ
(주)가나스틸,042318,2014/12,UQ
(주)가나스틸,042318,2015/12,UQ
(주)가나스틸,042318,2016/12,UQ
(주)가나스틸,042318,2017/12,UQ
(주)가나스틸,042318,2018/12,UQ
(주)가나스틸,042318,2019/12,UQ
(주)가나스틸,042318,2020/12,UQ
(주)가나스틸,042318,2021/12,UQ
(주)가나스틸,042318,2022/12,UQ
(주)가나아트갤러리,017417,2012/12,UQ
(주)가나아트갤러리,017417,2013/12,UQ
(주)가나아트갤러리,017417,2014/12,UQ
(주)가나아트갤러리,017417,2015/12,UQ
(주)가나아트갤러리,017417,2016/12,UQ
(주)가나아트갤러리,017417,2017/12,UQ
(주)가나아트갤러리,017417,2018/12,UQ
(주)가나아트갤러리,017417,2019/12,UQ
(주)가나아트갤러리,017417,2020/12,UQ
(주)가나아트갤러리,017417,2021/12,UQ
(주)가나아트갤러리,017417,2022/12,UQ
(주)가나에너지,090561,2018/12,NA
(주)가나에너지,090561,2019/12,UQ
(주)가나에너지,090561,2020/12,UQ
(주)가나에너지,090561,2021/12,UQ
(주)가나에너지,090561,2023/03,UQ
