회사명,거래소코드,회계년도,감사의견코드
주시회사자연과도시,063815,2015/12,UQ
주시회사자연과도시,063815,2016/12,UQ
주시회사자연과도시,063815,2017/12,UQ
주시회사자연과도시,063815,2018/12,UQ
주시회사자연과도시,063815,2019/12,UQ
주시회사자연과도시,063815,2020/12,UQ
주시회사자연과도시,063815,2021/12,UQ
주시회사자연과도시,063815,2022/12,UQ
주시회사지움,076698,2015/12,NA
주시회사지움,076698,2016/12,UQ
주시회사지움,076698,2017/12,UQ
주시회사지움,076698,2018/12,UQ
주식화사가나문화콘텐츠,042477,2016/12,QS
주식화사가나문화콘텐츠,042477,2017/12,QU
주식화사가나문화콘텐츠,042477,2018/12,UQ
주식화사가나문화콘텐츠,042477,2019/12,UQ
주식화사가나문화콘텐츠,042477,2020/12,UQ
주식화사가나문화콘텐츠,042477,2021/12,UQ
주식화사가나문화콘텐츠,042477,2022/12,UQ
주식화사이상메디컬,103191,2021/12,NA
주식화사이상메디컬,103191,2022/12,QS
주식회사1004마트,104412,2021/12,NA
주식회사1004마트,104412,2022/12,QS
주식회사153로지스틱스,094969,2019/12,NA
주식회사153로지스틱스,094969,2020/12,QS
주식회사153로지스틱스,094969,2021/12,UQ
주식회사153로지스틱스,094969,2022/12,UQ
주식회사2018동부하이웨이솔라,105177,2021/12,NA
주식회사2018동부하이웨이솔라,105177,2022/12,UQ
주식회사21세기,086966,2017/12,NA
주식회사21세기,086966,2018/12,UQ
주식회사21세기,086966,2019/12,UQ
주식회사21세기,086966,2020/12,UQ
주식회사21세기,086966,2021/12,UQ
주식회사21세기,086966,2022/12,UQ
주식회사5앤2,089605,2018/12,NA
주식회사5앤2,089605,2019/12,UQ
주식회사5앤2,089605,2020/12,UQ
주식회사5앤2,089605,2021/12,UQ
주식회사5앤2,089605,2022/12,UQ
주식회사88콘크리트,053148,2012/12,QS
주식회사88콘크리트,053148,2013/12,UQ
주식회사88콘크리트,053148,2014/12,UQ
주식회사88콘크리트,053148,2015/12,UQ
주식회사88콘크리트,053148,2016/12,UQ
주식회사88콘크리트,053148,2017/12,UQ
주식회사88콘크리트,053148,2018/12,UQ
주식회사88콘크리트,053148,2019/12,UQ
주식회사88콘크리트,053148,2020/12,UQ
주식회사88콘크리트,053148,2021/12,UQ
주식회사88콘크리트,053148,2022/12,UQ
주식회사912엔터테인먼트,102227,2021/12,NA
주식회사912엔터테인먼트,102227,2022/12,QS
주식회사AL네트웍스,099766,2020/12,NA
주식회사AL네트웍스,099766,2021/12,UQ
주식회사AL네트웍스,099766,2022/12,UQ
주식회사AS상조,061341,2012/12,NA
주식회사AS상조,061341,2013/12,UQ
주식회사AS상조,061341,2014/12,UQ
주식회사BGR메탈,102965,2021/12,NA
주식회사BGR메탈,102965,2022/12,UQ
주식회사BSM범일,092972,2019/12,NA
주식회사BSM범일,092972,2020/12,QS
주식회사BSM범일,092972,2021/12,NA
주식회사BSM범일,092972,2022/12,QS
주식회사C&K모터스,083501,2016/12,NA
주식회사C&K모터스,083501,2017/12,QS
주식회사C&K모터스,083501,2018/12,DU
주식회사C&K모터스,083501,2019/12,DU
주식회사DAS,085082,2017/12,NA
주식회사DAS,085082,2018/12,QS
주식회사DS산업,080619,2016/12,NA
주식회사DS산업,080619,2017/12,QS
주식회사DS산업,080619,2018/12,UQ
주식회사E1컨테이너터미널,054459,2016/12,NA
주식회사E1컨테이너터미널,054459,2017/12,UQ
주식회사E1컨테이너터미널,054459,2018/12,UQ
주식회사E1컨테이너터미널,054459,2019/12,UQ
주식회사E1컨테이너터미널,054459,2020/12,UQ
주식회사E1컨테이너터미널,054459,2021/12,UQ
주식회사E1컨테이너터미널,054459,2022/12,UQ
주식회사EV토지개발,098076,2020/12,NA
주식회사EV토지개발,098076,2021/12,UQ
주식회사Good개발,074110,2014/12,NA
주식회사Good개발,074110,2015/12,UQ
주식회사Good개발,074110,2016/12,UQ
주식회사Good개발,074110,2017/12,UQ
주식회사Good개발,074110,2018/12,UQ
주식회사Good개발,074110,2019/12,UQ
주식회사Good개발,074110,2020/12,UQ
주식회사Good개발,074110,2021/12,UQ
주식회사Good프라임,094433,2019/12,NA
주식회사Good프라임,094433,2020/12,UQ
주식회사Good프라임,094433,2021/12,UQ
주식회사IHC,058350,2012/12,UQ
주식회사IHC,058350,2013/12,UQ
주식회사IHC,058350,2014/12,UQ
주식회사IHC,058350,2015/12,UQ
주식회사IHC,058350,2016/12,UQ
주식회사IHC,058350,2017/12,UQ
주식회사IHC,058350,2018/12,UQ
주식회사IHC,058350,2019/12,UQ
주식회사IHC,058350,2020/12,UQ
주식회사IHC,058350,2021/12,UQ
주식회사IHC,058350,2022/12,UQ
주식회사K.M-eng(케이엠이엔지),071119,2013/12,NA
주식회사K.M-eng(케이엠이엔지),071119,2014/12,QS
주식회사K.M-eng(케이엠이엔지),071119,2017/12,QS
주식회사K.M-eng(케이엠이엔지),071119,2018/12,UQ
주식회사K.M-eng(케이엠이엔지),071119,2019/12,UQ
주식회사K.M-eng(케이엠이엔지),071119,2020/12,UQ
주식회사K.M-eng(케이엠이엔지),071119,2021/12,UQ
주식회사K.M-eng(케이엠이엔지),071119,2022/12,UQ
주식회사KBS비즈니스,018896,2012/12,UQ
주식회사KBS비즈니스,018896,2013/12,UQ
주식회사KBS비즈니스,018896,2014/12,UQ
주식회사KBS비즈니스,018896,2015/12,UQ
주식회사KBS비즈니스,018896,2016/12,UQ
주식회사KBS비즈니스,018896,2017/12,UQ
주식회사KBS비즈니스,018896,2018/12,UQ
주식회사KBS비즈니스,018896,2019/12,UQ
주식회사KBS비즈니스,018896,2020/12,UQ
주식회사KBS비즈니스,018896,2021/12,UQ
주식회사KBS비즈니스,018896,2022/12,UQ
주식회사KBS아트비전,018897,2012/12,UQ
주식회사KBS아트비전,018897,2013/12,UQ
주식회사KBS아트비전,018897,2014/12,UQ
주식회사KBS아트비전,018897,2015/12,UQ
주식회사KBS아트비전,018897,2016/12,UQ
주식회사KBS아트비전,018897,2017/12,UQ
주식회사KBS아트비전,018897,2018/12,UQ
주식회사KBS아트비전,018897,2019/12,UQ
주식회사KBS아트비전,018897,2020/12,UQ
주식회사KBS아트비전,018897,2021/12,UQ
주식회사KBS아트비전,018897,2022/12,UQ
주식회사KCTV제주방송,018740,2012/12,UQ
주식회사KCTV제주방송,018740,2013/12,UQ
주식회사KCTV제주방송,018740,2014/12,UQ
주식회사KCTV제주방송,018740,2015/12,UQ
주식회사KCTV제주방송,018740,2016/12,UQ
주식회사KCTV제주방송,018740,2017/12,UQ
주식회사KCTV제주방송,018740,2018/12,UQ
주식회사KCTV제주방송,018740,2019/12,UQ
주식회사KCTV제주방송,018740,2020/12,UQ
주식회사KCTV제주방송,018740,2021/12,UQ
주식회사KCTV제주방송,018740,2022/12,UQ
주식회사KHPT,062224,2012/12,UQ
주식회사KHPT,062224,2013/12,UQ
주식회사KHPT,062224,2014/12,UQ
주식회사KHPT,062224,2015/12,UQ
주식회사KHPT,062224,2016/12,UQ
주식회사KHPT,062224,2017/12,UQ
주식회사KHPT,062224,2018/12,UQ
주식회사KHPT,062224,2019/12,UQ
주식회사KHPT,062224,2020/12,UQ
주식회사KHPT,062224,2021/12,UQ
주식회사KHPT,062224,2022/12,UQ
주식회사LG스포츠,018899,2012/12,UQ
주식회사LG스포츠,018899,2013/12,UQ
주식회사LG스포츠,018899,2014/12,UQ
주식회사LG스포츠,018899,2015/12,UQ
주식회사LG스포츠,018899,2016/12,UQ
주식회사LG스포츠,018899,2017/12,UQ
주식회사LG스포츠,018899,2018/12,UQ
주식회사LG스포츠,018899,2019/12,UQ
주식회사LG스포츠,018899,2020/12,UQ
주식회사LG스포츠,018899,2021/12,UQ
주식회사LG스포츠,018899,2022/12,UQ
주식회사N.T.I,061989,2012/12,UQ
주식회사N.T.I,061989,2013/12,UQ
주식회사N.T.I,061989,2014/12,UQ
주식회사N.T.I,061989,2015/12,UQ
주식회사N.T.I,061989,2016/12,UQ
주식회사N.T.I,061989,2017/12,UQ
주식회사N.T.I,061989,2018/12,UQ
주식회사N.T.I,061989,2019/12,UQ
주식회사N.T.I,061989,2020/12,UQ
주식회사N.T.I,061989,2021/12,UQ
주식회사N.T.I,061989,2022/12,UQ
주식회사SH신한,061485,2012/12,UQ
주식회사SH신한,061485,2013/12,UQ
주식회사SH신한,061485,2014/12,UQ
주식회사SH신한,061485,2015/12,UQ
주식회사SH신한,061485,2016/12,UQ
주식회사SH신한,061485,2017/12,UQ
주식회사SH신한,061485,2018/12,UQ
주식회사SH신한,061485,2019/12,UQ
주식회사SH신한,061485,2020/12,DS
주식회사SNC,049296,2012/12,UQ
주식회사SNC,049296,2013/12,UQ
주식회사SNC,049296,2014/12,UQ
주식회사SNC,049296,2015/12,UQ
주식회사SNC,049296,2016/12,UQ
주식회사SNC,049296,2017/12,UQ
주식회사SNC,049296,2018/12,UQ
주식회사SNC,049296,2019/12,UQ
주식회사SNC,049296,2020/12,UQ
주식회사SNC,049296,2021/12,UQ
주식회사SNC,049296,2022/12,UQ
주식회사WD중공업,053704,2012/12,UQ
주식회사WD중공업,053704,2013/12,UQ
주식회사WD중공업,053704,2014/12,UQ
주식회사WD중공업,053704,2015/12,UQ
주식회사WD중공업,053704,2016/12,UQ
주식회사WD중공업,053704,2017/12,UQ
주식회사WD중공업,053704,2018/12,UQ
주식회사WD중공업,053704,2019/12,UQ
주식회사가경,088088,2017/12,NA
주식회사가경,090536,2018/12,NA
주식회사가경,088088,2018/12,QS
주식회사가경,088088,2019/12,UQ
주식회사가경,090536,2019/12,QS
주식회사가경엘앤에프,078594,2015/12,NA
주식회사가경엘앤에프,078594,2016/12,DS
주식회사가교아이앤디,081777,2016/12,NA
주식회사가교아이앤디,081777,2017/12,QU
주식회사가나,102532,2021/12,NA
주식회사가나,102532,2022/12,QS
주식회사가나아트한남,102189,2021/12,NA
주식회사가나아트한남,102189,2022/12,UQ
주식회사가나안,104800,2021/12,NA
주식회사가나안,104800,2022/12,QS
주식회사가나축산물유통,101127,2020/12,NA
주식회사가나축산물유통,101127,2021/12,UQ
주식회사가나축산물유통,101127,2022/12,UQ
주식회사가나토건,074564,2014/12,NA
주식회사가나토건,074564,2015/12,UQ
주식회사가나토건,074564,2016/12,UQ
주식회사가나토건,074564,2017/12,UQ
주식회사가나토건,074564,2018/12,UQ
주식회사가나토건,074564,2019/12,UQ
주식회사가나툴,086507,2017/12,NA
주식회사가나툴,086507,2018/12,QS
주식회사가누다,042298,2012/12,UQ
주식회사가누다,042298,2013/12,UQ
주식회사가누다,042298,2014/12,UQ
주식회사가누다,042298,2015/12,UQ
주식회사가누다,042298,2016/12,UQ
주식회사가누다,042298,2017/12,UQ
주식회사가누다,042298,2018/12,UQ
주식회사가누다,042298,2019/12,UQ
주식회사가누다,042298,2020/12,UQ
주식회사가누다,042298,2021/12,UQ
주식회사가누다,042298,2022/12,UQ
주식회사가드너,087300,2017/12,NA
주식회사가드너,087300,2018/12,QS
주식회사가드너,087300,2019/12,DU
주식회사가든시티,103990,2021/12,NA
주식회사가든시티,103990,2022/12,UQ
주식회사가디언코어,100998,2020/12,NA
주식회사가디언코어,100998,2021/12,UQ
주식회사가디언코어,100998,2022/12,UQ
주식회사가락공판장본점,102944,2021/12,NA
주식회사가락공판장본점,102944,2022/12,QS
주식회사가람감정평가법인,049334,2012/12,UQ
주식회사가람감정평가법인,049334,2013/12,UQ
주식회사가람감정평가법인,049334,2014/12,UQ
주식회사가람감정평가법인,049334,2015/12,NA
주식회사가람감정평가법인,049334,2016/12,UQ
주식회사가람감정평가법인,049334,2017/12,UQ
주식회사가람감정평가법인,049334,2018/12,UQ
주식회사가람감정평가법인,049334,2019/12,UQ
주식회사가람감정평가법인,049334,2020/12,UQ
주식회사가람감정평가법인,049334,2021/12,UQ
주식회사가람감정평가법인,049334,2022/12,UQ
주식회사가람건설,090883,2018/12,NA
주식회사가람건설,090883,2019/12,UQ
주식회사가람에스티,092051,2018/12,NA
주식회사가람에스티,092051,2019/12,UQ
주식회사가람에스티,092051,2020/12,UQ
주식회사가람에스티,092051,2021/12,UQ
주식회사가람에스티,092051,2022/12,UQ
주식회사가람테크,105829,2021/12,NA
주식회사가람테크,105829,2022/12,QS
주식회사가리미,085300,2017/12,NA
주식회사가리미,085300,2018/12,QS
주식회사가리미,085300,2019/12,UQ
주식회사가리미,085300,2020/12,UQ
주식회사가리미,085300,2021/12,UQ
주식회사가리미,085300,2022/12,UQ
주식회사가림,097026,2019/12,NA
주식회사가림,093214,2019/12,NA
주식회사가림,097026,2020/12,UQ
주식회사가림,093214,2020/12,UQ
주식회사가림,093214,2021/12,UQ
주식회사가림,093214,2022/12,UQ
주식회사가림이엔씨,105089,2022/12,UQ
주식회사가림컴퍼니,010957,2012/12,UQ
주식회사가림컴퍼니,010957,2013/12,UQ
주식회사가림컴퍼니,010957,2014/12,UQ
주식회사가림컴퍼니,010957,2015/12,UQ
주식회사가림컴퍼니,010957,2016/12,UQ
주식회사가림컴퍼니,010957,2017/12,UQ
주식회사가림컴퍼니,010957,2018/12,UQ
주식회사가림컴퍼니,010957,2019/12,UQ
주식회사가베,103252,2021/12,NA
주식회사가베,103252,2022/12,UQ
주식회사가보테크,069844,2013/12,NA
주식회사가보테크,069844,2014/12,QS
주식회사가보테크,069844,2015/12,NA
주식회사가보테크,069844,2016/12,QS
주식회사가보테크,069844,2017/12,UQ
주식회사가보테크,069844,2018/12,UQ
주식회사가보테크,069844,2019/12,UQ
주식회사가보테크,069844,2020/12,UQ
주식회사가보테크,069844,2021/12,UQ
주식회사가보테크,069844,2022/12,UQ
주식회사가비아씨엔에스,098805,2021/12,UQ
주식회사가비아씨엔에스,098805,2022/12,UQ
주식회사가산로지스,106981,2021/12,NA
주식회사가산로지스,106981,2022/12,UQ
주식회사가산와이엔개발,099620,2020/12,NA
주식회사가산와이엔개발,099620,2021/12,UQ
주식회사가산와이엔개발,099620,2022/12,UQ
주식회사가산웰스홀딩스,091523,2018/12,NA
주식회사가산웰스홀딩스,091523,2019/12,UQ
주식회사가산웰스홀딩스,091523,2020/12,UQ
주식회사가산웰스홀딩스,091523,2021/12,UQ
주식회사가산웰스홀딩스,091523,2022/12,UQ
주식회사가산일렉트론,064564,2012/12,UQ
주식회사가산일렉트론,064564,2013/12,UQ
주식회사가산일렉트론,064564,2014/12,NA
주식회사가산일렉트론,064564,2015/12,UQ
주식회사가산일렉트론,064564,2016/12,UQ
주식회사가석,074522,2014/12,NA
주식회사가석,074522,2015/12,UQ
주식회사가야이에스씨,057133,2012/12,UQ
주식회사가야이에스씨,057133,2013/12,UQ
주식회사가야이에스씨,057133,2014/12,UQ
주식회사가야이에스씨,057133,2015/12,UQ
주식회사가야이에스씨,057133,2016/12,UQ
주식회사가야이에스씨,057133,2017/12,UQ
주식회사가야이에스씨,057133,2018/12,UQ
주식회사가야이에스씨,057133,2019/12,UQ
주식회사가야이에스씨,057133,2020/12,UQ
주식회사가야이에스씨,057133,2021/12,UQ
주식회사가야이에스씨,057133,2022/12,UQ
주식회사가야종합건설,081314,2016/12,NA
주식회사가야종합건설,081314,2017/12,UQ
주식회사가야종합건설,081314,2018/12,UQ
주식회사가야종합건설,081314,2019/12,UQ
주식회사가야종합건설,081314,2020/12,UQ
주식회사가야테크놀로지,073495,2014/12,NA
주식회사가야테크놀로지,073495,2015/12,UQ
주식회사가야테크놀로지,073495,2016/12,UQ
주식회사가야테크놀로지,073495,2017/12,UQ
주식회사가야테크놀로지,073495,2018/12,UQ
주식회사가야테크놀로지,073495,2019/12,UQ
주식회사가야테크놀로지,073495,2020/12,UQ
주식회사가야테크놀로지,073495,2021/12,UQ
주식회사가야테크놀로지,073495,2022/12,UQ
주식회사가양,074733,2014/12,NA
주식회사가양,074733,2015/12,QS
주식회사가양,074733,2016/12,UQ
주식회사가양,074733,2017/12,UQ
주식회사가양,074733,2018/12,UQ
주식회사가양,074733,2019/12,UQ
주식회사가양,074733,2020/12,UQ
주식회사가양,074733,2021/12,UQ
주식회사가양,074733,2022/12,UQ
주식회사가양수산,098939,2020/12,NA
주식회사가양수산,098939,2021/12,UQ
주식회사가연,100011,2020/12,NA
주식회사가연,100011,2021/12,UQ
주식회사가연,100011,2022/12,UQ
주식회사가온,080832,2016/12,NA
주식회사가온,080832,2017/12,UQ
주식회사가온,080832,2018/12,UQ
주식회사가온,080832,2019/12,UQ
주식회사가온개발,102892,2021/12,NA
주식회사가온개발,102892,2022/12,QS
주식회사가온건설,098301,2020/12,NA
주식회사가온건설,098301,2021/12,UQ
주식회사가온과사람들,071105,2013/12,NA
주식회사가온과사람들,071105,2014/12,UQ
주식회사가온과사람들,071105,2015/12,UQ
주식회사가온과사람들,071105,2016/12,UQ
주식회사가온과사람들,071105,2017/12,UQ
주식회사가온과사람들,071105,2018/12,UQ
주식회사가온관리,097013,2019/12,NA
주식회사가온관리,097013,2020/12,UQ
주식회사가온관리,097013,2021/12,UQ
주식회사가온관리,097013,2022/12,DU
주식회사가온디앤디,106548,2021/12,NA
주식회사가온디앤디,106548,2022/12,UQ
주식회사가온디앤씨,091524,2018/12,NA
주식회사가온디앤씨,091524,2019/12,UQ
주식회사가온디앤씨,099106,2020/12,NA
주식회사가온디앤씨,099106,2021/12,QS
주식회사가온디앤씨,099106,2022/12,QU
주식회사가온빌드,090654,2018/12,NA
주식회사가온빌드,090654,2019/12,UQ
주식회사가온빌드,090654,2020/12,UQ
주식회사가온빛,078551,2015/12,NA
주식회사가온빛,078551,2016/12,UQ
주식회사가온빛,078551,2017/12,UQ
주식회사가온빛,078551,2018/12,UQ
주식회사가온빛,078551,2019/12,UQ
주식회사가온빛,078551,2020/12,UQ
주식회사가온빛,078551,2021/12,QS
주식회사가온빛,078551,2022/12,DU
주식회사가온산업개발,092359,2018/12,NA
주식회사가온산업개발,092359,2019/12,UQ
주식회사가온아이앤티,098343,2021/12,UQ
주식회사가온아이앤티,098343,2022/12,UQ
주식회사가온알이에스,105978,2021/12,NA
주식회사가온알이에스,105978,2022/12,UQ
주식회사가온에프앤에스,095140,2019/12,NA
주식회사가온에프앤에스,095140,2020/12,QS
주식회사가온에프앤에스,095140,2021/12,UQ
주식회사가온에프앤에스,095140,2022/12,UQ
주식회사가온제이에스,101214,2020/12,NA
주식회사가온제이에스,101214,2021/12,UQ
주식회사가온제이에스,101214,2022/12,UQ
주식회사가온주택건설,085874,2017/12,NA
주식회사가온주택건설,085874,2018/12,UQ
주식회사가온찬빛,096371,2019/12,NA
주식회사가온찬빛,096371,2020/12,UQ
주식회사가온찬빛,096371,2021/12,UQ
주식회사가온칩스,091255,2018/12,NA
주식회사가온칩스,091255,2019/12,UQ
주식회사가온칩스,091255,2020/12,UQ
주식회사가온칩스,091255,2021/12,UQ
주식회사가우디산업개발,107068,2021/12,NA
주식회사가우디산업개발,107068,2022/12,UQ
주식회사가우스,078921,2015/12,NA
주식회사가우스,078921,2016/12,UQ
주식회사가우스,078921,2017/12,DU
주식회사가우정푸드,080622,2016/12,NA
주식회사가우정푸드,080622,2017/12,UQ
주식회사가우정푸드,080622,2018/12,UQ
주식회사가우정푸드,080622,2019/12,UQ
주식회사가우정푸드,080622,2020/12,UQ
주식회사가우정푸드,080622,2021/12,UQ
주식회사가우정푸드,080622,2022/12,UQ
주식회사가우프로퍼티스,086492,2017/12,NA
주식회사가우프로퍼티스,086492,2018/12,UQ
주식회사가우프로퍼티스,086492,2019/12,UQ
주식회사가우프로퍼티스,086492,2020/12,UQ
주식회사가우프로퍼티스,086492,2021/12,UQ
주식회사가우프로퍼티스,086492,2022/12,UQ
주식회사가우플랜,056698,2012/12,UQ
주식회사가우플랜,056698,2013/12,UQ
주식회사가우플랜,056698,2014/12,UQ
주식회사가우플랜,056698,2015/12,UQ
주식회사가우플랜,056698,2016/12,UQ
주식회사가우플랜,056698,2017/12,UQ
주식회사가우플랜,056698,2018/12,UQ
주식회사가우플랜,056698,2019/12,UQ
주식회사가우플랜,056698,2020/12,UQ
주식회사가우플랜,056698,2021/12,UQ
주식회사가우플랜,056698,2022/12,UQ
주식회사가우홀딩스,102301,2021/12,NA
주식회사가우홀딩스,102301,2022/12,UQ
주식회사가울,076058,2015/12,NA
주식회사가울,076058,2016/12,UQ
주식회사가울,076058,2017/12,UQ
주식회사가울,076058,2018/12,UQ
주식회사가원디앤씨,094200,2019/12,NA
주식회사가원디앤씨,094200,2020/12,UQ
주식회사가원디앤씨,094200,2021/12,UQ
주식회사가원디앤씨,094200,2022/12,UQ
주식회사가원서,103075,2021/12,NA
주식회사가원서,103075,2022/12,UQ
주식회사가원인터내셔널,087130,2017/12,NA
주식회사가원인터내셔널,087130,2018/12,QS
주식회사가원인터내셔널,087130,2019/12,DU
주식회사가원인터내셔널,087130,2020/12,NA
주식회사가원인터내셔널,087130,2021/12,DU
주식회사가은종합건설,086678,2017/12,NA
주식회사가은종합건설,086678,2018/12,UQ
주식회사가은투자개발,051644,2012/12,UQ
주식회사가은투자개발,051644,2013/12,UQ
주식회사가은투자개발,051644,2021/12,NA
주식회사가은투자개발,051644,2022/12,UQ
주식회사가이아,058372,2012/12,UQ
주식회사가이아,058372,2013/12,UQ
주식회사가이아,058372,2014/12,UQ
주식회사가이아,058372,2015/12,UQ
주식회사가이아,058372,2016/12,UQ
주식회사가이아,058372,2017/12,UQ
주식회사가이아,058372,2018/12,UQ
주식회사가이아,058372,2019/12,UQ
주식회사가이아,058372,2020/12,UQ
주식회사가이아,058372,2021/12,UQ
주식회사가이아,058372,2022/12,UQ
주식회사가이아리조트,106059,2021/12,NA
주식회사가이아리조트,106059,2022/12,UQ
주식회사가이아모바일코리아,090646,2018/12,NA
주식회사가이아모바일코리아,090646,2019/12,UQ
주식회사가이아에너지,097084,2019/12,NA
주식회사가이아에너지,097084,2020/12,QS
주식회사가이아에너지,097084,2021/12,UQ
주식회사가인주택건설,078264,2015/12,NA
주식회사가인주택건설,078264,2016/12,UQ
주식회사가인주택건설,078264,2017/12,UQ
주식회사가일,104439,2021/12,NA
주식회사가일,104439,2022/12,UQ
주식회사가주,088373,2018/12,NA
주식회사가주,088373,2019/12,UQ
주식회사가주,088373,2020/12,UQ
주식회사가창물류,053021,2012/12,UQ
주식회사가창물류,053021,2013/12,QG
주식회사가천린포크축산물도매센터,099484,2020/12,NA
주식회사가천린포크축산물도매센터,099484,2021/12,QS
주식회사가천린포크축산물도매센터,099484,2022/12,UQ
주식회사가트너리서치어드바이저리코리아,064825,2012/12,UQ
주식회사가트너리서치어드바이저리코리아,064825,2021/12,UQ
주식회사가트너리서치어드바이저리코리아,064825,2022/12,UQ
주식회사가하,077597,2015/12,NA
주식회사가하,077597,2016/12,UQ
주식회사가회,078405,2015/12,NA
주식회사가회,078405,2016/12,QS
주식회사가흥,100188,2020/12,NA
주식회사가흥,100188,2021/12,QS
주식회사가흥,100188,2022/12,UQ
주식회사감성,061804,2012/12,UQ
주식회사감성,061804,2013/12,UQ
주식회사감성,061804,2014/12,UQ
주식회사감성,061804,2015/12,UQ
주식회사감성,061804,2016/12,UQ
주식회사감성,061804,2017/12,UQ
주식회사감성,061804,2018/12,UQ
주식회사감성,061804,2019/12,UQ
주식회사감성,061804,2020/12,NA
주식회사감성,061804,2021/12,UQ
주식회사감정4지구도시개발,104295,2021/12,NA
주식회사감정4지구도시개발,104295,2022/12,UQ
주식회사갑산,057118,2012/12,DU
주식회사갑오,090090,2018/12,NA
주식회사갑오,090090,2019/12,QS
주식회사갑오,090090,2020/12,UQ
주식회사갑오,090090,2021/12,UQ
주식회사갑오,090090,2022/12,UQ
주식회사갑을건설,071269,2013/12,NA
주식회사갑을건설,071269,2014/12,QS
주식회사갑조건설,098520,2020/12,NA
주식회사갑조건설,098520,2021/12,UQ
주식회사갑조건설,098520,2022/12,UQ
주식회사갓텐코리아,087406,2017/12,NA
주식회사갓텐코리아,087406,2018/12,QS
주식회사갓텐코리아,087406,2019/12,UQ
주식회사갓텐코리아,087406,2020/12,UQ
주식회사갓텐코리아,087406,2021/12,UQ
주식회사갓텐코리아,087406,2022/12,UQ
주식회사강남,026241,2012/12,UQ
주식회사강남,052804,2012/12,QS
주식회사강남,052804,2013/12,UQ
주식회사강남,026241,2013/12,UQ
주식회사강남,026241,2014/12,UQ
주식회사강남,026241,2015/12,UQ
주식회사강남,026241,2016/12,UQ
주식회사강남,026241,2017/12,UQ
주식회사강남,026241,2018/12,UQ
주식회사강남,026241,2019/12,UQ
주식회사강남,026241,2020/12,UQ
주식회사강남,026241,2021/12,UQ
