회사명,거래소코드,회계년도,감사의견코드
(주)진명프리텍,041927,2015/12,UQ
(주)진명프리텍,041927,2016/12,UQ
(주)진명프리텍,041927,2017/12,UQ
(주)진명프리텍,041927,2018/12,UQ
(주)진명프리텍,041927,2019/12,UQ
(주)진명프리텍,041927,2020/12,UQ
(주)진명프리텍,041927,2021/12,UQ
(주)진명프리텍,041927,2022/12,UQ
(주)진모빌리티,104397,2021/12,NA
(주)진모빌리티,104397,2022/12,UQ
(주)진모터스,063765,2012/12,UQ
(주)진모터스,063765,2013/12,UQ
(주)진모터스,063765,2014/12,UQ
(주)진모터스,063765,2015/12,UQ
(주)진모터스,063765,2016/12,UQ
(주)진모터스,063765,2017/12,UQ
(주)진모터스,063765,2018/12,UQ
(주)진모터스,063765,2019/12,UQ
(주)진모터스,063765,2020/12,UQ
(주)진모터스,063765,2021/12,UQ
(주)진모터스,063765,2022/12,UQ
(주)진미선서아,076084,2015/12,NA
(주)진미선서아,076084,2016/12,UQ
(주)진미선서아,076084,2017/12,UQ
(주)진미선서아,076084,2018/12,UQ
(주)진미선서아,076084,2019/12,UQ
(주)진미선서아,076084,2020/12,UQ
(주)진미선서아,076084,2021/12,UQ
(주)진미선서아,076084,2022/12,UQ
(주)진방템프그룹,065110,2012/12,UQ
(주)진보아이앤디,096514,2019/12,NA
(주)진보아이앤디,096514,2020/12,QS
(주)진보아이앤디,096514,2021/12,UQ
(주)진보아이앤디,096514,2022/12,UQ
(주)진보유통,098593,2020/12,NA
(주)진보유통,098593,2021/12,QS
(주)진보유통,098593,2022/12,UQ
(주)진보케미칼,091657,2018/12,NA
(주)진보케미칼,091657,2019/12,UQ
(주)진부,096224,2019/12,NA
(주)진부,096224,2020/12,UQ
(주)진부,096224,2021/12,UQ
(주)진부,096224,2022/12,UQ
(주)진산,099504,2020/12,NA
(주)진산,099504,2021/12,UQ
(주)진산,099504,2022/12,UQ
(주)진산스틸,061083,2012/12,DS
(주)진석건설,052501,2012/12,DU
(주)진선기업,047760,2012/12,UQ
(주)진선기업,047760,2013/12,UQ
(주)진선기업,047760,2014/12,UQ
(주)진선기업,047760,2015/12,UQ
(주)진선기업,047760,2016/12,UQ
(주)진선기업,047760,2017/12,UQ
(주)진선기업,047760,2018/12,UQ
(주)진선기업,047760,2019/12,UQ
(주)진선메디칼,103540,2021/12,NA
(주)진선메디칼,103540,2022/12,QS
(주)진선미택스리펀드,082485,2017/12,UQ
(주)진선미택스리펀드,082485,2018/12,UQ
(주)진선테크,084762,2017/12,NA
(주)진선테크,084762,2018/12,QS
(주)진선테크,084762,2019/12,UQ
(주)진선테크,084762,2020/12,UQ
(주)진선테크,084762,2021/12,UQ
(주)진선테크,084762,2022/12,UQ
(주)진성개발,078107,2015/12,NA
(주)진성개발,078107,2016/12,UQ
(주)진성개발,078107,2017/12,UQ
(주)진성네트워크,064052,2012/12,UQ
(주)진성네트워크,064052,2013/12,UQ
(주)진성디앤피,086035,2017/12,NA
(주)진성디앤피,086035,2018/12,UQ
(주)진성디앤피,086035,2019/12,UQ
(주)진성에프엠,078145,2015/12,NA
(주)진성에프엠,078145,2016/12,QS
(주)진성에프엠,078145,2017/12,UQ
(주)진성에프엠,078145,2018/12,UQ
(주)진성에프엠,078145,2019/12,UQ
(주)진성에프엠,078145,2020/12,UQ
(주)진성에프엠,078145,2021/12,UQ
(주)진성에프엠,078145,2022/12,UQ
(주)진성이앤씨,048854,2012/12,UQ
(주)진성이앤씨,048854,2013/12,UQ
(주)진성이앤씨,048854,2014/12,UQ
(주)진성이앤씨,048854,2015/12,UQ
(주)진성전자,062068,2012/12,UQ
(주)진성전자,062068,2013/12,UQ
(주)진성전자,062068,2014/12,UQ
(주)진성전자,062068,2015/12,UQ
(주)진성전자,062068,2016/12,UQ
(주)진성전자,062068,2017/12,UQ
(주)진성전자,062068,2018/12,UQ
(주)진성전자,062068,2019/12,UQ
(주)진성전자,062068,2020/12,UQ
(주)진성전자,062068,2021/12,UQ
(주)진성전자,062068,2022/12,UQ
(주)진성종합주택,105716,2021/12,NA
(주)진성종합주택,105716,2022/12,UQ
(주)진성주택개발,105193,2021/12,NA
(주)진성주택개발,105193,2022/12,QS
(주)진성케미텍,077508,2015/12,NA
(주)진성케미텍,077508,2016/12,QS
(주)진성테크,064921,2012/12,QS
(주)진성테크,064921,2013/12,UQ
(주)진성테크,064921,2014/12,UQ
(주)진성테크,064921,2015/12,UQ
(주)진성테크,064921,2016/12,UQ
(주)진성테크,064921,2017/12,UQ
(주)진성테크,064921,2018/12,UQ
(주)진성테크,064921,2019/12,UQ
(주)진성테크,064921,2020/12,UQ
(주)진성테크,064921,2021/12,UQ
(주)진성테크,064921,2022/12,UQ
(주)진성테크템,070138,2013/12,NA
(주)진성테크템,070138,2014/12,QS
(주)진성테크템,070138,2015/12,UQ
(주)진성테크템,070138,2016/12,UQ
(주)진성테크템,070138,2017/12,UQ
(주)진성테크템,070138,2018/12,UQ
(주)진성테크템,070138,2019/12,UQ
(주)진성테크템,070138,2020/12,UQ
(주)진성테크템,070138,2021/12,UQ
(주)진성테크템,070138,2022/12,UQ
(주)진성통합상사,067573,2012/12,NA
(주)진성통합상사,067573,2013/12,QS
(주)진성통합상사,067573,2014/12,UQ
(주)진성통합상사,067573,2015/12,UQ
(주)진성통합상사,067573,2016/12,UQ
(주)진성통합상사,067573,2017/12,UQ
(주)진성통합상사,067573,2018/12,UQ
(주)진성통합상사,067573,2019/12,UQ
(주)진성통합상사,067573,2020/12,UQ
(주)진성통합상사,067573,2021/12,UQ
(주)진성통합상사,067573,2022/12,UQ
(주)진성퍼니처,086356,2017/12,NA
(주)진성퍼니처,086356,2018/12,DS
(주)진성퍼니처,086356,2019/12,UQ
(주)진성푸드,073385,2014/12,NA
(주)진성푸드,073385,2015/12,QS
(주)진성푸드,073385,2016/12,UQ
(주)진성푸드,073385,2017/12,UQ
(주)진성푸드,073385,2018/12,UQ
(주)진성푸드,073385,2019/12,UQ
(주)진성푸드,073385,2020/12,UQ
(주)진성푸드,073385,2021/12,UQ
(주)진성푸드,073385,2022/12,UQ
(주)진셍케이,059220,2012/12,NA
(주)진셍케이,059220,2013/12,QS
(주)진솔인더스트리,085834,2017/12,NA
(주)진솔인더스트리,085834,2018/12,QS
(주)진솔인더스트리,085834,2019/12,UQ
(주)진솔인더스트리,085834,2020/12,UQ
(주)진솔인더스트리,085834,2021/12,UQ
(주)진솔인더스트리,085834,2022/12,UQ
(주)진수,078009,2015/12,NA
(주)진수,078009,2016/12,QS
(주)진수,078009,2017/12,UQ
(주)진수,078009,2018/12,UQ
(주)진슬태양광,073982,2014/12,NA
(주)진슬태양광,073982,2015/12,UQ
(주)진슬태양광,073982,2016/12,UQ
(주)진슬태양광,073982,2017/12,UQ
(주)진슬태양광,073982,2018/12,UQ
(주)진슬태양광,073982,2019/12,UQ
(주)진슬태양광,073982,2020/12,NA
(주)진슬태양광,073982,2021/12,UQ
(주)진슬태양광,073982,2022/12,UQ
(주)진승,089366,2018/12,NA
(주)진승,089366,2019/12,QS
(주)진승,089366,2020/12,UQ
(주)진승,089366,2021/12,UQ
(주)진승,089366,2022/12,UQ
(주)진시스템,094255,2020/12,UQ
(주)진안,086729,2017/12,NA
(주)진안,086729,2018/12,QS
(주)진안,086729,2019/12,UQ
(주)진안,086729,2020/12,UQ
(주)진안,086729,2021/12,UQ
(주)진안,086729,2022/12,UQ
(주)진안산업,041844,2012/12,UQ
(주)진안산업,041844,2013/12,UQ
(주)진안산업,041844,2014/12,UQ
(주)진안산업,041844,2015/12,UQ
(주)진안산업,041844,2016/12,UQ
(주)진안산업,041844,2017/12,UQ
(주)진안산업,041844,2018/12,UQ
(주)진양,040142,2012/12,UQ
(주)진양,044207,2012/12,UQ
(주)진양,040142,2013/12,UQ
(주)진양,044207,2013/12,UQ
(주)진양,040142,2014/12,UQ
(주)진양,044207,2014/12,UQ
(주)진양,044207,2015/12,UQ
(주)진양,040142,2015/12,UQ
(주)진양,040142,2016/12,UQ
(주)진양,044207,2016/12,UQ
(주)진양,080935,2016/12,NA
(주)진양,040142,2017/12,UQ
(주)진양,044207,2017/12,UQ
(주)진양,080935,2017/12,QS
(주)진양,044207,2018/12,UQ
(주)진양,040142,2018/12,UQ
(주)진양,080935,2018/12,QS
(주)진양,044207,2019/12,UQ
(주)진양,080935,2019/12,UQ
(주)진양,040142,2019/12,UQ
(주)진양,040142,2020/12,UQ
(주)진양,044207,2020/12,UQ
(주)진양,080935,2020/12,UQ
(주)진양,040142,2021/12,UQ
(주)진양,080935,2021/12,UQ
(주)진양,044207,2021/12,UQ
(주)진양,040142,2022/12,UQ
(주)진양,080935,2022/12,UQ
(주)진양,044207,2022/12,UQ
(주)진양MTS,082673,2016/12,NA
(주)진양MTS,082673,2017/12,UQ
(주)진양MTS,082673,2018/12,UQ
(주)진양MTS,082673,2019/12,UQ
(주)진양MTS,082673,2020/12,UQ
(주)진양MTS,082673,2021/12,UQ
(주)진양MTS,082673,2022/12,UQ
(주)진양기계제작소,061223,2012/12,UQ
(주)진양기계제작소,061223,2013/12,NA
(주)진양기계제작소,061223,2014/12,UQ
(주)진양비지엠텍,073969,2014/12,NA
(주)진양비지엠텍,073969,2015/12,QS
(주)진양비지엠텍,073969,2016/12,UQ
(주)진양비지엠텍,073969,2017/12,UQ
(주)진양비지엠텍,073969,2018/12,UQ
(주)진양비지엠텍,073969,2019/12,UQ
(주)진양비지엠텍,073969,2020/12,UQ
(주)진양엔지니어링건축사사무소,097694,2020/12,NA
(주)진양엔지니어링건축사사무소,097694,2021/12,UQ
(주)진양엔지니어링건축사사무소,097694,2022/12,UQ
(주)진양오일씰,047298,2012/12,UQ
(주)진양오일씰,047298,2013/12,UQ
(주)진양오일씰,047298,2014/12,UQ
(주)진양오일씰,047298,2015/12,UQ
(주)진양오일씰,047298,2016/12,UQ
(주)진양오일씰,047298,2017/12,UQ
(주)진양오일씰,047298,2018/12,UQ
(주)진양오일씰,047298,2019/12,UQ
(주)진양오일씰,047298,2020/12,UQ
(주)진양오일씰,047298,2021/12,UQ
(주)진양오일씰,047298,2022/12,UQ
(주)진양유조선,089579,2018/12,NA
(주)진양유조선,089579,2019/12,UQ
(주)진양코퍼레이션,085515,2017/12,NA
(주)진양코퍼레이션,085515,2018/12,QS
(주)진양코퍼레이션,085515,2019/12,UQ
(주)진양코퍼레이션,085515,2020/12,UQ
(주)진양코퍼레이션,085515,2021/12,UQ
(주)진양코퍼레이션,085515,2022/12,UQ
(주)진양티앤피,053297,2012/12,UQ
(주)진양티앤피,053297,2013/12,UQ
(주)진양티앤피,053297,2014/12,UQ
(주)진양티앤피,053297,2015/12,DU
(주)진양티앤피,053297,2016/12,DS
(주)진양티앤피,053297,2017/12,DU
(주)진에어,054332,2012/12,UQ
(주)진에어,054332,2013/12,UQ
(주)진에어,054332,2014/12,UQ
(주)진에어,054332,2015/12,UQ
(주)진에어,054332,2016/12,UQ
(주)진엑스,103807,2021/12,NA
(주)진엑스,103807,2022/12,QS
(주)진영,091026,2018/12,NA
(주)진영,091026,2019/12,UQ
(주)진영,091026,2020/12,UQ
(주)진영,091026,2021/12,UQ
(주)진영,091026,2022/12,UQ
(주)진영R&S,049232,2012/12,UQ
(주)진영R&S,049232,2013/12,UQ
(주)진영R&S,049232,2014/12,UQ
(주)진영R&S,049232,2015/12,UQ
(주)진영R&S,049232,2016/12,UQ
(주)진영R&S,049232,2017/12,UQ
(주)진영R&S,049232,2018/12,UQ
(주)진영R&S,049232,2019/12,UQ
(주)진영R&S,049232,2020/12,UQ
(주)진영R&S,049232,2021/12,UQ
(주)진영R&S,049232,2022/12,UQ
(주)진영금속,088603,2018/12,NA
(주)진영금속,088603,2019/12,UQ
(주)진영금속,088603,2021/12,NA
(주)진영금속,088603,2022/12,UQ
(주)진영기업,029950,2012/12,UQ
(주)진영기업,029950,2013/12,UQ
(주)진영기업,029950,2014/12,UQ
(주)진영기업,029950,2015/12,UQ
(주)진영기업,029950,2016/12,UQ
(주)진영기업,029950,2017/12,UQ
(주)진영기업,029950,2018/12,UQ
(주)진영기업,029950,2019/12,UQ
(주)진영기업,029950,2020/12,UQ
(주)진영기업,029950,2021/12,UQ
(주)진영기업,029950,2022/12,UQ
(주)진영디앤씨,040311,2012/12,UQ
(주)진영디앤씨,040311,2013/12,UQ
(주)진영디앤씨,040311,2014/12,UQ
(주)진영디앤씨,040311,2015/12,UQ
(주)진영베아링,029537,2012/12,UQ
(주)진영베아링,029537,2013/12,UQ
(주)진영베아링,029537,2014/12,UQ
(주)진영베아링,029537,2015/12,UQ
(주)진영베아링,029537,2016/12,UQ
(주)진영베아링,029537,2017/12,UQ
(주)진영베아링,029537,2018/12,UQ
(주)진영베아링,029537,2019/12,UQ
(주)진영베아링,029537,2020/12,UQ
(주)진영베아링,029537,2021/12,UQ
(주)진영베아링,029537,2022/12,UQ
(주)진영산업,082135,2016/12,NA
(주)진영산업,082135,2017/12,UQ
(주)진영식품,039509,2012/12,UQ
(주)진영식품,039509,2013/12,QS
(주)진영식품,039509,2014/12,UQ
(주)진영씨앤디,077467,2015/12,NA
(주)진영씨앤디,077467,2016/12,UQ
(주)진영씨앤디,077467,2017/12,UQ
(주)진영에너지,103982,2021/12,NA
(주)진영에너지,103982,2022/12,UQ
(주)진영에스텍,087469,2017/12,NA
(주)진영에스텍,087469,2018/12,QS
(주)진영에스텍,087469,2019/12,UQ
(주)진영에스텍,087469,2020/12,UQ
(주)진영에스텍,087469,2021/12,UQ
(주)진영에스텍,087469,2022/12,UQ
(주)진영엘이,074714,2014/12,NA
(주)진영엘이,074714,2015/12,QS
(주)진영엘이,074714,2016/12,UQ
(주)진영엘이,074714,2017/12,UQ
(주)진영엘이,074714,2018/12,UQ
(주)진영엘이,074714,2019/12,UQ
(주)진영이노베이션,073566,2014/12,NA
(주)진영이노베이션,073566,2015/12,UQ
(주)진영이노베이션,073566,2016/12,UQ
(주)진영이노베이션,073566,2017/12,QG
(주)진영이노텍,061453,2012/12,NA
(주)진영이노텍,061453,2013/12,UQ
(주)진영이노텍,061453,2014/12,UQ
(주)진영이노텍,061453,2015/12,UQ
(주)진영이노텍,061453,2016/12,UQ
(주)진영이노텍,061453,2017/12,DU
(주)진영이노텍,061453,2018/12,UQ
(주)진영이앤씨,056908,2012/12,UQ
(주)진영이앤씨,056908,2013/12,UQ
(주)진영이앤씨,056908,2014/12,UQ
(주)진영이앤씨,056908,2015/12,UQ
(주)진영이앤씨,056908,2016/12,UQ
(주)진영이앤씨,056908,2017/12,UQ
(주)진영이앤씨,056908,2018/12,UQ
(주)진영이앤씨,056908,2019/12,UQ
(주)진영이앤씨,056908,2020/12,UQ
(주)진영지앤티,046950,2012/12,UQ
(주)진영지앤티,046950,2013/12,UQ
(주)진영지앤티,046950,2014/12,UQ
(주)진영지앤티,046950,2015/12,UQ
(주)진영지앤티,046950,2016/12,UQ
(주)진영지앤티,046950,2017/12,DU
(주)진영지앤티,046950,2018/12,AG
(주)진영지앤티,046950,2019/12,UQ
(주)진영지앤티,046950,2020/12,UQ
(주)진영지앤티,046950,2021/12,UQ
(주)진영테크윈,093694,2019/12,NA
(주)진영테크윈,093694,2020/12,QS
(주)진영테크윈,093694,2021/12,UQ
(주)진영통상,061406,2012/12,UQ
(주)진영통상,061406,2013/12,UQ
(주)진영통상,061406,2014/12,UQ
(주)진영통상,061406,2015/12,UQ
(주)진영통상,061406,2016/12,UQ
(주)진영통상,061406,2017/12,UQ
(주)진영통상,061406,2018/12,UQ
(주)진영통상,061406,2019/12,UQ
(주)진영포스필,065167,2012/12,UQ
(주)진영포스필,065167,2016/12,UQ
(주)진영포스필,065167,2017/12,DU
(주)진영포스필,065167,2018/12,QG
(주)진영포스필,065167,2019/12,UQ
(주)진영프로토,081288,2016/12,NA
(주)진영프로토,081288,2017/12,UQ
(주)진영프로토,081288,2018/12,UQ
(주)진영프로토,081288,2019/12,UQ
(주)진영프로토,081288,2020/12,UQ
(주)진영프로토,081288,2021/12,UQ
(주)진영하우징,053403,2017/12,UQ
(주)진영하우징,053403,2018/12,UQ
(주)진오,013203,2012/12,UQ
(주)진오,013203,2013/12,UQ
(주)진오,013203,2014/12,UQ
(주)진오,013203,2015/12,UQ
(주)진오,013203,2016/12,UQ
(주)진오,013203,2017/12,UQ
(주)진오,013203,2018/12,UQ
(주)진오,013203,2019/12,UQ
(주)진우건설,026653,2012/12,UQ
(주)진우건설,026653,2013/12,UQ
(주)진우건설,026653,2014/12,UQ
(주)진우상사,076012,2015/12,NA
(주)진우상사,076012,2016/12,QS
(주)진우상사,076012,2017/12,UQ
(주)진우상사,076012,2018/12,UQ
(주)진우아이앤피,083282,2016/12,NA
(주)진우아이앤피,083282,2017/12,QS
(주)진우아이앤피,083282,2018/12,UQ
(주)진우아이앤피,083282,2019/12,UQ
(주)진우아이앤피,083282,2020/12,UQ
(주)진우아이앤피,083282,2021/12,UQ
(주)진우아이앤피,083282,2022/12,UQ
(주)진우엔지니어링,010866,2012/12,UQ
(주)진우엔지니어링,010866,2013/12,UQ
(주)진우엔지니어링,010866,2014/12,UQ
(주)진우엔지니어링,010866,2015/12,UQ
(주)진우엔지니어링,010866,2016/12,UQ
(주)진우엔지니어링,010866,2017/12,UQ
(주)진우엔지니어링,010866,2018/12,UQ
(주)진우엔지니어링,010866,2019/12,UQ
(주)진우엔지니어링,010866,2020/12,UQ
(주)진우엔지니어링,010866,2021/12,UQ
(주)진우엔지니어링,010866,2022/12,UQ
(주)진우이브빌,101075,2020/12,NA
(주)진우이브빌,101075,2021/12,UQ
(주)진우이브빌,101075,2022/12,UQ
(주)진우자산개발,080455,2016/12,NA
(주)진우자산개발,080455,2017/12,QS
(주)진우자산개발,080455,2018/12,UQ
(주)진우자산개발,080455,2019/12,UQ
(주)진우자산개발,080455,2020/12,UQ
(주)진우전자,070924,2013/12,NA
(주)진우전자,070924,2014/12,UQ
(주)진우전자,070924,2015/12,UQ
(주)진우전자,070924,2016/12,UQ
(주)진우전자,070924,2017/12,UQ
(주)진우전자,070924,2018/12,UQ
(주)진우전자,070924,2019/12,UQ
(주)진우전자,070924,2020/12,UQ
(주)진우전자,070924,2021/12,UQ
(주)진우전자,070924,2022/12,UQ
(주)진우제이아이에스,061800,2012/12,NA
(주)진우제이아이에스,061800,2013/12,QS
(주)진우제이아이에스,061800,2014/12,UQ
(주)진우제이아이에스,061800,2015/12,UQ
(주)진우제이아이에스,061800,2016/12,UQ
(주)진우제이아이에스,061800,2017/12,UQ
(주)진우제이아이에스,061800,2018/12,UQ
(주)진우제이아이에스,061800,2019/12,UQ
(주)진우제이아이에스,061800,2020/12,UQ
(주)진우제이아이에스,061800,2021/12,UQ
(주)진우제이아이에스,061800,2022/12,UQ
(주)진우텍,076708,2015/12,NA
(주)진우텍,076708,2016/12,QS
(주)진우텍,076708,2017/12,UQ
(주)진우텍,076708,2018/12,UQ
(주)진우텍,076708,2019/12,UQ
(주)진웅에어시스,065814,2012/12,NA
(주)진웅에어시스,065814,2013/12,UQ
(주)진웅에어시스,065814,2014/12,UQ
(주)진웅에어시스,065814,2015/12,UQ
(주)진웅에어시스,065814,2019/12,UQ
(주)진웅이노텍,051717,2012/12,UQ
(주)진웅이노텍,051717,2013/12,UQ
(주)진웅이노텍,051717,2014/12,UQ
(주)진웅이노텍,051717,2015/12,UQ
(주)진웅이노텍,051717,2016/12,UQ
(주)진웅이노텍,051717,2017/12,UQ
(주)진웅이노텍,051717,2018/12,QS
(주)진웅이노텍,051717,2019/12,DU
(주)진웅테크놀러지,061395,2012/12,UQ
(주)진웅테크놀러지,061395,2013/12,UQ
(주)진웅테크놀러지,061395,2014/12,UQ
(주)진웅테크놀러지,061395,2015/12,UQ
(주)진웅테크놀러지,061395,2016/12,UQ
(주)진웅테크놀러지,061395,2017/12,UQ
(주)진웅테크놀러지,061395,2018/12,UQ
(주)진웅테크놀러지,061395,2019/12,UQ
(주)진원,058059,2012/12,UQ
(주)진원,049285,2012/12,UQ
(주)진원,049285,2013/12,UQ
(주)진원,058059,2013/12,UQ
(주)진원,058059,2014/12,UQ
(주)진원,049285,2014/12,UQ
(주)진원,058059,2015/12,UQ
(주)진원,049285,2015/12,UQ
(주)진원,049285,2016/12,UQ
(주)진원,058059,2016/12,UQ
(주)진원,058059,2017/12,UQ
(주)진원,049285,2017/12,UQ
(주)진원,049285,2018/12,UQ
(주)진원,058059,2018/12,UQ
(주)진원,058059,2019/12,UQ
(주)진원,049285,2019/12,UQ
(주)진원,058059,2020/12,UQ
(주)진원,049285,2020/12,UQ
(주)진원,058059,2021/12,UQ
(주)진원,049285,2021/12,UQ
(주)진원,049285,2022/12,UQ
(주)진원,058059,2022/12,UQ
(주)진원무역,069905,2013/12,NA
(주)진원무역,069905,2014/12,QS
(주)진원무역,069905,2015/12,UQ
(주)진원무역,069905,2016/12,UQ
(주)진원무역,069905,2017/12,UQ
(주)진원무역,069905,2018/12,UQ
(주)진원무역,069905,2019/12,UQ
(주)진원무역,069905,2020/12,UQ
(주)진원무역,069905,2021/12,UQ
(주)진원무역,069905,2022/12,UQ
(주)진원산업,058114,2012/12,UQ
(주)진원산업,058114,2013/12,UQ
(주)진원산업,058114,2014/12,UQ
(주)진원산업,058114,2015/12,UQ
(주)진원산업,058114,2016/12,UQ
(주)진원산업,058114,2017/12,UQ
(주)진원산업,058114,2018/12,UQ
(주)진원산업,058114,2019/12,UQ
(주)진일공업,077756,2015/12,NA
(주)진일공업,077756,2016/12,UQ
(주)진일공업,077756,2017/12,UQ
(주)진일공업,077756,2018/12,UQ
(주)진일공업,077756,2019/12,UQ
(주)진일공업,077756,2020/12,UQ
(주)진일공업,077756,2021/12,UQ
(주)진일공업,077756,2022/12,UQ
(주)진일벤드,087478,2017/12,NA
(주)진일벤드,087478,2018/12,QS
(주)진일벤드,087478,2019/12,UQ
(주)진일벤드,087478,2020/12,UQ
(주)진일벤드,087478,2021/12,UQ
(주)진일벤드,087478,2022/12,UQ
(주)진일테크,074481,2014/12,NA
(주)진일테크,074481,2015/12,QS
(주)진일테크,074481,2016/12,UQ
(주)진일테크,074481,2017/12,UQ
(주)진일테크,074481,2018/12,UQ
(주)진일테크,074481,2019/12,UQ
(주)진일테크,074481,2020/12,UQ
(주)진일테크,074481,2021/12,UQ
(주)진일테크,104338,2021/12,NA
(주)진일테크,074481,2022/12,UQ
(주)진일테크,104338,2022/12,UQ
(주)진전기엔지니어링,099451,2020/12,NA
(주)진전기엔지니어링,099451,2021/12,UQ
(주)진전기엔지니어링,099451,2022/12,UQ
(주)진주,073425,2014/12,NA
(주)진주,073425,2015/12,UQ
(주)진주,073425,2016/12,UQ
(주)진주,073425,2017/12,UQ
(주)진주,073425,2018/12,UQ
(주)진주,073425,2019/12,UQ
(주)진주,073425,2020/12,UQ
(주)진주,073425,2021/12,UQ
(주)진주,073425,2022/12,UQ
(주)진주개발,059503,2012/12,DU
(주)진주개발,059503,2013/12,DU
(주)진주랑,089845,2018/12,NA
(주)진주랑,089845,2019/12,UQ
(주)진주랑,089845,2020/12,UQ
(주)진주랑,089845,2021/12,UQ
(주)진주랑,089845,2022/12,UQ
