회사명,거래소코드,회계년도,감사의견코드
(주)다원,073068,2015/12,QS
(주)다원,073068,2016/12,UQ
(주)다원,073068,2017/12,UQ
(주)다원,073068,2018/12,UQ
(주)다원,089119,2018/12,NA
(주)다원,089119,2019/12,QS
(주)다원,073068,2019/12,UQ
(주)다원,089119,2020/12,UQ
(주)다원,073068,2020/12,UQ
(주)다원,073068,2021/12,UQ
(주)다원교육,099861,2020/12,NA
(주)다원교육,099861,2021/12,UQ
(주)다원교육,099861,2022/12,UQ
(주)다원넥스뷰,088042,2017/12,NA
(주)다원넥스뷰,088042,2018/12,UQ
(주)다원넥스트,076147,2015/12,NA
(주)다원넥스트,076147,2016/12,UQ
(주)다원넥스트,076147,2017/12,UQ
(주)다원넥스트,076147,2018/12,UQ
(주)다원넥스트,076147,2019/12,UQ
(주)다원넥스트,076147,2020/12,UQ
(주)다원넥스트,076147,2021/12,UQ
(주)다원넥스트,076147,2022/12,UQ
(주)다원녹화건설,060876,2012/12,UQ
(주)다원녹화건설,060876,2013/12,UQ
(주)다원녹화건설,060876,2014/12,UQ
(주)다원녹화건설,060876,2015/12,UQ
(주)다원녹화건설,060876,2016/12,UQ
(주)다원녹화건설,060876,2017/12,UQ
(주)다원녹화건설,060876,2018/12,UQ
(주)다원녹화건설,060876,2019/12,UQ
(주)다원녹화건설,060876,2020/12,UQ
(주)다원녹화건설,060876,2021/12,UQ
(주)다원녹화건설,060876,2022/12,UQ
(주)다원로지스틱스,099038,2020/12,NA
(주)다원로지스틱스,099038,2021/12,UQ
(주)다원베스트,054029,2019/12,NA
(주)다원베스트,054029,2020/12,DS
(주)다원베스트,054029,2021/12,DS
(주)다원베스트,054029,2022/12,DS
(주)다원산업,048829,2012/12,UQ
(주)다원산업,048829,2013/12,UQ
(주)다원산업,048829,2014/12,UQ
(주)다원산업,048829,2015/12,UQ
(주)다원산업,048829,2016/12,UQ
(주)다원산업,048829,2017/12,UQ
(주)다원산업,048829,2018/12,UQ
(주)다원산업,048829,2019/12,UQ
(주)다원씨앤씨,094469,2019/12,NA
(주)다원씨앤씨,094469,2020/12,QS
(주)다원씨앤씨,094469,2021/12,NA
(주)다원씨앤씨,094469,2022/12,QS
(주)다원아이디앤씨,060574,2012/12,UQ
(주)다원아이디앤씨,060574,2013/12,UQ
(주)다원아이디앤씨,060574,2014/12,UQ
(주)다원아이디앤씨,060574,2015/12,UQ
(주)다원아이디앤씨,060574,2016/12,UQ
(주)다원아이디앤씨,060574,2017/12,UQ
(주)다원아이디앤씨,060574,2018/12,UQ
(주)다원아이디앤씨,060574,2019/12,UQ
(주)다원아이디앤씨,060574,2020/12,UQ
(주)다원아이디앤씨,060574,2021/12,UQ
(주)다원아이디앤씨,060574,2022/12,UQ
(주)다원알로이,097616,2020/12,NA
(주)다원알로이,097616,2021/12,QS
(주)다원알로이,097616,2022/12,UQ
(주)다원앤컴퍼니,029722,2012/12,UQ
(주)다원앤컴퍼니,029722,2013/12,UQ
(주)다원앤컴퍼니,029722,2014/12,UQ
(주)다원앤컴퍼니,029722,2015/12,UQ
(주)다원앤컴퍼니,029722,2016/12,UQ
(주)다원앤컴퍼니,029722,2017/12,UQ
(주)다원앤컴퍼니,029722,2018/12,UQ
(주)다원앤컴퍼니,029722,2019/12,UQ
(주)다원앤컴퍼니,029722,2020/12,UQ
(주)다원앤컴퍼니,029722,2021/12,UQ
(주)다원앤컴퍼니,029722,2022/12,UQ
(주)다원이앤씨,053488,2012/12,UQ
(주)다원이앤씨,053488,2019/12,UQ
(주)다원이앤씨,053488,2020/12,UQ
(주)다원이앤씨,053488,2021/12,UQ
(주)다원이앤씨,053488,2022/12,UQ
(주)다원이앤아이,053503,2012/12,UQ
(주)다원이앤아이,053503,2013/12,DS
(주)다원이앤지,086414,2017/12,NA
(주)다원이앤지,086414,2018/12,UQ
(주)다원이앤지,086414,2019/12,UQ
(주)다원종합개발,013496,2012/12,UQ
(주)다원종합개발,013496,2013/12,UQ
(주)다원종합개발,013496,2014/12,UQ
(주)다원종합개발,013496,2015/12,UQ
(주)다원종합개발,013496,2016/12,UQ
(주)다원종합개발,013496,2017/12,UQ
(주)다원종합개발,013496,2018/12,UQ
(주)다원종합개발,013496,2019/12,UQ
(주)다원종합개발,013496,2020/12,UQ
(주)다원종합개발,013496,2021/12,UQ
(주)다원종합개발,013496,2022/12,UQ
(주)다원체어스,058587,2013/12,UQ
(주)다원체어스,058587,2014/12,UQ
(주)다원체어스,058587,2015/12,UQ
(주)다원체어스,058587,2016/12,UQ
(주)다원체어스,058587,2017/12,UQ
(주)다원체어스,058587,2018/12,UQ
(주)다원체어스,058587,2019/12,UQ
(주)다원체어스,058587,2020/12,UQ
(주)다원체어스,058587,2021/12,UQ
(주)다원체어스,058587,2022/12,UQ
(주)다원케미칼,022420,2015/12,UQ
(주)다원케미칼,022420,2016/12,UQ
(주)다원케미칼,022420,2017/12,UQ
(주)다원케미칼,022420,2018/12,UQ
(주)다원케미칼,022420,2019/12,UQ
(주)다원케미칼,022420,2020/12,UQ
(주)다원케미칼,022420,2021/12,UQ
(주)다원케미칼,022420,2022/12,UQ
(주)다원환경,059072,2012/12,QU
(주)다윈바이오,092225,2018/12,NA
(주)다윈바이오,092225,2019/12,QS
(주)다윈바이오,092225,2020/12,UQ
(주)다윈바이오,092225,2021/12,UQ
(주)다윈바이오,092225,2022/12,UQ
(주)다은비,061830,2012/12,QS
(주)다은비,061830,2013/12,QS
(주)다은비,061830,2014/12,UQ
(주)다은비,061830,2020/12,NA
(주)다은비,061830,2021/12,UQ
(주)다은비,061830,2022/12,UQ
(주)다음게임,073676,2015/12,UQ
(주)다음기술단,103415,2021/12,NA
(주)다음기술단,103415,2022/12,UQ
(주)다음스틸,107004,2021/12,NA
(주)다음스틸,107004,2022/12,QS
(주)다음앤큐큐,100566,2020/12,NA
(주)다음앤큐큐,100566,2021/12,QS
(주)다음앤큐큐,100566,2022/12,UQ
(주)다음핑거터치,061881,2012/12,UQ
(주)다이나맥,017750,2012/12,UQ
(주)다이나맥,017750,2013/12,UQ
(주)다이나맥,017750,2014/12,UQ
(주)다이나맥,017750,2015/12,UQ
(주)다이나맥,017750,2016/12,UQ
(주)다이나맥,017750,2017/12,UQ
(주)다이나맥,017750,2018/12,DS
(주)다이나맥,017750,2019/12,QS
(주)다이나맥,017750,2020/12,UQ
(주)다이나맥,017750,2021/12,UQ
(주)다이나맥,017750,2022/12,UQ
(주)다이나젠,067054,2012/12,NA
(주)다이나젠,067054,2013/12,UQ
(주)다이나젠,067054,2014/12,UQ
(주)다이나젠,067054,2015/12,UQ
(주)다이나젠,067054,2016/12,DU
(주)다이나테크,068884,2013/12,NA
(주)다이나테크,068884,2014/12,QS
(주)다이넥스,061865,2012/12,UQ
(주)다이넥스,061865,2013/12,UQ
(주)다이넥스,061865,2014/12,UQ
(주)다이넥스,061865,2015/12,UQ
(주)다이넥스,061865,2016/12,UQ
(주)다이넥스,061865,2017/12,UQ
(주)다이넥스,061865,2018/12,UQ
(주)다이넥스,061865,2019/12,UQ
(주)다이넥스,061865,2020/12,UQ
(주)다이넥스,061865,2021/12,UQ
(주)다이넥스,061865,2022/12,UQ
(주)다이아덴트,086331,2017/12,NA
(주)다이아덴트,086331,2018/12,QS
(주)다이아덴트,086331,2019/12,UQ
(주)다이아덴트,086331,2020/12,UQ
(주)다이아덴트,086331,2021/12,UQ
(주)다이아덴트,086331,2022/12,UQ
(주)다이아몬드새우,061627,2012/12,UQ
(주)다이아몬드새우,061627,2013/12,UQ
(주)다이아몬드새우,061627,2014/12,UQ
(주)다이아몬드새우,061627,2015/12,UQ
(주)다이아몬드새우,061627,2016/12,UQ
(주)다이아몬드새우,061627,2017/12,UQ
(주)다이아몬드새우,061627,2018/12,UQ
(주)다이아몬드새우,061627,2019/12,UQ
(주)다이아몬드새우,061627,2020/12,QS
(주)다이아몬드새우,061627,2021/12,UQ
(주)다이아몬드새우,061627,2022/12,UQ
(주)다이아벨,041789,2012/12,UQ
(주)다이아벨,041789,2013/12,UQ
(주)다이아벨,041789,2014/12,UQ
(주)다이아벨,041789,2015/12,UQ
(주)다이아벨,041789,2016/12,UQ
(주)다이아벨,041789,2017/12,UQ
(주)다이아벨,041789,2018/12,UQ
(주)다이아벨,041789,2019/12,UQ
(주)다이아벨,041789,2020/12,UQ
(주)다이아벨,041789,2021/12,UQ
(주)다이아벨,041789,2022/12,UQ
(주)다이얼로그세미컨덕터코리아,040619,2012/12,UQ
(주)다이얼로그세미컨덕터코리아,040619,2013/12,UQ
(주)다이얼로그세미컨덕터코리아,040619,2014/12,UQ
(주)다이얼로그세미컨덕터코리아,040619,2015/12,UQ
(주)다이얼로그세미컨덕터코리아,040619,2016/12,UQ
(주)다이얼로그세미컨덕터코리아,040619,2017/12,UQ
(주)다이얼로그세미컨덕터코리아,040619,2018/12,UQ
(주)다이얼로그세미컨덕터코리아,040619,2019/12,UQ
(주)다이얼로그세미컨덕터코리아,040619,2020/12,UQ
(주)다이얼로그세미컨덕터코리아,040619,2021/12,UQ
(주)다이얼로그세미컨덕터코리아,040619,2022/12,UQ
(주)다이오진,078417,2015/12,NA
(주)다이오진,078417,2016/12,UQ
(주)다이온,051803,2012/12,UQ
(주)다이치,073336,2014/12,NA
(주)다이치,073336,2015/12,UQ
(주)다이치,073336,2016/12,UQ
(주)다이치,073336,2017/12,UQ
(주)다이치,073336,2018/12,UQ
(주)다이치,073336,2019/12,UQ
(주)다이치,073336,2020/12,UQ
(주)다이치,073336,2021/12,UQ
(주)다이치,073336,2022/12,UQ
(주)다이테크,049983,2012/12,UQ
(주)다이테크,049983,2013/12,UQ
(주)다이테크,049983,2014/12,UQ
(주)다이테크,049983,2015/12,UQ
(주)다이테크,049983,2016/12,UQ
(주)다이테크,049983,2017/12,DU
(주)다이테크,049983,2018/12,DS
(주)다인,064863,2012/12,QS
(주)다인,051282,2012/12,UQ
(주)다인,051282,2013/12,UQ
(주)다인,051282,2014/12,UQ
(주)다인,051282,2015/12,UQ
(주)다인,082897,2016/12,NA
(주)다인,051282,2016/12,UQ
(주)다인,082897,2017/12,QS
(주)다인,051282,2017/12,UQ
(주)다인,051282,2018/12,UQ
(주)다인,051282,2019/12,UQ
(주)다인,051282,2020/12,UQ
(주)다인,051282,2021/12,UQ
(주)다인,051282,2022/12,UQ
(주)다인그룹엔지니어링건축사사무소,075741,2015/12,NA
(주)다인그룹엔지니어링건축사사무소,075741,2016/12,UQ
(주)다인그룹엔지니어링건축사사무소,075741,2017/12,UQ
(주)다인그룹엔지니어링건축사사무소,075741,2018/12,UQ
(주)다인그룹엔지니어링건축사사무소,075741,2019/12,UQ
(주)다인그룹엔지니어링건축사사무소,075741,2020/12,UQ
(주)다인그룹엔지니어링건축사사무소,075741,2021/12,UQ
(주)다인그룹엔지니어링건축사사무소,075741,2022/12,UQ
(주)다인누리,090063,2018/12,NA
(주)다인누리,090063,2019/12,QS
(주)다인누리,090063,2020/12,UQ
(주)다인누리,090063,2021/12,UQ
(주)다인누리,090063,2022/12,UQ
(주)다인디앤씨,093696,2019/12,NA
(주)다인디앤씨,093696,2020/12,QS
(주)다인디앤씨,093696,2021/12,DS
(주)다인디앤씨,093696,2022/12,DS
(주)다인리조트,067337,2012/12,NA
(주)다인리조트,067337,2013/12,UQ
(주)다인리조트,067337,2014/12,UQ
(주)다인리조트,067337,2015/12,NA
(주)다인리조트,067337,2016/12,UQ
(주)다인리조트,067337,2017/12,UQ
(주)다인리조트,067337,2018/12,UQ
(주)다인리조트,067337,2019/12,UQ
(주)다인리조트,067337,2020/12,UQ
(주)다인리조트,067337,2021/12,UQ
(주)다인리조트,067337,2022/12,UQ
(주)다인맨파워,060547,2012/12,UQ
(주)다인맨파워,060547,2013/12,UQ
(주)다인맨파워,060547,2016/12,UQ
(주)다인맨파워,060547,2017/12,UQ
(주)다인맨파워,060547,2018/12,UQ
(주)다인맨파워,060547,2019/12,UQ
(주)다인맨파워,060547,2020/12,UQ
(주)다인맨파워,060547,2021/12,UQ
(주)다인맨파워,060547,2022/12,UQ
(주)다인소재,072255,2014/12,NA
(주)다인소재,072255,2015/12,QS
(주)다인소재,072255,2016/12,UQ
(주)다인소재,072255,2017/12,UQ
(주)다인소재,072255,2018/12,UQ
(주)다인소재,072255,2019/12,UQ
(주)다인소재,072255,2020/12,UQ
(주)다인소재,072255,2021/12,UQ
(주)다인소재,072255,2022/12,UQ
(주)다인조형공사,051424,2014/12,QS
(주)다인트레이딩,104453,2021/12,NA
(주)다인트레이딩,104453,2022/12,QS
(주)다인패션,084678,2017/12,NA
(주)다인패션,084678,2018/12,QS
(주)다인필,074167,2014/12,NA
(주)다인필,074167,2015/12,UQ
(주)다인필,074167,2016/12,UQ
(주)다인필,074167,2017/12,UQ
(주)다일씨앤디,080710,2016/12,NA
(주)다일씨앤디,080710,2017/12,UQ
(주)다일씨앤디,080710,2018/12,UQ
(주)다일씨앤디,080710,2019/12,UQ
(주)다일씨앤디,080710,2020/12,UQ
(주)다일씨앤디,080710,2021/12,UQ
(주)다일씨앤디,080710,2022/12,UQ
(주)다임코,045934,2012/12,UQ
(주)다임코,045934,2013/12,UQ
(주)다임코,045934,2014/12,UQ
(주)다임코,045934,2015/12,UQ
(주)다임코,045934,2016/12,UQ
(주)다임코,045934,2017/12,UQ
(주)다정,075991,2015/12,NA
(주)다정,075991,2016/12,UQ
(주)다정,075991,2017/12,UQ
(주)다정,075991,2018/12,UQ
(주)다정,075991,2019/12,UQ
(주)다정,075991,2020/12,UQ
(주)다정,075991,2021/12,UQ
(주)다정,075991,2022/12,UQ
(주)다채플러스,082737,2016/12,NA
(주)다채플러스,082737,2017/12,QG
(주)다커,097976,2020/12,NA
(주)다커,097976,2021/12,UQ
(주)다커,097976,2022/12,UQ
(주)다커머스에프앤씨,064963,2012/12,QS
(주)다커머스에프앤씨,064963,2013/12,UQ
(주)다커머스에프앤씨,064963,2014/12,UQ
(주)다커머스에프앤씨,064963,2015/12,UQ
(주)다코넷,063481,2012/12,UQ
(주)다코넷,063481,2013/12,UQ
(주)다코넷,063481,2014/12,UQ
(주)다코넷,063481,2015/12,UQ
(주)다코넷,063481,2016/12,UQ
(주)다코넷,063481,2017/12,UQ
(주)다코넷,063481,2018/12,UQ
(주)다코넷,063481,2019/12,UQ
(주)다코넷,063481,2020/12,UQ
(주)다코넷,063481,2021/12,UQ
(주)다코넷,063481,2022/12,UQ
(주)다크미르,087884,2017/12,NA
(주)다크미르,087884,2018/12,UQ
(주)다트컴퍼니,063326,2012/12,UQ
(주)다트컴퍼니,063326,2013/12,UQ
(주)다판다,038866,2012/12,UQ
(주)다판다,038866,2013/12,UQ
(주)다판다,038866,2014/12,QS
(주)다판다,038866,2015/12,UQ
(주)다판다,038866,2016/12,UQ
(주)다판다,038866,2017/12,UQ
(주)다판다,038866,2018/12,UQ
(주)다판다,038866,2019/12,UQ
(주)다하리,096945,2019/12,NA
(주)다하리,096945,2020/12,UQ
(주)다하리,096945,2021/12,UQ
(주)다하리,096945,2022/12,UQ
(주)다함,064965,2012/12,DU
(주)다함이텍,065189,2012/12,NA
(주)다함이텍,065189,2013/12,UQ
(주)다함이텍,065189,2014/12,UQ
(주)다함이텍,065189,2015/12,UQ
(주)다함이텍,065189,2016/12,UQ
(주)다함이텍,065189,2017/12,UQ
(주)다함이텍,065189,2018/12,UQ
(주)다함이텍,065189,2019/12,UQ
(주)다함이텍,065189,2020/12,UQ
(주)다함이텍,065189,2021/12,UQ
(주)다함이텍,065189,2022/12,UQ
(주)닥터김노인요양센터,067294,2012/12,NA
(주)닥터김노인요양센터,067294,2013/12,QG
(주)닥터드림,085577,2017/12,NA
(주)닥터드림,085577,2018/12,UQ
(주)닥터드림,085577,2019/12,UQ
(주)닥터로빈,095939,2019/12,NA
(주)닥터로빈,095939,2020/12,QS
(주)닥터로빈,095939,2021/12,UQ
(주)닥터로빈,095939,2022/12,UQ
(주)닥터비케이,097511,2020/12,NA
(주)닥터비케이,097511,2021/12,UQ
(주)닥터비케이,097511,2022/12,UQ
(주)닥터서플라이,099350,2020/12,NA
(주)닥터서플라이,099350,2021/12,QS
(주)닥터서플라이,099350,2022/12,UQ
(주)닥터스텍,092896,2020/12,UQ
(주)닥터스텍,092896,2021/12,UQ
(주)닥터스텍,092896,2022/12,UQ
(주)단건축사사무소,039112,2012/12,UQ
(주)단건축사사무소,039112,2013/12,UQ
(주)단건축사사무소,039112,2014/12,UQ
(주)단건축사사무소,039112,2015/12,UQ
(주)단건축사사무소,039112,2016/12,UQ
(주)단건축사사무소,039112,2017/12,UQ
(주)단건축사사무소,039112,2018/12,UQ
(주)단건축사사무소,039112,2019/12,UQ
(주)단건축사사무소,039112,2020/12,UQ
(주)단건축사사무소,039112,2021/12,UQ
(주)단건축사사무소,039112,2022/12,UQ
(주)단군소프트,064122,2012/12,QS
(주)단군소프트,064122,2013/12,UQ
(주)단군소프트,064122,2014/12,UQ
(주)단군소프트,064122,2015/12,UQ
(주)단군소프트,064122,2016/12,UQ
(주)단군소프트,064122,2017/12,UQ
(주)단군소프트,064122,2018/12,UQ
(주)단군소프트,064122,2019/12,UQ
(주)단군소프트,064122,2020/12,UQ
(주)단군소프트,064122,2021/12,UQ
(주)단군소프트,064122,2022/12,UQ
(주)단비교육,090548,2018/12,NA
(주)단비교육,090548,2019/12,UQ
(주)단비교육,090548,2020/12,UQ
(주)단비교육,090548,2021/12,UQ
(주)단비교육,090548,2022/12,UQ
(주)단우실업,013512,2012/12,UQ
(주)단우실업,013512,2013/12,UQ
(주)단우실업,013512,2014/12,UQ
(주)단우실업,013512,2015/12,UQ
(주)단우실업,013512,2016/12,UQ
(주)단우실업,013512,2017/12,UQ
(주)단우실업,013512,2018/12,UQ
(주)단우실업,013512,2019/12,UQ
(주)단우실업,013512,2020/12,UQ
(주)단우실업,013512,2021/12,UQ
(주)단우홀딩스,101014,2021/12,UQ
(주)단우홀딩스,101014,2022/12,UQ
(주)단월드,017601,2012/12,UQ
(주)단월드,017601,2013/12,UQ
(주)단월드,017601,2014/12,UQ
(주)단월드,017601,2015/12,UQ
(주)단월드,017601,2016/12,UQ
(주)단월드,017601,2017/12,UQ
(주)단월드,017601,2018/12,UQ
(주)단월드,017601,2019/12,UQ
(주)단월드,017601,2020/12,UQ
(주)단월드,017601,2021/12,UQ
(주)단월드,017601,2022/12,UQ
(주)단터산업,102799,2021/12,NA
(주)단터산업,102799,2022/12,UQ
(주)달구벌버스,093403,2019/12,NA
(주)달구벌버스,093403,2020/12,UQ
(주)달구벌버스,093403,2021/12,UQ
(주)달구벌버스,093403,2022/12,UQ
(주)달마전자,074561,2014/12,NA
(주)달마전자,074561,2015/12,UQ
(주)달마전자,074561,2016/12,UQ
(주)달마전자,074561,2017/12,UQ
(주)달마전자,074561,2018/12,UQ
(주)달마전자,074561,2019/12,UQ
(주)달마전자,074561,2020/12,UQ
(주)달마전자,074561,2021/12,UQ
(주)달마전자,074561,2022/12,UQ
(주)달성,066727,2012/12,NA
(주)달성,066727,2013/12,UQ
(주)달성,066727,2014/12,UQ
(주)달성,066727,2015/12,UQ
(주)달성,066727,2016/12,UQ
(주)달성,066727,2017/12,UQ
(주)달성,066727,2018/12,UQ
(주)달성,066727,2019/12,UQ
(주)달성,066727,2020/12,UQ
(주)달성,066727,2021/12,UQ
(주)달성,066727,2022/12,UQ
(주)달성씨앤씨,067896,2012/12,NA
(주)달성씨앤씨,067896,2013/12,QS
(주)달성씨앤씨,067896,2014/12,UQ
(주)달성씨앤씨,067896,2015/12,UQ
(주)달성씨앤씨,067896,2016/12,UQ
(주)달성씨앤씨,067896,2017/12,UQ
(주)달성씨앤씨,067896,2018/12,UQ
(주)달성씨앤씨,067896,2019/12,UQ
(주)달성씨앤씨,067896,2020/12,NA
(주)달성씨앤씨,067896,2021/12,QS
(주)담종합건설,106590,2021/12,NA
(주)담종합건설,106590,2022/12,DS
(주)당신의파트너,085084,2017/12,NA
(주)당신의파트너,085084,2018/12,QS
(주)당신의파트너,085084,2019/12,UQ
(주)당신의파트너,085084,2020/12,UQ
(주)당신의파트너,085084,2021/12,UQ
(주)당호제지,082789,2016/12,NA
(주)당호제지,082789,2017/12,UQ
(주)당호제지,082789,2018/12,UQ
(주)당호제지,082789,2019/12,UQ
(주)당호제지,082789,2020/12,UQ
(주)당호제지,082789,2021/12,UQ
(주)당호제지,082789,2022/12,UQ
(주)대가트라움,087464,2017/12,NA
(주)대가트라움,087464,2018/12,QS
(주)대가트라움,087464,2021/12,NA
(주)대가트라움,087464,2022/12,UQ
(주)대강선재,064264,2012/12,QS
(주)대강선재,064264,2013/12,UQ
(주)대강선재,064264,2014/12,UQ
(주)대강선재,064264,2015/12,UQ
(주)대강선재,064264,2016/12,UQ
(주)대강선재,064264,2017/12,UQ
(주)대강선재,064264,2018/12,UQ
(주)대강선재,064264,2019/12,UQ
(주)대강선재,064264,2020/12,UQ
(주)대강선재,064264,2021/12,UQ
(주)대강선재,064264,2022/12,UQ
(주)대건기업,089985,2018/12,NA
(주)대건기업,089985,2019/12,QG
(주)대건기업,089985,2020/12,QG
(주)대건기업,089985,2021/12,QG
(주)대건기업,089985,2022/12,QG
(주)대건대건,087040,2017/12,NA
(주)대건대건,087040,2018/12,UQ
(주)대건씨앤에스,067136,2012/12,NA
(주)대건씨앤에스,067136,2013/12,QS
(주)대건씨앤에스,067136,2014/12,UQ
(주)대건씨앤에스,067136,2015/12,DU
(주)대건씨앤에스,067136,2016/12,UQ
(주)대건아이티에스,089309,2018/12,NA
(주)대건아이티에스,089309,2019/12,QU
(주)대건아이티에스,089309,2020/12,UQ
(주)대건에프앤씨,102907,2021/12,NA
(주)대건에프앤씨,102907,2022/12,QS
(주)대건유앤에쓰,050017,2012/12,UQ
(주)대건유앤에쓰,050017,2013/12,UQ
(주)대건유앤에쓰,050017,2014/12,UQ
(주)대건유앤에쓰,050017,2015/12,UQ
(주)대건유앤에쓰,050017,2016/12,UQ
(주)대건유앤에쓰,050017,2017/12,UQ
(주)대건유앤에쓰,050017,2018/12,UQ
(주)대건유앤에쓰,050017,2019/12,UQ
(주)대건유앤에쓰,050017,2020/12,DU
(주)대건유앤에쓰,050017,2021/12,DS
(주)대건유앤에쓰,050017,2022/12,DU
(주)대경,069222,2013/12,NA
(주)대경,069222,2014/12,QS
(주)대경,069222,2015/12,UQ
(주)대경,069222,2016/12,UQ
(주)대경,069222,2017/12,UQ
(주)대경,069222,2018/12,UQ
(주)대경,069222,2019/12,UQ
(주)대경디앤시,063527,2012/12,UQ
(주)대경디앤시,063527,2013/12,UQ
(주)대경디앤시,063527,2014/12,UQ
(주)대경배관,076542,2015/12,NA
(주)대경배관,076542,2016/12,QS
(주)대경배관,076542,2017/12,UQ
(주)대경배관,076542,2018/12,UQ
(주)대경벤드,056541,2012/12,UQ
(주)대경벤드,056541,2013/12,UQ
(주)대경벤드,056541,2014/12,UQ
(주)대경벤드,056541,2015/12,UQ
(주)대경벤드,056541,2016/12,UQ
(주)대경벤드,056541,2017/12,UQ
(주)대경벤드,056541,2018/12,UQ
(주)대경벤드,056541,2019/12,UQ
(주)대경벤드,056541,2020/12,UQ
(주)대경벤드,056541,2021/12,UQ
(주)대경벤드,056541,2022/12,UQ
(주)대경산업,070006,2013/12,NA
(주)대경산업,070006,2014/12,QS
(주)대경산업,070006,2015/12,UQ
(주)대경산업,070006,2016/12,UQ
(주)대경산업,070006,2017/12,UQ
(주)대경산업,070006,2018/12,UQ
(주)대경산업,070006,2019/12,UQ
(주)대경산업,070006,2020/12,UQ
(주)대경산업,070006,2021/12,UQ
(주)대경산업,070006,2022/12,UQ
(주)대경스테이트,069731,2013/12,NA
(주)대경스테이트,069731,2014/12,UQ
(주)대경스테이트,069731,2015/12,UQ
(주)대경스테이트,069731,2016/12,UQ
(주)대경스테이트,069731,2017/12,UQ
(주)대경스테이트,069731,2018/12,UQ
(주)대경스테이트,069731,2019/12,UQ
