회사명,거래소코드,회계년도,감사의견코드
(주)디엠테크놀러지,081453,2020/12,UQ
(주)디엠테크놀러지,081453,2021/12,UQ
(주)디엠테크놀러지,081453,2022/12,UQ
(주)디엠티,049782,2012/12,UQ
(주)디엠티,049198,2012/12,UQ
(주)디엠티,059093,2012/12,UQ
(주)디엠티,059093,2013/12,UQ
(주)디엠티,049782,2013/12,UQ
(주)디엠티,049782,2014/12,UQ
(주)디엠티,049782,2015/12,UQ
(주)디엠티,078192,2015/12,NA
(주)디엠티,078912,2015/12,NA
(주)디엠티,078912,2016/12,QS
(주)디엠티,078192,2016/12,QS
(주)디엠티,049782,2016/12,UQ
(주)디엠티,078912,2017/12,UQ
(주)디엠티,049782,2017/12,UQ
(주)디엠티,078192,2017/12,UQ
(주)디엠티,049782,2018/12,UQ
(주)디엠티,078192,2018/12,UQ
(주)디엠티,078912,2018/12,UQ
(주)디엠티,078192,2019/12,UQ
(주)디엠티,049782,2019/12,UQ
(주)디엠티,078912,2019/12,QG
(주)디엠티,049782,2020/12,UQ
(주)디엠티,078912,2020/12,UQ
(주)디엠티,078192,2020/12,UQ
(주)디엠티,078192,2021/12,UQ
(주)디엠티,049782,2021/12,UQ
(주)디엠티,078912,2021/12,UQ
(주)디엠티,078192,2022/12,UQ
(주)디엠티,049782,2022/12,UQ
(주)디엠티,078912,2022/12,UQ
(주)디엠푸드,052877,2012/12,UQ
(주)디엠푸드,052877,2013/12,UQ
(주)디엠푸드,052877,2014/12,UQ
(주)디엠푸드,052877,2015/12,UQ
(주)디오넷,102740,2021/12,NA
(주)디오넷,102740,2022/12,UQ
(주)디오디앤씨,103169,2021/12,NA
(주)디오디앤씨,103169,2022/12,UQ
(주)디오로지텍,089516,2018/12,NA
(주)디오로지텍,089516,2019/12,UQ
(주)디오메디칼,064510,2012/12,QS
(주)디오메디칼,064510,2013/12,UQ
(주)디오메디칼,073669,2014/12,NA
(주)디오메디칼,064510,2014/12,UQ
(주)디오메디칼,064510,2015/12,UQ
(주)디오메디칼,073669,2015/12,UQ
(주)디오메디칼,064510,2016/12,UQ
(주)디오메디칼,064510,2017/12,UQ
(주)디오메디칼,064510,2018/12,UQ
(주)디오메디칼,064510,2019/12,UQ
(주)디오브이,051533,2014/12,UQ
(주)디오브이,051533,2015/12,UQ
(주)디오산업개발,107120,2021/12,NA
(주)디오산업개발,107120,2022/12,QS
(주)디오션씨앤씨,063656,2012/12,UQ
(주)디오스파마,086718,2017/12,NA
(주)디오스파마,086718,2018/12,QS
(주)디오스파마,086718,2019/12,UQ
(주)디오오피,095911,2019/12,NA
(주)디오오피,095911,2020/12,QS
(주)디오오피,095911,2021/12,UQ
(주)디오오피,095911,2022/12,UQ
(주)디오원,014407,2014/12,UQ
(주)디오원,014407,2015/12,UQ
(주)디오원,014407,2016/12,UQ
(주)디오원,014407,2017/12,UQ
(주)디오원,014407,2018/12,UQ
(주)디오원,014407,2019/12,UQ
(주)디오원,014407,2020/12,UQ
(주)디오원,014407,2021/12,UQ
(주)디오원,014407,2022/12,UQ
(주)디오이엔씨,090503,2018/12,NA
(주)디오이엔씨,090503,2019/12,UQ
(주)디오이엔씨,090503,2020/12,UQ
(주)디오이엔씨,090503,2021/12,UQ
(주)디오이엔씨,090503,2022/12,UQ
(주)디오철강,096440,2019/12,NA
(주)디오철강,096440,2020/12,UQ
(주)디오테크,069840,2013/12,NA
(주)디오테크,069840,2014/12,UQ
(주)디오테크,090413,2018/12,NA
(주)디오테크,090413,2019/12,UQ
(주)디오테크,090413,2020/12,UQ
(주)디오테크,090413,2021/12,UQ
(주)디오테크,090413,2022/12,UQ
(주)디오플래닝,081687,2016/12,NA
(주)디오플래닝,081687,2017/12,UQ
(주)디온개발,069637,2013/12,NA
(주)디온개발,069637,2014/12,UQ
(주)디온개발,069637,2015/12,UQ
(주)디온개발,069637,2016/12,UQ
(주)디온개발,069637,2017/12,UQ
(주)디온개발,069637,2018/12,UQ
(주)디온개발,069637,2019/12,UQ
(주)디와이비,104444,2021/12,NA
(주)디와이비,104444,2022/12,QS
(주)디와이비최선어학원,041191,2012/12,UQ
(주)디와이비최선어학원,041191,2013/12,UQ
(주)디와이비최선어학원,041191,2014/12,UQ
(주)디와이비최선어학원,041191,2015/12,UQ
(주)디와이비최선어학원,041191,2016/12,UQ
(주)디와이비최선어학원,041191,2017/12,UQ
(주)디와이비최선어학원,041191,2018/12,UQ
(주)디와이비최선어학원,041191,2019/12,UQ
(주)디와이솔루텍,076943,2015/12,NA
(주)디와이솔루텍,076943,2016/12,QS
(주)디와이솔루텍,076943,2017/12,UQ
(주)디와이솔루텍,076943,2018/12,UQ
(주)디와이솔루텍,076943,2019/12,UQ
(주)디와이솔루텍,076943,2020/12,UQ
(주)디와이솔루텍,076943,2021/12,UQ
(주)디와이솔루텍,076943,2022/12,UQ
(주)디와이솔리텍,091123,2018/12,NA
(주)디와이솔리텍,091123,2019/12,QS
(주)디와이솔리텍,091123,2020/12,NA
(주)디와이솔리텍,091123,2021/12,QS
(주)디와이솔리텍,091123,2022/12,UQ
(주)디와이씨앤에프,091350,2018/12,NA
(주)디와이씨앤에프,091350,2019/12,UQ
(주)디와이씨인터내셔날,063186,2012/12,QS
(주)디와이씨인터내셔날,063186,2013/12,UQ
(주)디와이씨인터내셔날,063186,2014/12,UQ
(주)디와이씨인터내셔날,063186,2015/12,UQ
(주)디와이씨인터내셔날,063186,2016/12,UQ
(주)디와이씨인터내셔날,063186,2017/12,UQ
(주)디와이씨인터내셔날,063186,2018/12,UQ
(주)디와이씨인터내셔날,063186,2019/12,UQ
(주)디와이씨인터내셔날,063186,2020/12,UQ
(주)디와이씨인터내셔날,063186,2021/12,UQ
(주)디와이씨인터내셔날,063186,2022/12,UQ
(주)디와이에셋,053634,2012/12,UQ
(주)디와이에셋,053634,2013/12,UQ
(주)디와이에셋,053634,2014/12,UQ
(주)디와이엠앤케이엘에프,078643,2015/12,NA
(주)디와이엠앤케이엘에프,078643,2016/12,QS
(주)디와이특강,092404,2018/12,NA
(주)디와이특강,092404,2019/12,QS
(주)디와이특강,092404,2020/12,UQ
(주)디와이특강,092404,2021/12,UQ
(주)디와이특강,092404,2022/12,UQ
(주)디와이파트너스,081997,2016/12,NA
(주)디와이파트너스,081997,2017/12,UQ
(주)디와이파트너스,081997,2018/12,UQ
(주)디와이파트너스,081997,2019/12,UQ
(주)디와이파트너스,081997,2020/12,UQ
(주)디와이파트너스,081997,2021/12,UQ
(주)디와이홀딩스,040374,2012/12,UQ
(주)디와이홀딩스,052839,2012/12,UQ
(주)디와이홀딩스,040374,2013/12,UQ
(주)디와이홀딩스,052839,2013/12,UQ
(주)디와이홀딩스,040374,2014/12,UQ
(주)디와이홀딩스,052839,2014/12,UQ
(주)디와이홀딩스,040374,2015/12,UQ
(주)디와이홀딩스,052839,2015/12,UQ
(주)디와이홀딩스,040374,2016/12,UQ
(주)디와이홀딩스,052839,2016/12,UQ
(주)디와이홀딩스,040374,2017/12,UQ
(주)디와이홀딩스,052839,2017/12,UQ
(주)디와이홀딩스,052839,2018/12,UQ
(주)디와이홀딩스,040374,2018/12,UQ
(주)디와이홀딩스,052839,2019/12,UQ
(주)디와이홀딩스,040374,2019/12,UQ
(주)디와이홀딩스,052839,2020/12,UQ
(주)디와이홀딩스,040374,2020/12,UQ
(주)디와이홀딩스,052839,2021/12,UQ
(주)디와이홀딩스,040374,2021/12,UQ
(주)디와이홀딩스,040374,2022/12,UQ
(주)디와이홀딩스,052839,2022/12,UQ
(주)디원,076975,2015/12,NA
(주)디원,076975,2016/12,UQ
(주)디원,076975,2017/12,UQ
(주)디원,076975,2018/12,UQ
(주)디원,076975,2019/12,UQ
(주)디원,076975,2020/12,UQ
(주)디원,076975,2021/12,UQ
(주)디원,076975,2022/12,UQ
(주)디원종합개발,098250,2020/12,NA
(주)디원종합개발,098250,2021/12,UQ
(주)디원종합개발,098250,2022/12,DU
(주)디유에이엔아이,043145,2012/12,UQ
(주)디유티코리아,084968,2017/12,NA
(주)디유티코리아,084968,2018/12,UQ
(주)디유티코리아,084968,2019/12,UQ
(주)디자인스튜디오,102865,2022/12,UQ
(주)디자인실버피쉬,096752,2019/12,NA
(주)디자인실버피쉬,096752,2020/12,UQ
(주)디자인실버피쉬,096752,2021/12,UQ
(주)디자인실버피쉬,096752,2022/12,UQ
(주)디자인엘,091623,2018/12,NA
(주)디자인엘,091623,2019/12,UQ
(주)디자인클루,083499,2016/12,NA
(주)디자인클루,083499,2017/12,UQ
(주)디자인클루,083499,2018/12,UQ
(주)디자인클루,083499,2019/12,UQ
(주)디자인클루,083499,2020/12,UQ
(주)디자인클루,083499,2021/12,UQ
(주)디자인클루,083499,2022/12,UQ
(주)디자인피버,101194,2020/12,NA
(주)디자인피버,101194,2021/12,QS
(주)디자인하우스,014414,2012/12,UQ
(주)디자인하우스,014414,2013/12,UQ
(주)디자인하우스,014414,2014/12,UQ
(주)디자인하우스,014414,2015/12,UQ
(주)디자인하우스,014414,2016/12,UQ
(주)디자인하우스,014414,2017/12,UQ
(주)디자인하우스,014414,2018/12,UQ
(주)디자인하우스,014414,2019/12,UQ
(주)디자인하우스,014414,2020/12,UQ
(주)디자인하우스,014414,2021/12,UQ
(주)디자인하우스,014414,2022/12,UQ
(주)디제이씨,061420,2014/12,QS
(주)디제이씨,061420,2015/12,UQ
(주)디제이씨,061420,2016/12,UQ
(주)디제이씨,061420,2017/12,UQ
(주)디제이씨,061420,2018/12,UQ
(주)디제이씨,061420,2019/12,UQ
(주)디제이씨,061420,2020/12,UQ
(주)디제이씨,061420,2021/12,UQ
(주)디제이씨,061420,2022/12,UQ
(주)디제이에스,103697,2021/12,NA
(주)디제이에스,103697,2022/12,QS
(주)디젠,040877,2012/12,UQ
(주)디젠,040877,2013/12,UQ
(주)디젠,040877,2014/12,UQ
(주)디젠,040877,2015/12,UQ
(주)디젠,040877,2016/12,UQ
(주)디젠,040877,2017/12,UQ
(주)디젠,040877,2018/12,UQ
(주)디젠,040877,2019/12,UQ
(주)디젠,040877,2020/12,UQ
(주)디젠,040877,2021/12,UQ
(주)디젠,040877,2022/12,UQ
(주)디지에스,069200,2013/12,NA
(주)디지에스,069200,2014/12,QS
(주)디지에스,069200,2015/12,UQ
(주)디지에스,069200,2016/12,UQ
(주)디지에스,069200,2017/12,UQ
(주)디지에스,069200,2018/12,UQ
(주)디지에스,069200,2019/12,UQ
(주)디지에스,069200,2020/12,UQ
(주)디지에스,069200,2021/12,UQ
(주)디지에스,069200,2022/12,UQ
(주)디지자산관리,076920,2015/12,NA
(주)디지자산관리,076920,2016/12,UQ
(주)디지자산관리,076920,2017/12,UQ
(주)디지자산관리,076920,2018/12,UQ
(주)디지자산관리,076920,2019/12,UQ
(주)디지자산관리,076920,2020/12,UQ
(주)디지자산관리,076920,2021/12,UQ
(주)디지자산관리,076920,2022/12,UQ
(주)디지캡,053962,2012/12,UQ
(주)디지캡,053962,2013/12,UQ
(주)디지탈웨이브,094852,2019/12,NA
(주)디지탈웨이브,094852,2020/12,UQ
(주)디지탈지앤티,105533,2021/12,NA
(주)디지탈지앤티,105533,2022/12,QS
(주)디지털다임,094113,2019/12,NA
(주)디지털다임,094113,2020/12,UQ
(주)디지털다임,094113,2021/12,UQ
(주)디지털다임,094113,2022/12,UQ
(주)디지털존,049413,2012/12,UQ
(주)디지털존,049413,2013/12,UQ
(주)디지털존,049413,2014/12,UQ
(주)디지털존,049413,2015/12,UQ
(주)디지털존,049413,2016/12,UQ
(주)디지털존,049413,2017/12,UQ
(주)디지털존,049413,2018/12,NA
(주)디지털존,049413,2019/12,UQ
(주)디지털존,049413,2020/12,NA
(주)디지털존,049413,2021/12,UQ
(주)디지털존,049413,2022/12,UQ
(주)디지털타임스,012465,2012/12,UQ
(주)디지털타임스,012465,2013/12,UQ
(주)디지털타임스,012465,2014/12,UQ
(주)디지털타임스,012465,2015/12,UQ
(주)디지털타임스,012465,2016/12,UQ
(주)디지털타임스,012465,2017/12,UQ
(주)디지털타임스,012465,2018/12,UQ
(주)디지털타임스,012465,2019/12,UQ
(주)디지털타임스,012465,2020/12,UQ
(주)디지털타임스,012465,2021/12,UQ
(주)디지털타임스,012465,2022/12,UQ
(주)디지털트리니티,066389,2012/12,NA
(주)디지털트리니티,066389,2013/12,UQ
(주)디지털트리니티,066389,2014/12,NA
(주)디지털트리니티,066389,2015/12,UQ
(주)디지털트리니티,066389,2016/12,UQ
(주)디지털트리니티,066389,2017/12,UQ
(주)디지털트리니티,066389,2018/12,UQ
(주)디지털트리니티,066389,2019/12,UQ
(주)디지털트리니티,066389,2020/12,UQ
(주)디지털트리니티,066389,2021/12,UQ
(주)디지털트리니티,066389,2022/12,UQ
(주)디지털퓨전,010832,2012/12,UQ
(주)디지털프로그,078042,2015/12,NA
(주)디지털프로그,078042,2016/12,UQ
(주)디지털프로그,078042,2017/12,UQ
(주)디지털프로그,078042,2018/12,QU
(주)디지털프론티어,084832,2018/12,UQ
(주)디지털프론티어,084832,2019/12,UQ
(주)디지털프론티어,084832,2020/12,UQ
(주)디지털프론티어,084832,2021/12,UQ
(주)디지털프론티어,084832,2022/12,UQ
(주)디지털플러스시스템,095051,2019/12,NA
(주)디지털플러스시스템,095051,2020/12,UQ
(주)디지털플러스시스템,095051,2021/12,UQ
(주)디지털플러스시스템,095051,2022/12,UQ
(주)디지털헨지,048542,2012/12,QS
(주)디케이,073557,2014/12,NA
(주)디케이,073557,2015/12,UQ
(주)디케이,073557,2016/12,UQ
(주)디케이,073557,2017/12,UQ
(주)디케이,073557,2018/12,UQ
(주)디케이,073557,2019/12,UQ
(주)디케이,073557,2020/12,UQ
(주)디케이,073557,2021/12,UQ
(주)디케이,073557,2022/12,UQ
(주)디케이건설(D.K),100019,2020/12,NA
(주)디케이건설(D.K),100019,2021/12,UQ
(주)디케이건설(D.K),100019,2022/12,UQ
(주)디케이금속,105301,2021/12,NA
(주)디케이금속,105301,2022/12,QS
(주)디케이기계,058082,2012/12,DU
(주)디케이도시개발,052705,2012/12,UQ
(주)디케이도시개발,052705,2013/12,UQ
(주)디케이도시개발,052705,2014/12,UQ
(주)디케이도시개발,052705,2015/12,UQ
(주)디케이도시개발,052705,2016/12,UQ
(주)디케이도시개발,052705,2017/12,UQ
(주)디케이도시개발,086871,2017/12,NA
(주)디케이도시개발,086871,2018/12,QS
(주)디케이도시개발,052705,2018/12,UQ
(주)디케이도시개발,052705,2019/12,UQ
(주)디케이도시개발,086871,2019/12,UQ
(주)디케이도시개발,052705,2020/12,UQ
(주)디케이도시개발,052705,2021/12,UQ
(주)디케이도시개발,052705,2022/12,UQ
(주)디케이디,098491,2020/12,NA
(주)디케이디,098491,2021/12,UQ
(주)디케이디,098491,2022/12,UQ
(주)디케이레저,103592,2021/12,NA
(주)디케이레저,103592,2022/12,UQ
(주)디케이로지스틱,102211,2021/12,NA
(주)디케이로지스틱,102211,2022/12,UQ
(주)디케이산기,064902,2012/12,UQ
(주)디케이산업,090286,2018/12,NA
(주)디케이산업,090286,2019/12,UQ
(주)디케이시,064322,2012/12,UQ
(주)디케이시,064322,2013/12,UQ
(주)디케이시,064322,2014/12,UQ
(주)디케이시,064322,2015/12,UQ
(주)디케이시,064322,2016/12,UQ
(주)디케이시,064322,2017/12,QU
(주)디케이시,064322,2018/12,QG
(주)디케이시,064322,2019/12,QS
(주)디케이시,064322,2020/12,QG
(주)디케이쎈서,038953,2012/12,UQ
(주)디케이쎈서,038953,2013/12,UQ
(주)디케이쎈서,038953,2014/12,UQ
(주)디케이쎈서,038953,2015/12,UQ
(주)디케이쎈서,038953,2016/12,UQ
(주)디케이쎈서,038953,2017/12,UQ
(주)디케이쎈서,038953,2018/12,UQ
(주)디케이쎈서,038953,2019/12,UQ
(주)디케이쎈서,038953,2020/12,UQ
(주)디케이쎈서,038953,2021/12,UQ
(주)디케이쎈서,038953,2022/12,UQ
(주)디케이아이테크놀로지,095909,2019/12,NA
(주)디케이아이테크놀로지,095909,2020/12,UQ
(주)디케이아이테크놀로지,095909,2021/12,UQ
(주)디케이아이테크놀로지,095909,2022/12,UQ
(주)디케이알글로벌,101186,2020/12,NA
(주)디케이알글로벌,101186,2021/12,UQ
(주)디케이알글로벌,101186,2022/12,UQ
(주)디케이앤디,061462,2012/12,UQ
(주)디케이앤디,061462,2013/12,UQ
(주)디케이앤디,061462,2014/12,UQ
(주)디케이앤디,061462,2015/12,UQ
(주)디케이앤디,061462,2016/12,UQ
(주)디케이앤디,061462,2017/12,UQ
(주)디케이앤코,070096,2013/12,NA
(주)디케이앤코,070096,2014/12,QS
(주)디케이앤코,070096,2015/12,UQ
(주)디케이앤코,070096,2016/12,UQ
(주)디케이앤코,070096,2017/12,UQ
(주)디케이앤코,070096,2018/12,UQ
(주)디케이앤코,070096,2019/12,UQ
(주)디케이앤코,070096,2020/12,UQ
(주)디케이앤코,070096,2021/12,UQ
(주)디케이앤코,070096,2022/12,UQ
(주)디케이에셋,063841,2012/12,UQ
(주)디케이에셋,045601,2012/12,UQ
(주)디케이에셋,045601,2013/12,UQ
(주)디케이에셋,063841,2013/12,UQ
(주)디케이에셋,063841,2014/12,UQ
(주)디케이에셋,045601,2014/12,UQ
(주)디케이에셋,063841,2015/12,UQ
(주)디케이에셋,063841,2016/12,UQ
(주)디케이에셋,063841,2017/12,UQ
(주)디케이에셋,063841,2018/12,UQ
(주)디케이에셋,063841,2019/12,UQ
(주)디케이에셋,063841,2020/12,UQ
(주)디케이에셋,063841,2021/12,UQ
(주)디케이에셋,063841,2022/12,UQ
(주)디케이에스글로벌,080322,2016/12,NA
(주)디케이에스글로벌,080322,2017/12,QS
(주)디케이에스글로벌,080322,2018/12,UQ
(주)디케이에스글로벌,080322,2019/12,UQ
(주)디케이에스글로벌,080322,2020/12,UQ
(주)디케이에스글로벌,080322,2021/12,UQ
(주)디케이에스글로벌,080322,2022/12,UQ
(주)디케이엑스,053332,2012/12,UQ
(주)디케이엑스,053332,2013/12,UQ
(주)디케이오스텍,013997,2012/12,UQ
(주)디케이오스텍,013997,2013/12,UQ
(주)디케이오스텍,013997,2014/12,UQ
(주)디케이오스텍,013997,2015/12,UQ
(주)디케이오스텍,013997,2016/12,UQ
(주)디케이오스텍,013997,2017/12,UQ
(주)디케이오스텍,013997,2018/12,UQ
(주)디케이오스텍,013997,2019/12,UQ
(주)디케이오스텍,013997,2020/12,UQ
(주)디케이오스텍,013997,2021/12,UQ
(주)디케이오스텍,013997,2022/12,UQ
(주)디케이원,093911,2019/12,NA
(주)디케이원,093911,2020/12,UQ
(주)디케이원,093911,2021/12,UQ
(주)디케이원,093911,2022/12,UQ
(주)디케이월드,100562,2020/12,NA
(주)디케이월드,100562,2021/12,UQ
(주)디케이월드,100562,2022/12,UQ
(주)디케이유업,089266,2018/12,NA
(주)디케이유업,089266,2019/12,QS
(주)디케이유업,089266,2020/12,UQ
(주)디케이유업,089266,2021/12,UQ
(주)디케이유업,089266,2022/12,UQ
(주)디케이이앤엠,072851,2014/12,NA
(주)디케이이앤엠,072851,2015/12,UQ
(주)디케이코리아,082241,2016/12,NA
(주)디케이코리아,082241,2017/12,QS
(주)디케이코리아,082241,2018/12,UQ
(주)디케이코리아,082241,2019/12,UQ
(주)디케이코리아,082241,2020/12,UQ
(주)디케이코리아,082241,2021/12,UQ
(주)디케이코리아,082241,2022/12,UQ
(주)디케이크리에이션,067097,2012/12,NA
(주)디케이크리에이션,067097,2013/12,QS
(주)디케이크리에이션,067097,2014/12,UQ
(주)디케이크리에이션,067097,2015/12,UQ
(주)디케이크리에이션,067097,2016/12,UQ
(주)디케이크리에이션,067097,2017/12,QU
(주)디케이크리에이션,067097,2018/12,UQ
(주)디케이크리에이션,067097,2019/12,QU
(주)디케이텍,067080,2012/12,NA
(주)디케이텍,067080,2013/12,DU
(주)디케이텍,067080,2014/12,DS
(주)디케이텍,067080,2015/12,DU
(주)디케이텍엔지니어링,065877,2012/12,NA
(주)디케이텍엔지니어링,065877,2013/12,QS
(주)디케이텍엔지니어링,065877,2014/12,UQ
(주)디케이텍엔지니어링,065877,2015/12,UQ
(주)디케이텍엔지니어링,065877,2016/12,UQ
(주)디케이텍엔지니어링,065877,2017/12,UQ
(주)디케이텍엔지니어링,065877,2018/12,UQ
(주)디케이텍엔지니어링,065877,2019/12,UQ
(주)디케이텍엔지니어링,065877,2020/12,NA
(주)디케이텍엔지니어링,065877,2021/12,QS
(주)디케이티,086771,2017/12,NA
(주)디케이티,089703,2018/12,NA
(주)디케이티,086771,2018/12,QS
(주)디케이티,089703,2019/12,QS
(주)디케이티,086771,2019/12,UQ
(주)디케이티,089703,2020/12,UQ
(주)디케이티,086771,2020/12,UQ
(주)디케이티,086771,2021/12,UQ
(주)디케이티,089703,2021/12,UQ
(주)디케이티,086771,2022/12,UQ
(주)디케이피엠,041936,2012/12,UQ
(주)디케이피엠,041936,2013/12,UQ
(주)디케이피엠,041936,2014/12,UQ
(주)디케이피엠,041936,2015/12,UQ
(주)디케이피엠,041936,2016/12,UQ
(주)디케이피엠,041936,2017/12,UQ
(주)디케이피엠,041936,2018/12,UQ
(주)디케이피엠,041936,2019/12,UQ
(주)디케이피엠,041936,2020/12,UQ
(주)디케이피엠,041936,2021/12,UQ
(주)디케이피엠,041936,2022/12,UQ
(주)디케이하우징,103052,2021/12,NA
(주)디케이하우징,103052,2022/12,UQ
(주)디투에스,058855,2012/12,UQ
(주)디투에스,058855,2013/12,UQ
(주)디투에스,058855,2014/12,UQ
(주)디투에스,058855,2019/12,NA
(주)디투에스,058855,2020/12,UQ
(주)디투엔지니어링,064590,2012/12,QS
(주)디투엔지니어링,064590,2013/12,UQ
(주)디투엔지니어링,064590,2014/12,UQ
(주)디투엔지니어링,064590,2015/12,UQ
(주)디투엔지니어링,064590,2016/12,UQ
(주)디투엔지니어링,064590,2017/12,UQ
(주)디투엔지니어링,064590,2018/12,UQ
(주)디투엔지니어링,064590,2019/12,UQ
(주)디투엔지니어링,064590,2020/12,UQ
(주)디투엔지니어링,064590,2021/12,UQ
(주)디투엔지니어링,064590,2022/12,UQ
(주)디티브이인터랙티브,044512,2012/12,UQ
(주)디티아이코리아,076267,2015/12,NA
(주)디티아이코리아,076267,2016/12,QS
(주)디티아이코리아,076267,2017/12,DU
(주)디티알,041955,2012/12,UQ
(주)디티알,041955,2013/12,UQ
(주)디티알,041955,2014/12,UQ
(주)디티알,041955,2015/12,UQ
(주)디티알,041955,2016/12,UQ
(주)디티알,041955,2017/12,UQ
(주)디티알,041955,2018/12,UQ
(주)디티알,041955,2019/12,UQ
(주)디티알,041955,2020/12,UQ
(주)디티앤씨,053517,2012/12,UQ
(주)디티앤씨,053517,2013/12,UQ
(주)디티앤씨알오,094818,2019/12,NA
(주)디티앤씨알오,094818,2020/12,UQ
(주)디티앤씨알오,094818,2021/12,UQ
(주)디티에스,042913,2012/12,UQ
(주)디티에스,042913,2013/12,UQ
(주)디티에스,042913,2014/12,UQ
(주)디티에스,042913,2015/12,UQ
(주)디티에스,042913,2017/03,UQ
(주)디티에스,042913,2018/03,UQ
(주)디티에스,042913,2019/03,UQ
(주)디티에스,042913,2020/12,UQ
(주)디티에스,042913,2021/12,UQ
(주)디티에스,042913,2022/12,UQ
(주)디티에스아이,070368,2013/12,NA
(주)디티에스아이,070368,2014/12,UQ
(주)디티에스아이,070368,2018/12,UQ
(주)디티에스아이,070368,2019/12,UQ
(주)디티에스아이,070368,2020/12,NA
(주)디티에스아이,070368,2021/12,UQ
(주)디티에스아이,070368,2022/12,UQ
(주)디티엘,029451,2012/12,UQ
(주)디티엘,029451,2013/12,UQ
(주)디티엘,029451,2014/12,UQ
(주)디티엘,029451,2015/12,UQ
(주)디티엘,029451,2016/12,UQ
(주)디티엘,029451,2017/12,UQ
(주)디티엘,029451,2018/12,UQ
(주)디티엘,029451,2019/12,UQ
(주)디티엠,053321,2012/12,UQ
(주)디티엠,053321,2013/12,UQ
(주)디티엠,053321,2014/12,UQ
(주)디티엠,053321,2015/12,UQ
(주)디티엠,053321,2016/12,UQ
(주)디티엠,053321,2017/12,UQ
