회사명,거래소코드,회계년도,감사의견코드
주식회사상봉그랜드,067084,2022/12,UQ
주식회사상상,096036,2019/12,NA
주식회사상상,096581,2019/12,NA
주식회사상상,096036,2020/12,QS
주식회사상상,096581,2020/12,UQ
주식회사상상,096581,2021/12,UQ
주식회사상상,096036,2021/12,UQ
주식회사상상,096036,2022/12,UQ
주식회사상상,096581,2022/12,UQ
주식회사상상그램,104992,2021/12,NA
주식회사상상그램,104992,2022/12,QS
주식회사상상디앤씨,080365,2016/12,NA
주식회사상상디앤씨,080365,2017/12,UQ
주식회사상상디앤씨,080365,2018/12,UQ
주식회사상상디앤씨,080365,2019/12,UQ
주식회사상상디앤씨,080365,2020/12,UQ
주식회사상상디앤씨,080365,2021/12,UQ
주식회사상상디앤씨,080365,2022/12,UQ
주식회사상상스테이,077669,2016/12,UQ
주식회사상상스테이,077669,2017/12,UQ
주식회사상상스테이,077669,2020/12,UQ
주식회사상상스테이,077669,2021/12,UQ
주식회사상상스테이,077669,2022/12,UQ
주식회사상상인선박기계,061131,2012/12,UQ
주식회사상상인선박기계,061131,2014/12,UQ
주식회사상상인선박기계,061131,2015/12,UQ
주식회사상상인선박기계,061131,2016/12,UQ
주식회사상상인선박기계,061131,2017/12,UQ
주식회사상상인선박기계,061131,2020/12,UQ
주식회사상상인선박기계,061131,2021/12,UQ
주식회사상상인선박기계,061131,2022/12,UQ
주식회사상수,067175,2012/12,NA
주식회사상수,067175,2013/12,QS
주식회사상수,067175,2014/12,UQ
주식회사상수,067175,2018/12,QS
주식회사상수,067175,2019/12,UQ
주식회사상수,067175,2021/12,NA
주식회사상수,067175,2022/12,UQ
주식회사상신,074694,2014/12,NA
주식회사상신,074694,2015/12,UQ
주식회사상신,085048,2017/12,NA
주식회사상신,085048,2018/12,QS
주식회사상신,085048,2019/12,UQ
주식회사상신금속,017988,2012/12,UQ
주식회사상신금속,017988,2013/12,UQ
주식회사상신금속,017988,2014/12,UQ
주식회사상신금속,017988,2015/12,UQ
주식회사상신금속,017988,2016/12,UQ
주식회사상신금속,017988,2017/12,UQ
주식회사상신금속,017988,2018/12,UQ
주식회사상신금속,017988,2019/12,UQ
주식회사상신금속,017988,2020/12,UQ
주식회사상신금속,017988,2021/12,UQ
주식회사상신금속,017988,2022/12,UQ
주식회사상신산업,029793,2012/12,UQ
주식회사상신산업,029793,2013/12,UQ
주식회사상신산업,029793,2014/12,UQ
주식회사상신산업,029793,2015/12,UQ
주식회사상신산업,029793,2016/12,DU
주식회사상신산업,029793,2017/12,DU
주식회사상신산업,029793,2018/12,DU
주식회사상신산업,029793,2019/12,DU
주식회사상신파크,088809,2018/12,NA
주식회사상신파크,088809,2019/12,QS
주식회사상신파크,088809,2020/12,UQ
주식회사상신파크,088809,2021/12,UQ
주식회사상아기연,075950,2016/12,UQ
주식회사상아기연,075950,2017/12,UQ
주식회사상아기연,075950,2018/12,UQ
주식회사상아기연,075950,2019/12,UQ
주식회사상아기연,075950,2020/12,UQ
주식회사상아기연,075950,2021/12,UQ
주식회사상아기연,075950,2022/12,UQ
주식회사상아뉴매틱,017989,2012/12,UQ
주식회사상아뉴매틱,017989,2013/12,UQ
주식회사상아뉴매틱,017989,2014/12,UQ
주식회사상아뉴매틱,017989,2015/12,UQ
주식회사상아뉴매틱,017989,2016/12,UQ
주식회사상아뉴매틱,017989,2017/12,UQ
주식회사상아뉴매틱,017989,2018/12,UQ
주식회사상아뉴매틱,017989,2019/12,UQ
주식회사상아뉴매틱,017989,2020/12,UQ
주식회사상아뉴매틱,017989,2021/12,UQ
주식회사상아뉴매틱,017989,2022/12,UQ
주식회사상암피에프브이,066360,2012/12,NA
주식회사상암피에프브이,066360,2013/12,UQ
주식회사상영아이앤피,062439,2012/12,UQ
주식회사상영아이앤피,062439,2013/12,UQ
주식회사상영아이앤피,062439,2016/12,UQ
주식회사상원,065960,2012/12,NA
주식회사상원,065960,2013/12,QG
주식회사상원,065960,2014/12,UQ
주식회사상원,065960,2015/12,DU
주식회사상원디엔시,087245,2017/12,NA
주식회사상원디엔시,087245,2018/12,UQ
주식회사상원디엔시,087245,2019/12,UQ
주식회사상원디엔시,087245,2020/12,UQ
주식회사상원디엔시,087245,2021/12,UQ
주식회사상원디엔시,087245,2022/12,UQ
주식회사상원무역,099587,2020/12,NA
주식회사상원무역,099587,2021/12,UQ
주식회사상원무역,099587,2022/12,UQ
주식회사상원이앤에스,045043,2012/12,UQ
주식회사상원이엔씨,024285,2012/12,UQ
주식회사상원이엔씨,024285,2013/12,UQ
주식회사상원이엔씨,024285,2014/12,UQ
주식회사상원이엔씨,024285,2015/12,UQ
주식회사상원이엔씨,024285,2016/12,UQ
주식회사상원이엔씨,024285,2017/12,UQ
주식회사상원이엔씨,024285,2018/12,UQ
주식회사상원이엔씨,024285,2019/12,UQ
주식회사상원이엔씨,024285,2020/12,NA
주식회사상원이엔씨,024285,2021/12,QS
주식회사상원이엔씨,024285,2022/12,UQ
주식회사상은스틸,099241,2020/12,NA
주식회사상은스틸,099241,2021/12,QS
주식회사상은스틸,099241,2022/12,UQ
주식회사상익건설,051552,2012/12,UQ
주식회사상익건설,051552,2013/12,UQ
주식회사상익건설,051552,2014/12,UQ
주식회사상익건설,051552,2015/12,UQ
주식회사상익건설,051552,2016/12,UQ
주식회사상익건설,051552,2017/12,UQ
주식회사상익건설,051552,2018/12,UQ
주식회사상익건설,051552,2019/12,UQ
주식회사상익건설,051552,2020/12,NA
주식회사상익건설,051552,2021/12,UQ
주식회사상익건설,051552,2022/12,UQ
주식회사상익산업,051381,2012/12,UQ
주식회사상익산업,051381,2013/12,UQ
주식회사상익산업,051381,2014/12,DU
주식회사상익산업,051381,2015/12,DU
주식회사상일기업,059048,2012/12,UQ
주식회사상일기업,059048,2013/12,UQ
주식회사상일기업,059048,2014/12,UQ
주식회사상일기업,059048,2018/12,QS
주식회사상일기업,059048,2019/12,UQ
주식회사상일기업,059048,2020/12,UQ
주식회사상일기업,059048,2021/12,UQ
주식회사상일기업,059048,2022/12,UQ
주식회사상지사피앤비,052325,2012/12,UQ
주식회사상지사피앤비,052325,2013/12,UQ
주식회사상지사피앤비,052325,2014/12,UQ
주식회사상지사피앤비,052325,2015/12,UQ
주식회사상지사피앤비,052325,2016/12,UQ
주식회사상지사피앤비,052325,2017/12,UQ
주식회사상지사피앤비,052325,2018/12,UQ
주식회사상지사피앤비,052325,2019/12,UQ
주식회사상지사피앤비,052325,2020/12,UQ
주식회사상지사피앤비,052325,2021/12,UQ
주식회사상지사피앤비,052325,2022/12,UQ
주식회사상지씨앤디,099415,2020/12,NA
주식회사상지씨앤디,099415,2021/12,QG
주식회사상지씨앤디,099415,2022/12,DU
주식회사상지씨앤디플러스,099418,2020/12,NA
주식회사상지씨앤디플러스,099418,2021/12,DU
주식회사상지씨앤디플러스,099418,2022/12,DU
주식회사상지알앤디,090220,2018/12,NA
주식회사상지알앤디,090220,2019/12,UQ
주식회사상지알앤디,090220,2020/12,UQ
주식회사상지엔지니어링건축사사무소,045603,2012/12,UQ
주식회사상지엔지니어링건축사사무소,045603,2013/12,UQ
주식회사상지엔지니어링건축사사무소,045603,2014/12,UQ
주식회사상지엔지니어링건축사사무소,045603,2015/12,UQ
주식회사상지엔지니어링건축사사무소,045603,2016/12,UQ
주식회사상지엔지니어링건축사사무소,045603,2017/12,UQ
주식회사상지엔지니어링건축사사무소,045603,2018/12,UQ
주식회사상지엔지니어링건축사사무소,045603,2019/12,UQ
주식회사상지엔지니어링건축사사무소,045603,2020/12,UQ
주식회사상지엔지니어링건축사사무소,045603,2021/12,UQ
주식회사상지엔지니어링건축사사무소,045603,2022/12,UQ
주식회사상진,015268,2012/12,UQ
주식회사상진,015268,2013/12,UQ
주식회사상진,015268,2014/12,UQ
주식회사상진,015268,2015/12,UQ
주식회사상진,015268,2016/12,UQ
주식회사상진,015268,2017/12,UQ
주식회사상진,015268,2018/12,UQ
주식회사상진,091458,2018/12,NA
주식회사상진,091458,2019/12,QS
주식회사상진,015268,2019/12,UQ
주식회사상진,097677,2020/12,NA
주식회사상진,091458,2020/12,UQ
주식회사상진,015268,2020/12,UQ
주식회사상진,015268,2021/12,UQ
주식회사상진,097677,2021/12,UQ
주식회사상진,091458,2021/12,UQ
주식회사상진,097677,2022/12,UQ
주식회사상진,091458,2022/12,UQ
주식회사상진,015268,2022/12,UQ
주식회사상진개발,083236,2016/12,NA
주식회사상진개발,083236,2017/12,QS
주식회사상진개발,083236,2018/12,UQ
주식회사상진개발,083236,2019/12,DU
주식회사상진테크,098288,2020/12,NA
주식회사상진테크,098288,2021/12,QS
주식회사상진테크,098288,2022/12,UQ
주식회사상품권가게,096513,2019/12,NA
주식회사상품권가게,096513,2020/12,QS
주식회사상품권가게,096513,2021/12,UQ
주식회사상품권가게,096513,2022/12,UQ
주식회사상현상사,039823,2012/12,UQ
주식회사상현상사,039823,2013/12,UQ
주식회사상현상사,039823,2014/12,UQ
주식회사상현상사,039823,2015/12,UQ
주식회사상현상사,039823,2016/12,UQ
주식회사상현상사,039823,2017/12,UQ
주식회사상현상사,039823,2018/12,UQ
주식회사상현상사,039823,2019/12,UQ
주식회사상현상사,039823,2020/12,UQ
주식회사상현상사,039823,2021/12,UQ
주식회사상현상사,039823,2022/12,UQ
주식회사상현원색,049746,2012/12,UQ
주식회사상현원색,049746,2013/12,UQ
주식회사상현원색,049746,2014/12,UQ
주식회사상현원색,049746,2015/12,UQ
주식회사상현원색,049746,2016/12,UQ
주식회사상현원색,049746,2017/12,UQ
주식회사상현원색,049746,2018/12,UQ
주식회사상현원색,049746,2019/12,UQ
주식회사상현원색,049746,2020/12,UQ
주식회사상현원색,049746,2021/12,UQ
주식회사상현원색,049746,2022/12,UQ
주식회사상화,087526,2017/12,NA
주식회사상화,087526,2018/12,UQ
주식회사상화,087526,2019/12,UQ
주식회사상화,087526,2020/12,UQ
주식회사상화,087526,2021/12,UQ
주식회사상화,087526,2022/12,UQ
주식회사상화원,051105,2012/12,UQ
주식회사상화원,051105,2013/12,UQ
주식회사상화원,051105,2014/12,UQ
주식회사상화원,051105,2015/12,UQ
주식회사상화원,051105,2016/12,UQ
주식회사상화원,051105,2017/12,UQ
주식회사상효원,065903,2012/12,NA
주식회사상효원,065903,2013/12,UQ
주식회사상효원,065903,2014/12,UQ
주식회사상효원,065903,2015/12,UQ
주식회사상효원,065903,2016/12,UQ
주식회사상효원,065903,2017/12,UQ
주식회사상효원,065903,2018/12,UQ
주식회사상효원,065903,2019/12,UQ
주식회사상효원,065903,2020/12,UQ
주식회사상효원,065903,2021/12,UQ
주식회사상효원,065903,2022/12,UQ
주식회사새누,102351,2021/12,NA
주식회사새누,102351,2022/12,QS
주식회사새라컴퍼니,098670,2020/12,NA
주식회사새라컴퍼니,098670,2021/12,QS
주식회사새라컴퍼니,098670,2022/12,UQ
주식회사새로고침,094303,2019/12,NA
주식회사새로고침,094303,2020/12,UQ
주식회사새로고침,094303,2021/12,UQ
주식회사새로고침,094303,2022/12,UQ
주식회사새롬,066917,2012/12,NA
주식회사새롬,066917,2013/12,UQ
주식회사새롬,066917,2014/12,UQ
주식회사새롬,066917,2015/12,UQ
주식회사새롬,066917,2016/12,UQ
주식회사새롬,066917,2017/12,UQ
주식회사새롬,066917,2018/12,UQ
주식회사새롬,096199,2019/12,NA
주식회사새롬,066917,2019/12,UQ
주식회사새롬,066917,2020/12,UQ
주식회사새롬,096199,2020/12,UQ
주식회사새롬,066917,2021/12,UQ
주식회사새롬,105180,2021/12,NA
주식회사새롬,096199,2021/12,UQ
주식회사새롬,066917,2022/12,UQ
주식회사새롬,105180,2022/12,UQ
주식회사새롬,096199,2022/12,UQ
주식회사새롬뉴버,060768,2012/12,UQ
주식회사새롬뉴버,060768,2013/12,UQ
주식회사새롬디앤씨,082915,2016/12,NA
주식회사새롬디앤씨,082915,2017/12,UQ
주식회사새롬디앤씨,082915,2018/12,UQ
주식회사새롬이엔시,077752,2015/12,NA
주식회사새롬이엔시,077752,2016/12,QS
주식회사새만금관광개발,076742,2015/12,NA
주식회사새만금관광개발,076742,2016/12,UQ
주식회사새만금세빛발전소,102517,2021/12,NA
주식회사새만금세빛발전소,102517,2022/12,UQ
주식회사새만금희망태양광,102704,2021/12,NA
주식회사새만금희망태양광,102704,2022/12,UQ
주식회사새말,100817,2020/12,NA
주식회사새말,100817,2021/12,UQ
주식회사새무리,052352,2018/12,UQ
주식회사새별,091961,2018/12,NA
주식회사새별,091961,2019/12,UQ
주식회사새부산상조,026358,2012/12,UQ
주식회사새부산상조,026358,2013/12,UQ
주식회사새부산상조,026358,2014/12,UQ
주식회사새부산상조,026358,2015/12,UQ
주식회사새부산상조,026358,2016/12,UQ
주식회사새부산상조,026358,2017/12,UQ
주식회사새부산상조,026358,2018/12,UQ
주식회사새부산상조,026358,2019/12,UQ
주식회사새부산상조,026358,2020/12,UQ
주식회사새부산상조,026358,2021/12,UQ
주식회사새부산상조,026358,2022/12,UQ
주식회사새빛이엔이,099223,2020/12,NA
주식회사새빛이엔이,099223,2021/12,UQ
주식회사새빛이엔이,099223,2022/12,UQ
주식회사새빛한빛,053197,2014/12,UQ
주식회사새빛한빛,053197,2015/12,UQ
주식회사새빛한빛,053197,2016/12,UQ
주식회사새빛한빛,053197,2017/12,UQ
주식회사새빛한빛,053197,2018/12,UQ
주식회사새빛한빛,053197,2019/12,UQ
주식회사새솔,072878,2014/12,NA
주식회사새솔,072878,2015/12,UQ
주식회사새솔,072878,2016/12,AG
주식회사새솔,072878,2018/06,UQ
주식회사새솔,072878,2019/06,UQ
주식회사새솔건설,067147,2012/12,NA
주식회사새솔건설,067147,2013/12,UQ
주식회사새솔건설,067147,2014/12,UQ
주식회사새솔건설,067147,2015/12,UQ
주식회사새솔건설,067147,2016/12,UQ
주식회사새솔건설,067147,2017/12,UQ
주식회사새솔건설,067147,2018/12,UQ
주식회사새솔건설,067147,2019/12,UQ
주식회사새솔건설,067147,2020/12,UQ
주식회사새솔건설,067147,2021/12,UQ
주식회사새솔건설,067147,2022/12,UQ
주식회사새솔길,106791,2021/12,NA
주식회사새솔길,106791,2022/12,UQ
주식회사새울토피아,080189,2016/12,NA
주식회사새울토피아,080189,2017/12,UQ
주식회사새울토피아,080189,2018/12,UQ
주식회사새울토피아,080189,2019/12,UQ
주식회사새울토피아,080189,2020/12,UQ
주식회사새울토피아,080189,2021/12,UQ
주식회사새울토피아,080189,2022/12,UQ
주식회사새울흥업,058137,2012/12,UQ
주식회사새울흥업,058137,2013/12,UQ
주식회사새울흥업,058137,2014/12,UQ
주식회사새울흥업,058137,2015/12,UQ
주식회사새울흥업,058137,2016/12,UQ
주식회사새울흥업,058137,2017/12,UQ
주식회사새울흥업,058137,2018/12,UQ
주식회사새울흥업,058137,2019/12,UQ
주식회사새울흥업,058137,2020/12,UQ
주식회사새울흥업,058137,2021/12,UQ
주식회사새울흥업,058137,2022/12,UQ
주식회사새은디앤씨,061802,2012/12,UQ
주식회사새은디앤씨,061802,2013/12,UQ
주식회사새은디앤씨,061802,2014/12,QS
주식회사새은디앤씨,061802,2015/12,DU
주식회사새재종합건설,103094,2021/12,NA
주식회사새재종합건설,103094,2022/12,UQ
주식회사새정,073834,2014/12,NA
주식회사새정,073834,2015/12,UQ
주식회사새정,073834,2016/12,UQ
주식회사새정,073834,2017/12,UQ
주식회사새정디앤씨,082115,2016/12,NA
주식회사새정디앤씨,082115,2017/12,UQ
주식회사새정디앤씨,082115,2018/12,UQ
주식회사새정디앤씨,082115,2019/12,UQ
주식회사새정스타즈,095722,2019/12,NA
주식회사새정스타즈,095722,2020/12,UQ
주식회사새정스타즈,095722,2021/12,UQ
주식회사새정스타즈,095722,2022/12,UQ
주식회사새천년미소,070620,2013/12,NA
주식회사새천년미소,070620,2014/12,UQ
주식회사새천년미소,070620,2015/12,UQ
주식회사새천년미소,070620,2016/12,UQ
주식회사새천년미소,070620,2019/12,NA
주식회사새천년미소,070620,2020/12,UQ
주식회사새천년미소,070620,2021/12,UQ
주식회사새천년미소,070620,2022/12,UQ
주식회사새턴산업,060791,2012/12,UQ
주식회사새턴산업,060791,2013/12,DU
주식회사새하마노,103804,2021/12,NA
주식회사새하마노,103804,2022/12,QS
주식회사새하컴즈,101841,2021/12,NA
주식회사새하컴즈,101841,2022/12,UQ
주식회사새학성주택,096985,2019/12,NA
주식회사새학성주택,096985,2020/12,UQ
주식회사새한공업,043508,2012/12,UQ
주식회사새한공업,043508,2013/12,UQ
주식회사새한공업,043508,2014/12,UQ
주식회사새한공업,043508,2015/12,UQ
주식회사새한공업,043508,2016/12,UQ
주식회사새한공업,043508,2017/12,UQ
주식회사새한공업,043508,2018/12,UQ
주식회사새한공업,043508,2019/12,UQ
주식회사새한공업,043508,2020/12,UQ
주식회사새한공업,043508,2021/12,UQ
주식회사새한공업,043508,2022/12,UQ
주식회사새한마이크로텍,050655,2012/12,UQ
주식회사새한마이크로텍,050655,2013/12,UQ
주식회사새한마이크로텍,050655,2014/12,UQ
주식회사새한마이크로텍,050655,2015/12,UQ
주식회사새한마이크로텍,050655,2016/12,UQ
주식회사새한마이크로텍,050655,2017/12,UQ
주식회사새한마이크로텍,050655,2018/12,UQ
주식회사새한마이크로텍,050655,2019/12,UQ
주식회사새한마이크로텍,050655,2020/12,UQ
주식회사새한마이크로텍,050655,2021/12,UQ
주식회사새한마이크로텍,050655,2022/12,UQ
주식회사새한산업,017995,2012/12,UQ
주식회사새한산업,017995,2013/12,UQ
주식회사새한산업,017995,2014/12,UQ
주식회사새한산업,017995,2015/12,UQ
주식회사새한산업,017995,2016/12,UQ
주식회사새한산업,017995,2017/12,UQ
주식회사새한산업,017995,2018/12,UQ
주식회사새한산업,017995,2019/12,UQ
주식회사새한산업,017995,2020/12,UQ
주식회사새한산업,098844,2020/12,NA
주식회사새한산업,098844,2021/12,QS
주식회사새한산업,017995,2021/12,UQ
주식회사새한산업,017995,2022/12,UQ
주식회사새한주택,102121,2021/12,NA
주식회사새한주택,102121,2022/12,UQ
주식회사새한지앤아이,102379,2021/12,NA
주식회사새한지앤아이,102379,2022/12,UQ
주식회사새한철강,017996,2012/12,UQ
주식회사새한철강,017996,2013/12,UQ
주식회사새한철강,017996,2014/12,UQ
주식회사새한철강,017996,2015/12,UQ
주식회사새한철강,017996,2016/12,UQ
주식회사새한철강,017996,2017/12,UQ
주식회사새한철강,017996,2018/12,UQ
주식회사새한철강,017996,2019/12,UQ
주식회사새한철강,017996,2020/12,UQ
주식회사새한철강,017996,2021/12,UQ
주식회사새한철강,017996,2022/12,UQ
주식회사새한하이테크,083213,2016/12,NA
주식회사새한하이테크,083213,2017/12,UQ
주식회사새해성,043251,2012/12,UQ
주식회사새해성,043251,2013/12,UQ
주식회사새해성,043251,2014/12,UQ
주식회사새해성,043251,2015/12,UQ
주식회사새해성,043251,2016/12,UQ
주식회사새해성,043251,2017/12,UQ
주식회사새해성,043251,2018/12,UQ
주식회사새해성,043251,2019/12,UQ
주식회사새해성,043251,2020/12,UQ
주식회사새해성,043251,2021/12,UQ
주식회사새해성,043251,2022/12,UQ
주식회사새호,093946,2019/12,NA
주식회사새호,093946,2020/12,UQ
주식회사새호,093946,2021/12,UQ
주식회사새호,093946,2022/12,UQ
주식회사새화신,017997,2012/12,UQ
주식회사새화신,017997,2013/12,UQ
주식회사새화신,017997,2014/12,UQ
주식회사새화신,017997,2015/12,UQ
주식회사새화신,017997,2016/12,UQ
주식회사새화신,017997,2017/12,UQ
주식회사샌드박스네트워크,089059,2018/12,NA
주식회사샌드박스네트워크,089059,2019/12,UQ
주식회사샌드박스네트워크,089059,2020/12,UQ
주식회사샌드박스네트워크,089059,2021/12,UQ
주식회사샌드박스네트워크,089059,2022/12,UQ
주식회사샌드빅서전,042944,2012/12,UQ
주식회사샌드빅서전,042944,2013/12,UQ
주식회사샌드빅서전,042944,2014/12,UQ
주식회사샌드빅서전,042944,2015/12,UQ
주식회사샌드빅서전,042944,2016/12,UQ
주식회사샌드빅서전,042944,2017/12,UQ
주식회사샌드빅서전,042944,2018/12,UQ
주식회사샌드빅서전,042944,2019/12,UQ
주식회사샌드빅서전,042944,2020/12,UQ
주식회사샌드빅서전,042944,2021/12,UQ
주식회사샌드빅서전,042944,2022/12,UQ
주식회사샌드팜,094077,2019/12,NA
주식회사샌드팜,094077,2020/12,UQ
주식회사샌드팜,094077,2021/12,UQ
주식회사샌드팜,094077,2022/12,UQ
주식회사샘,074782,2014/12,NA
주식회사샘,074782,2015/12,DU
주식회사샘초롱농업회사법인,087559,2017/12,NA
주식회사샘초롱농업회사법인,087559,2018/12,QS
주식회사샘초롱농업회사법인,087559,2019/12,UQ
주식회사샘초롱농업회사법인,087559,2020/12,UQ
주식회사샘초롱농업회사법인,087559,2021/12,UQ
주식회사샘초롱농업회사법인,087559,2022/12,UQ
주식회사샘코,066606,2012/12,NA
주식회사샘코,066606,2013/12,UQ
주식회사샘코,066606,2014/12,UQ
주식회사샘코,066606,2015/12,UQ
주식회사샘코,066606,2016/12,UQ
주식회사샘표아이에스피,093579,2019/12,NA
주식회사샘표아이에스피,093579,2020/12,UQ
주식회사샘표아이에스피,093579,2021/12,UQ
주식회사샘표아이에스피,093579,2022/12,UQ
주식회사생,066231,2012/12,NA
주식회사생,066231,2013/12,UQ
주식회사생,066231,2014/12,UQ
주식회사생,066231,2015/12,UQ
주식회사생,066231,2016/12,UQ
주식회사생,066231,2017/12,UQ
주식회사생,066231,2018/12,UQ
주식회사생,066231,2019/12,UQ
주식회사생보대만홀딩스개발전문위탁관리부동산투자회사,071762,2014/12,NA
주식회사생보제십삼호하남감일벨솔레위탁관리부동산투자회사,098084,2020/12,NA
주식회사생보제십삼호하남감일벨솔레위탁관리부동산투자회사,098084,2021/12,UQ
주식회사생보제십삼호하남감일벨솔레위탁관리부동산투자회사,098084,2022/12,UQ
주식회사생생무역,102228,2021/12,NA
주식회사생생무역,102228,2022/12,UQ
주식회사생활공작소,101954,2021/12,NA
주식회사생활공작소,101954,2022/12,UQ
주식회사생활속행복,067412,2012/12,NA
주식회사생활속행복,067412,2013/12,UQ
주식회사생활속행복,067412,2014/12,UQ
주식회사생활속행복,067412,2015/12,UQ
주식회사생활속행복,067412,2016/12,UQ
주식회사생활속행복,067412,2017/12,UQ
주식회사생활속행복,067412,2018/12,UQ
주식회사생활속행복,067412,2019/12,UQ
주식회사생활속행복,067412,2020/12,UQ
주식회사생활속행복,067412,2021/12,UQ
주식회사생활속행복,067412,2022/12,UQ
주식회사샤브향,073875,2014/12,NA
주식회사샤브향,073875,2015/12,UQ
주식회사샤브향,073875,2016/12,UQ
주식회사샤브향,073875,2017/12,DS
주식회사샤인시티,065163,2012/12,UQ
주식회사샤인시티,065163,2013/12,UQ
주식회사샤트렌,048147,2012/12,UQ
주식회사샤트렌,048147,2013/12,UQ
주식회사샤트렌,048147,2014/12,UQ
주식회사샤프에비에이션케이,018001,2012/12,UQ
주식회사샤프에비에이션케이,018001,2013/12,UQ
주식회사샤프에비에이션케이,018001,2014/12,UQ
주식회사샤프에비에이션케이,018001,2015/12,UQ
주식회사샤프에비에이션케이,018001,2016/12,UQ
주식회사샤프에비에이션케이,018001,2017/12,UQ
주식회사샤프에비에이션케이,018001,2018/12,UQ
주식회사샤프에비에이션케이,018001,2019/12,UQ
주식회사샤프에비에이션케이,018001,2020/12,UQ
주식회사샤프에비에이션케이,018001,2021/12,UQ
주식회사샤프에비에이션케이,018001,2022/12,UQ
주식회사샤프테크닉스케이,080131,2016/12,NA
주식회사샤프테크닉스케이,080131,2017/12,UQ
주식회사샤프테크닉스케이,080131,2018/12,UQ
주식회사샤프테크닉스케이,080131,2019/12,UQ
주식회사샤프테크닉스케이,080131,2020/12,UQ
주식회사샤프테크닉스케이,080131,2021/12,UQ
주식회사샤프테크닉스케이,080131,2022/12,UQ
주식회사샴발라,043651,2012/12,UQ
주식회사샴발라,043651,2013/12,UQ
주식회사샴발라,043651,2014/12,UQ
주식회사샴발라,043651,2015/12,UQ
주식회사샴발라,043651,2016/12,UQ
주식회사샴발라,043651,2017/12,UQ
주식회사샴발라,043651,2018/12,UQ
주식회사샴발라,043651,2019/12,UQ
주식회사샴발라,043651,2020/12,UQ
주식회사샴발라,043651,2021/12,UQ
주식회사샴발라,043651,2022/12,UQ
주식회사샹그릴라자산관리,105077,2021/12,NA
주식회사샹그릴라자산관리,105077,2022/12,UQ
주식회사서강금속,018002,2012/12,UQ
주식회사서강금속,018002,2013/12,UQ
주식회사서강금속,018002,2014/12,UQ
주식회사서강금속,018002,2015/12,UQ
주식회사서강금속,018002,2016/12,UQ
주식회사서강금속,018002,2017/12,UQ
주식회사서강금속,018002,2018/12,UQ
주식회사서강금속,018002,2019/12,UQ
주식회사서강금속,018002,2020/12,UQ
주식회사서강금속,018002,2021/12,UQ
주식회사서강금속,018002,2022/12,UQ
주식회사서강이엔씨,102128,2021/12,NA
주식회사서강이엔씨,102128,2022/12,UQ
주식회사서강정밀,061591,2012/12,UQ
주식회사서강정밀,061591,2013/12,UQ
주식회사서강정밀,061591,2014/12,UQ
주식회사서강정밀,061591,2015/12,UQ
주식회사서강정밀,061591,2016/12,UQ
주식회사서강정밀,061591,2017/12,UQ
주식회사서강정밀,061591,2018/12,UQ
주식회사서강정밀,061591,2019/12,UQ
주식회사서강정밀,061591,2020/12,UQ
주식회사서강정밀,061591,2021/12,UQ
주식회사서강정밀,061591,2022/12,UQ
주식회사서강플레이스,087229,2017/12,NA
주식회사서강플레이스,087229,2018/12,UQ
주식회사서강플레이스,087229,2019/12,UQ
주식회사서강플레이스,087229,2020/12,UQ
주식회사서강플레이스,087229,2021/12,UQ
주식회사서강플레이스,087229,2022/12,UQ
주식회사서경,046638,2012/12,UQ
주식회사서경,046638,2013/12,UQ
주식회사서경,046638,2014/12,UQ
주식회사서경,046638,2015/12,UQ
주식회사서경,046638,2016/12,UQ
주식회사서경,046638,2017/12,UQ
주식회사서경방송,019985,2012/12,UQ
주식회사서경방송,019985,2013/12,UQ
주식회사서경방송,019985,2014/12,UQ
주식회사서경방송,019985,2015/12,UQ
주식회사서경방송,019985,2016/12,UQ
주식회사서경방송,019985,2017/12,UQ
주식회사서경방송,019985,2018/12,UQ
주식회사서경방송,019985,2019/12,UQ
주식회사서경방송,019985,2020/12,UQ
주식회사서경방송,019985,2021/12,UQ
주식회사서경방송,019985,2022/12,UQ
주식회사서경산업,083386,2016/12,NA
주식회사서경산업,083386,2017/12,UQ
주식회사서경산업,083386,2018/12,DS
주식회사서경팰리스,090437,2018/12,NA
주식회사서경팰리스,090437,2019/12,QS
주식회사서경팰리스,090437,2020/12,NA
주식회사서경팰리스,090437,2021/12,UQ
주식회사서광,091158,2018/12,NA
주식회사서광,093172,2019/12,NA
주식회사서광,091158,2019/12,QS
주식회사서광,093172,2020/12,UQ
주식회사서광,093172,2021/12,UQ
주식회사서광,093172,2022/12,UQ
주식회사서광디앤에프,087668,2017/12,NA
주식회사서광디앤에프,087668,2018/12,UQ
주식회사서광디앤에프,087668,2019/12,UQ
주식회사서광디앤에프,087668,2020/12,UQ
주식회사서광디앤에프,087668,2021/12,UQ
주식회사서광디앤에프,087668,2022/12,UQ
주식회사서궁,087863,2017/12,NA
주식회사서궁,087863,2018/12,QS
주식회사서남,061329,2012/12,UQ
주식회사서남,061329,2013/12,UQ
주식회사서남,061329,2014/12,QU
주식회사서남,061329,2015/12,UQ
주식회사서남,061329,2016/12,UQ
주식회사서남,061329,2017/12,UQ
주식회사서남,061329,2018/12,UQ
주식회사서남환경,096257,2019/12,NA
주식회사서남환경,096257,2020/12,QS
주식회사서남환경,096257,2021/12,UQ
주식회사서대구에너지,063109,2012/12,UQ
주식회사서대구에너지,063109,2013/12,UQ
